WP_000340715.1	lcl|NZ_JQRX01000029.1_cds_WP_002733653.1_1180	90.698	86	106
WP_000410273.1	lcl|NZ_JQRX01000029.1_cds_WP_002733579.1_1181	92.994	314	314
WP_000410273.1	lcl|NZ_JQRX01000029.1_cds_WP_002733534.1_1184	25.078	319	314
WP_000410273.1	lcl|NZ_JQRX01000025.1_cds_WP_002722638.1_963	22.769	325	314
WP_000410273.1	lcl|NZ_JQRX01000075.1_cds_WP_002727919.1_2619	24.555	281	314
WP_000410273.1	lcl|NZ_JQRX01000001.1_cds_WP_002728309.1_3	25.402	311	314
WP_000410273.1	lcl|NZ_JQRX01000123.1_cds_WP_002729504.1_3246	22.353	170	314
WP_000410273.1	lcl|NZ_JQRX01000029.1_cds_WP_016749081.1_1208	22.769	325	314
WP_000604524.1	lcl|NZ_JQRX01000029.1_cds_WP_026054882.1_1182	85.479	365	365
WP_000884059.1	lcl|NZ_JQRX01000029.1_cds_WP_002733646.1_1183	95.676	185	185
WP_000884059.1	lcl|NZ_JQRX01000059.1_cds_WP_002721790.1_2262	36.301	146	185
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_002733534.1_1184	98.176	329	329
WP_000646253.1	lcl|NZ_JQRX01000025.1_cds_WP_002722638.1_963	29.841	315	329
WP_000646253.1	lcl|NZ_JQRX01000075.1_cds_WP_002727919.1_2619	30.448	335	329
WP_000646253.1	lcl|NZ_JQRX01000001.1_cds_WP_002728309.1_3	30.868	311	329
WP_000646253.1	lcl|NZ_JQRX01000123.1_cds_WP_002729504.1_3246	27.273	341	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_002733638.1_1216	27.299	348	329
WP_000646253.1	lcl|NZ_JQRX01000078.1_cds_WP_002735602.1_2693	28.182	330	329
WP_000646253.1	lcl|NZ_JQRX01000054.1_cds_WP_002732362.1_2105	28.846	312	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_002733546.1_1251	25.000	268	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_016749079.1_1187	28.664	307	329
WP_000646253.1	lcl|NZ_JQRX01000033.1_cds_WP_002732331.1_1375	25.664	339	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_002744551.1_1210	29.259	270	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_002733579.1_1181	27.711	249	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_002733698.1_1259	26.642	274	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_016749081.1_1208	23.659	317	329
WP_000646253.1	lcl|NZ_JQRX01000019.1_cds_WP_002728462.1_669	26.217	267	329
WP_000646253.1	lcl|NZ_JQRX01000034.1_cds_WP_002732574.1_1478	24.924	329	329
WP_000646253.1	lcl|NZ_JQRX01000010.1_cds_WP_002728696.1_339	27.459	244	329
WP_000646253.1	lcl|NZ_JQRX01000029.1_cds_WP_002733757.1_1249	31.034	174	329
WP_000774263.1	lcl|NZ_JQRX01000029.1_cds_WP_002733627.1_1185	92.884	267	267
WP_000774263.1	lcl|NZ_JQRX01000029.1_cds_WP_002733554.1_1248	24.701	251	267
WP_000774263.1	lcl|NZ_JQRX01000029.1_cds_WP_002733775.1_1221	24.153	236	267
WP_000774263.1	lcl|NZ_JQRX01000075.1_cds_WP_002727921.1_2620	26.455	189	267
WP_000774263.1	lcl|NZ_JQRX01000076.1_cds_WP_002729040.1_2648	33.636	110	267
WP_000774263.1	lcl|NZ_JQRX01000123.1_cds_WP_002729513.1_3247	26.455	189	267
WP_000774263.1	lcl|NZ_JQRX01000056.1_cds_WP_002766579.1_2183	26.344	186	267
WP_240738528.1	lcl|NZ_JQRX01000029.1_cds_WP_002738292.1_1186	95.874	509	509
WP_240738528.1	lcl|NZ_JQRX01000042.1_cds_WP_002728536.1_1746	26.667	315	509
WP_240738528.1	lcl|NZ_JQRX01000042.1_cds_WP_002728534.1_1745	31.111	90	509
WP_240738528.1	lcl|NZ_JQRX01000029.1_cds_WP_002738292.1_1186	95.874	509	509
WP_240738528.1	lcl|NZ_JQRX01000042.1_cds_WP_002728536.1_1746	26.667	315	509
WP_240738528.1	lcl|NZ_JQRX01000042.1_cds_WP_002728534.1_1745	31.111	90	509
WP_001067557.1	lcl|NZ_JQRX01000029.1_cds_WP_016749079.1_1187	94.848	330	330
WP_001067557.1	lcl|NZ_JQRX01000001.1_cds_WP_002728309.1_3	26.740	273	330
WP_001067557.1	lcl|NZ_JQRX01000029.1_cds_WP_002733534.1_1184	28.990	307	330
WP_001067557.1	lcl|NZ_JQRX01000029.1_cds_WP_016749081.1_1208	30.317	221	330
WP_001067557.1	lcl|NZ_JQRX01000025.1_cds_WP_002722638.1_963	27.425	299	330
WP_001067557.1	lcl|NZ_JQRX01000075.1_cds_WP_002727919.1_2619	26.183	317	330
WP_001067557.1	lcl|NZ_JQRX01000033.1_cds_WP_002732331.1_1375	27.193	228	330
WP_001067557.1	lcl|NZ_JQRX01000034.1_cds_WP_002732574.1_1478	24.898	245	330
WP_001067557.1	lcl|NZ_JQRX01000054.1_cds_WP_002732362.1_2105	27.554	323	330
WP_001067557.1	lcl|NZ_JQRX01000029.1_cds_WP_002733546.1_1251	25.275	273	330
WP_001067557.1	lcl|NZ_JQRX01000123.1_cds_WP_002729504.1_3246	25.352	142	330
WP_001067557.1	lcl|NZ_JQRX01000029.1_cds_WP_002733638.1_1216	25.965	285	330
WP_001067557.1	lcl|NZ_JQRX01000029.1_cds_WP_002733579.1_1181	24.540	326	330
WP_001067557.1	lcl|NZ_JQRX01000019.1_cds_WP_002728462.1_669	26.639	244	330
WP_001067557.1	lcl|NZ_JQRX01000010.1_cds_WP_002728696.1_339	26.014	296	330
WP_001067557.1	lcl|NZ_JQRX01000008.1_cds_WP_002739707.1_156	25.781	128	330
WP_001198107.1	lcl|NZ_JQRX01000029.1_cds_WP_002733737.1_1204	33.616	354	366
WP_001198107.1	lcl|NZ_JQRX01000075.1_cds_WP_002733556.1_2613	32.861	353	366
WP_001198107.1	lcl|NZ_JQRX01000076.1_cds_WP_002728994.1_2654	27.778	378	366
WP_001198107.1	lcl|NZ_JQRX01000066.1_cds_WP_002724694.1_2457	30.471	361	366
WP_001198107.1	lcl|NZ_JQRX01000029.1_cds_WP_002733587.1_1198	31.092	357	366
WP_001198107.1	lcl|NZ_JQRX01000029.1_cds_WP_002733730.1_1224	26.966	356	366
WP_001198107.1	lcl|NZ_JQRX01000029.1_cds_WP_002733599.1_1217	25.490	357	366
WP_001198107.1	lcl|NZ_JQRX01000033.1_cds_WP_002724641.1_1376	30.270	185	366
WP_000608292.1	lcl|NZ_JQRX01000075.1_cds_WP_002733556.1_2613	37.110	353	367
WP_000608292.1	lcl|NZ_JQRX01000029.1_cds_WP_002733737.1_1204	39.554	359	367
WP_000608292.1	lcl|NZ_JQRX01000066.1_cds_WP_002724694.1_2457	33.596	381	367
WP_000608292.1	lcl|NZ_JQRX01000029.1_cds_WP_002733587.1_1198	41.048	229	367
WP_000608292.1	lcl|NZ_JQRX01000076.1_cds_WP_002728994.1_2654	30.105	382	367
WP_000608292.1	lcl|NZ_JQRX01000029.1_cds_WP_002733599.1_1217	31.073	354	367
WP_000608292.1	lcl|NZ_JQRX01000029.1_cds_WP_002733730.1_1224	24.000	375	367
WP_000608292.1	lcl|NZ_JQRX01000033.1_cds_WP_002724641.1_1376	26.257	358	367
WP_000689747.1	lcl|NZ_JQRX01000029.1_cds_WP_002733528.1_1188	38.645	546	544
WP_000689747.1	lcl|NZ_JQRX01000029.1_cds_WP_002733528.1_1188	38.645	546	544
WP_000342716.1	lcl|NZ_JQRX01000029.1_cds_WP_002733670.1_1189	66.667	264	265
WP_000342716.1	lcl|NZ_JQRX01000056.1_cds_WP_002722928.1_2214	44.534	247	265
WP_017857901.1	lcl|NZ_JQRX01000029.1_cds_WP_002733687.1_1190	89.032	310	310
WP_017857901.1	lcl|NZ_JQRX01000094.1_cds_WP_002730863.1_2914	36.842	304	310
WP_017857901.1	lcl|NZ_JQRX01000046.1_cds_WP_002727287.1_1901	26.821	302	310
WP_017857901.1	lcl|NZ_JQRX01000059.1_cds_WP_002727177.1_2314	27.820	133	310
WP_017857901.1	lcl|NZ_JQRX01000029.1_cds_WP_002733687.1_1190	89.032	310	310
WP_017857901.1	lcl|NZ_JQRX01000094.1_cds_WP_002730863.1_2914	36.842	304	310
WP_017857901.1	lcl|NZ_JQRX01000046.1_cds_WP_002727287.1_1901	26.821	302	310
WP_017857901.1	lcl|NZ_JQRX01000059.1_cds_WP_002727177.1_2314	27.820	133	310
WP_000479982.1	lcl|NZ_JQRX01000029.1_cds_WP_002733549.1_1191	91.667	264	264
WP_000715956.1	lcl|NZ_JQRX01000029.1_cds_WP_002733551.1_1192	96.124	129	131
WP_001088861.1	lcl|NZ_JQRX01000029.1_cds_WP_017853480.1_1193	97.917	144	144
WP_001088861.1	lcl|NZ_JQRX01000046.1_cds_WP_026054147.1_1891	39.683	63	144
WP_240738526.1	lcl|NZ_JQRX01000029.1_cds_WP_002733760.1_1194	95.023	221	221
WP_240738526.1	lcl|NZ_JQRX01000025.1_cds_WP_011671435.1_934	26.923	78	221
WP_002079019.1	lcl|NZ_JQRX01000029.1_cds_WP_002733578.1_1195	89.610	154	160
WP_002095414.1	lcl|NZ_JQRX01000025.1_cds_WP_011671435.1_934	31.293	147	388
WP_002095414.1	lcl|NZ_JQRX01000063.1_cds_WP_002732829.1_2375	30.435	138	388
WP_002095414.1	lcl|NZ_JQRX01000029.1_cds_WP_002733580.1_1228	33.621	116	388
WP_002095414.1	lcl|NZ_JQRX01000062.1_cds_WP_016749152.1_2339	26.667	210	388
WP_002095414.1	lcl|NZ_JQRX01000056.1_cds_WP_002766450.1_2174	24.476	143	388
