WP_000340715.1	lcl|NZ_AHNV02000163.1_cds_WP_000340715.1_1974	100.000	86	106
WP_000410273.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	100.000	314	314
WP_000410273.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	24.460	278	314
WP_000410273.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	25.705	319	314
WP_000410273.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	24.691	324	314
WP_000410273.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	23.958	288	314
WP_000410273.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	23.348	227	314
WP_000410273.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	24.695	328	314
WP_000604524.1	lcl|NZ_AHNV02000163.1_cds_WP_000604524.1_1976	99.726	365	365
WP_000884059.1	lcl|NZ_AHNV02000163.1_cds_WP_000884059.1_1977	100.000	185	185
WP_000884059.1	lcl|NZ_AHNV02000058.1_cds_WP_000351733.1_3524	40.000	140	185
WP_000884059.1	lcl|NZ_AHNV02000105.1_cds_LEP1GSC109_RS16705_2859	39.716	141	185
WP_000646253.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	99.696	329	329
WP_000646253.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	32.063	315	329
WP_000646253.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	30.408	319	329
WP_000646253.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	30.746	335	329
WP_000646253.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	31.475	305	329
WP_000646253.1	lcl|NZ_AHNV02000204.1_cds_WP_000649925.1_905	29.878	328	329
WP_000646253.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	28.525	305	329
WP_000646253.1	lcl|NZ_AHNV02000183.1_cds_WP_000709508.1_1521	29.231	325	329
WP_000646253.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	28.664	307	329
WP_000646253.1	lcl|NZ_AHNV02000183.1_cds_WP_000688696.1_1550	28.975	283	329
WP_000646253.1	lcl|NZ_AHNV02000035.1_cds_WP_000475904.1_4003	27.372	274	329
WP_000646253.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	26.019	319	329
WP_000646253.1	lcl|NZ_AHNV02000268.1_cds_WP_000475907.1_217	26.667	240	329
WP_000646253.1	lcl|NZ_AHNV02000169.1_cds_WP_002130366.1_1703	29.057	265	329
WP_000646253.1	lcl|NZ_AHNV02000167.1_cds_WP_001003557.1_1774	25.000	332	329
WP_000646253.1	lcl|NZ_AHNV02000163.1_cds_WP_000378097.1_1998	24.419	172	329
WP_000774263.1	lcl|NZ_AHNV02000163.1_cds_WP_000774263.1_1979	99.625	267	267
WP_000774263.1	lcl|NZ_AHNV02000268.1_cds_WP_000043899.1_221	27.027	185	267
WP_000774263.1	lcl|NZ_AHNV02000114.1_cds_WP_000842260.1_2795	26.316	190	267
WP_000774263.1	lcl|NZ_AHNV02000128.1_cds_WP_000667727.1_2494	31.818	110	267
WP_000774263.1	lcl|NZ_AHNV02000274.1_cds_WP_000805357.1_58	33.645	107	267
WP_240738528.1	lcl|NZ_AHNV02000163.1_cds_WP_002118391.1_1980	97.642	509	509
WP_240738528.1	lcl|NZ_AHNV02000082.1_cds_WP_000291586.1_3251	26.562	320	509
WP_240738528.1	lcl|NZ_AHNV02000082.1_cds_WP_000364507.1_3252	31.111	90	509
WP_240738528.1	lcl|NZ_AHNV02000163.1_cds_WP_002118391.1_1980	97.642	509	509
WP_240738528.1	lcl|NZ_AHNV02000082.1_cds_WP_000291586.1_3251	26.562	320	509
WP_240738528.1	lcl|NZ_AHNV02000082.1_cds_WP_000364507.1_3252	31.111	90	509
WP_001067557.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	100.000	330	330
WP_001067557.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	28.990	307	330
WP_001067557.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	25.735	272	330
WP_001067557.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	22.794	272	330
WP_001067557.1	lcl|NZ_AHNV02000167.1_cds_WP_001003557.1_1774	28.395	243	330
WP_001067557.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	26.812	276	330
WP_001067557.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	23.724	333	330
WP_001067557.1	lcl|NZ_AHNV02000204.1_cds_WP_000649925.1_905	28.854	253	330
WP_001067557.1	lcl|NZ_AHNV02000183.1_cds_WP_000688696.1_1550	25.681	257	330
WP_001067557.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	24.695	328	330
WP_001198107.1	lcl|NZ_AHNV02000163.1_cds_WP_001198107.1_1982	100.000	366	366
WP_001198107.1	lcl|NZ_AHNV02000163.1_cds_WP_000608295.1_1983	39.726	365	366
WP_001198107.1	lcl|NZ_AHNV02000205.1_cds_WP_000575178.1_864	34.262	359	366
WP_001198107.1	lcl|NZ_AHNV02000006.1_cds_WP_000041235.1_4349	34.161	322	366
WP_001198107.1	lcl|NZ_AHNV02000163.1_cds_WP_000172660.1_1999	32.199	382	366
WP_001198107.1	lcl|NZ_AHNV02000128.1_cds_WP_001281953.1_2488	27.441	379	366
WP_001198107.1	lcl|NZ_AHNV02000051.1_cds_WP_002099944.1_3762	30.513	390	366
WP_001198107.1	lcl|NZ_AHNV02000163.1_cds_WP_000604962.1_1993	31.742	356	366
WP_001198107.1	lcl|NZ_AHNV02000147.1_cds_WP_000538757.1_2248	29.692	357	366
WP_001198107.1	lcl|NZ_AHNV02000006.1_cds_LEP1GSC109_RS09505_4352	37.864	206	366
WP_001198107.1	lcl|NZ_AHNV02000150.1_cds_WP_001982414.1_2193	31.579	190	366
WP_000608292.1	lcl|NZ_AHNV02000163.1_cds_WP_000608295.1_1983	99.455	367	367
WP_000608292.1	lcl|NZ_AHNV02000163.1_cds_WP_001198107.1_1982	39.452	365	367
WP_000608292.1	lcl|NZ_AHNV02000205.1_cds_WP_000575178.1_864	36.712	365	367
WP_000608292.1	lcl|NZ_AHNV02000163.1_cds_WP_000172660.1_1999	31.967	366	367
WP_000608292.1	lcl|NZ_AHNV02000051.1_cds_WP_002099944.1_3762	31.720	372	367
WP_000608292.1	lcl|NZ_AHNV02000147.1_cds_WP_000538757.1_2248	30.458	371	367
WP_000608292.1	lcl|NZ_AHNV02000163.1_cds_WP_000604962.1_1993	34.393	346	367
WP_000608292.1	lcl|NZ_AHNV02000128.1_cds_WP_001281953.1_2488	30.208	384	367
WP_000608292.1	lcl|NZ_AHNV02000006.1_cds_WP_000041235.1_4349	33.564	289	367
WP_000608292.1	lcl|NZ_AHNV02000006.1_cds_LEP1GSC109_RS09505_4352	33.898	236	367
WP_000608292.1	lcl|NZ_AHNV02000150.1_cds_WP_001982414.1_2193	25.419	358	367
WP_000689747.1	lcl|NZ_AHNV02000163.1_cds_WP_002118414.1_1984	99.816	544	544
WP_000689747.1	lcl|NZ_AHNV02000019.1_cds_WP_000584316.1_4137	33.766	77	544
WP_000689747.1	lcl|NZ_AHNV02000163.1_cds_WP_002118414.1_1984	99.816	544	544
WP_000689747.1	lcl|NZ_AHNV02000019.1_cds_WP_000584316.1_4137	33.766	77	544
WP_000342716.1	lcl|NZ_AHNV02000163.1_cds_WP_000342717.1_1985	99.623	265	265
WP_000342716.1	lcl|NZ_AHNV02000017.1_cds_WP_001002663.1_4161	44.856	243	265
WP_017857901.1	lcl|NZ_AHNV02000163.1_cds_WP_002130260.1_1986	99.032	310	310
WP_017857901.1	lcl|NZ_AHNV02000273.1_cds_WP_000501205.1_76	36.184	304	310
WP_017857901.1	lcl|NZ_AHNV02000144.1_cds_WP_001183723.1_2292	25.914	301	310
WP_017857901.1	lcl|NZ_AHNV02000087.1_cds_WP_000279894.1_3094	25.191	262	310
WP_017857901.1	lcl|NZ_AHNV02000163.1_cds_WP_002130260.1_1986	99.032	310	310
WP_017857901.1	lcl|NZ_AHNV02000273.1_cds_WP_000501205.1_76	36.184	304	310
WP_017857901.1	lcl|NZ_AHNV02000144.1_cds_WP_001183723.1_2292	25.914	301	310
WP_017857901.1	lcl|NZ_AHNV02000087.1_cds_WP_000279894.1_3094	25.191	262	310
WP_000479982.1	lcl|NZ_AHNV02000163.1_cds_WP_000479982.1_1987	100.000	264	264
WP_000715956.1	lcl|NZ_AHNV02000163.1_cds_WP_000715958.1_1988	98.473	131	131
WP_001088861.1	lcl|NZ_AHNV02000163.1_cds_WP_002130261.1_1989	99.306	144	144
WP_001088861.1	lcl|NZ_AHNV02000188.1_cds_WP_002069656.1_1437	42.857	56	144
WP_240738526.1	lcl|NZ_AHNV02000163.1_cds_WP_000517241.1_1990	99.095	221	221
WP_240738526.1	lcl|NZ_AHNV02000204.1_cds_WP_001082178.1_1036	28.205	78	221
WP_240738526.1	lcl|NZ_AHNV02000264.1_cds_LEP1GSC109_RS29095_268	32.323	99	221
WP_240738526.1	lcl|NZ_AHNV02000049.1_cds_WP_001069832.1_3805	27.523	109	221
WP_240738524.1	lcl|NZ_AHNV02000163.1_cds_WP_000378097.1_1998	26.522	230	283
WP_002095414.1	lcl|NZ_AHNV02000204.1_cds_WP_001082178.1_1036	31.973	147	388
WP_002095414.1	lcl|NZ_AHNV02000251.1_cds_WP_002097509.1_391	27.572	243	388
WP_002095414.1	lcl|NZ_AHNV02000049.1_cds_WP_000347676.1_3804	32.867	143	388
WP_002095414.1	lcl|NZ_AHNV02000062.1_cds_WP_000402850.1_3448	27.211	147	388
WP_002095414.1	lcl|NZ_AHNV02000251.1_cds_WP_001217658.1_398	31.111	90	388
WP_002095414.1	lcl|NZ_AHNV02000264.1_cds_LEP1GSC109_RS29095_268	32.673	101	388
WP_002095414.1	lcl|NZ_AHNV02000163.1_cds_WP_001015414.1_1992	24.646	353	388
WP_000667982.1	lcl|NZ_AHNV02000163.1_cds_WP_002106356.1_1995	29.321	324	414
WP_000815073.1	lcl|NZ_AHNV02000163.1_cds_WP_001015414.1_1992	34.625	387	409
WP_000815073.1	lcl|NZ_AHNV02000049.1_cds_WP_000347676.1_3804	24.324	148	409
WP_000815073.1	lcl|NZ_AHNV02000204.1_cds_WP_001082178.1_1036	23.602	161	409
WP_000815073.1	lcl|NZ_AHNV02000044.1_cds_WP_002106484.1_3905	26.667	165	409
WP_000575398.1	lcl|NZ_AHNV02000205.1_cds_WP_000575178.1_864	38.547	358	361
WP_000575398.1	lcl|NZ_AHNV02000163.1_cds_WP_000608295.1_1983	40.730	356	361
WP_000575398.1	lcl|NZ_AHNV02000163.1_cds_WP_001198107.1_1982	34.181	354	361
WP_000575398.1	lcl|NZ_AHNV02000147.1_cds_WP_000538757.1_2248	34.957	349	361
WP_000575398.1	lcl|NZ_AHNV02000128.1_cds_WP_001281953.1_2488	28.608	388	361
WP_000575398.1	lcl|NZ_AHNV02000163.1_cds_WP_000172660.1_1999	30.343	379	361
WP_000575398.1	lcl|NZ_AHNV02000051.1_cds_WP_002099944.1_3762	29.730	370	361
WP_000575398.1	lcl|NZ_AHNV02000006.1_cds_WP_000041235.1_4349	31.559	263	361
WP_000575398.1	lcl|NZ_AHNV02000163.1_cds_WP_000604962.1_1993	31.786	280	361
WP_000575398.1	lcl|NZ_AHNV02000006.1_cds_LEP1GSC109_RS09505_4352	31.963	219	361
WP_000575398.1	lcl|NZ_AHNV02000150.1_cds_WP_001982414.1_2193	23.768	345	361
WP_000667249.1	lcl|NZ_AHNV02000114.1_cds_WP_001159758.1_2798	41.667	180	176
WP_239248138.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	30.464	302	313
WP_239248138.1	lcl|NZ_AHNV02000204.1_cds_WP_000649925.1_905	28.440	327	313
WP_239248138.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	26.168	321	313
WP_239248138.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	25.078	319	313
WP_239248138.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	29.864	221	313
WP_239248138.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	25.461	271	313
WP_239248138.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	25.670	261	313
WP_239248138.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	24.159	327	313
WP_239248138.1	lcl|NZ_AHNV02000167.1_cds_WP_001003557.1_1774	27.132	258	313
WP_239248138.1	lcl|NZ_AHNV02000035.1_cds_WP_001024127.1_4004	25.000	256	313
WP_239248138.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	21.362	323	313
WP_000572389.1	lcl|NZ_AHNV02000205.1_cds_WP_000343398.1_865	32.759	116	134
WP_002079020.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	29.259	270	311
WP_002079020.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	30.058	173	311
WP_002079020.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	27.888	251	311
WP_002079020.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	23.077	325	311
WP_002079020.1	lcl|NZ_AHNV02000169.1_cds_WP_002130366.1_1703	29.114	158	311
WP_002079020.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	21.622	259	311
WP_002079020.1	lcl|NZ_AHNV02000183.1_cds_WP_000688696.1_1550	31.250	160	311
WP_002079020.1	lcl|NZ_AHNV02000204.1_cds_WP_000649925.1_905	22.677	269	311
WP_000947528.1	lcl|NZ_AHNV02000205.1_cds_WP_002106347.1_862	29.412	119	361
WP_000947528.1	lcl|NZ_AHNV02000140.1_cds_WP_002130084.1_2314	23.188	138	361
WP_000947528.1	lcl|NZ_AHNV02000114.1_cds_WP_002129743.1_2799	23.684	266	361
WP_000947528.1	lcl|NZ_AHNV02000205.1_cds_WP_002106332.1_863	29.825	114	361
WP_000797356.1	lcl|NZ_AHNV02000001.1_cds_WP_000172205.1_4402	35.115	393	595
WP_000797356.1	lcl|NZ_AHNV02000196.1_cds_WP_025184222.1_1234	30.099	505	595
WP_000797356.1	lcl|NZ_AHNV02000204.1_cds_WP_000828456.1_976	39.462	223	595
WP_000797356.1	lcl|NZ_AHNV02000163.1_cds_WP_002130264.1_1997	35.498	231	595
WP_000797356.1	lcl|NZ_AHNV02000032.1_cds_WP_002128882.1_4012	33.491	212	595
WP_000797356.1	lcl|NZ_AHNV02000167.1_cds_WP_001052496.1_1753	32.468	231	595
WP_000797356.1	lcl|NZ_AHNV02000215.1_cds_WP_000510777.1_771	27.948	229	595
WP_000797356.1	lcl|NZ_AHNV02000082.1_cds_WP_000047473.1_3257	29.289	239	595
WP_000797356.1	lcl|NZ_AHNV02000191.1_cds_WP_002071818.1_1348	32.184	174	595
WP_000797356.1	lcl|NZ_AHNV02000167.1_cds_WP_000619177.1_1798	28.692	237	595
WP_000797356.1	lcl|NZ_AHNV02000158.1_cds_WP_000184524.1_2041	29.775	178	595
WP_000797356.1	lcl|NZ_AHNV02000087.1_cds_WP_000433117.1_3132	27.016	248	595
WP_000797356.1	lcl|NZ_AHNV02000129.1_cds_WP_001161018.1_2466	30.058	173	595
WP_000797356.1	lcl|NZ_AHNV02000228.1_cds_WP_001982953.1_548	29.148	223	595
WP_000797356.1	lcl|NZ_AHNV02000092.1_cds_WP_000598571.1_2944	26.923	234	595
WP_000797356.1	lcl|NZ_AHNV02000044.1_cds_WP_000536752.1_3903	32.680	153	595
WP_000797356.1	lcl|NZ_AHNV02000058.1_cds_WP_002129211.1_3546	28.372	215	595
WP_000797356.1	lcl|NZ_AHNV02000151.1_cds_WP_000590871.1_2174	30.380	158	595
