WP_000340715.1	16095	100.000	86	106
WP_000410273.1	16095	99.677	310	314
WP_000410273.1	16095	24.731	279	314
WP_000410273.1	16095	23.611	288	314
WP_000410273.1	16095	23.348	227	314
WP_000410273.1	16060	24.691	324	314
WP_000884059.1	16294	40.000	140	185
WP_000884059.1	16095	33.898	177	185
WP_000646251.1	16060	32.063	315	329
WP_000646251.1	16095	30.530	321	329
WP_000646251.1	16095	31.343	335	329
WP_000646251.1	16095	29.180	305	329
WP_000646251.1	16095	25.680	331	329
WP_000646251.1	16095	26.667	240	329
WP_000646251.1	16245	31.494	308	329
WP_000646251.1	15983	30.183	328	329
WP_000646251.1	16258	29.730	333	329
WP_000646251.1	16052	29.329	283	329
WP_000646251.1	15962	29.057	265	329
WP_000646251.1	16032	26.772	254	329
WP_000774260.1	16095	25.610	246	267
WP_000774260.1	16095	26.316	190	267
WP_000774260.1	16268	25.381	197	267
WP_000774260.1	16299	33.645	107	267
WP_000612794.1	16026	26.911	327	509
WP_000612794.1	16026	31.111	90	509
WP_000612794.1	16026	26.911	327	509
WP_000612794.1	16026	31.111	90	509
WP_001067557.1	16095	22.909	275	330
WP_001067557.1	16095	23.423	333	330
WP_001067557.1	16245	25.547	274	330
WP_001067557.1	16032	28.395	243	330
WP_001067557.1	16060	26.812	276	330
WP_001067557.1	15983	28.854	253	330
WP_001067557.1	16052	25.292	257	330
WP_001198107.1	16095	33.983	359	366
WP_001198107.1	16095	34.161	322	366
WP_001198107.1	16095	30.513	390	366
WP_001198107.1	16095	37.864	206	366
WP_001198107.1	16028	27.441	379	366
WP_001198107.1	16224	29.972	357	366
WP_001198107.1	16146	31.579	190	366
WP_000608286.1	16095	36.438	365	367
WP_000608286.1	16095	31.989	372	367
WP_000608286.1	16095	33.564	289	367
WP_000608286.1	16095	28.448	348	367
WP_000608286.1	16224	30.458	371	367
WP_000608286.1	16028	29.948	384	367
WP_000608286.1	16146	25.419	358	367
WP_000689744.1	16084	33.766	77	544
WP_000689744.1	16084	33.766	77	544
WP_000342715.1	15939	45.267	243	265
WP_001246622.1	16025	37.829	304	310
WP_001246622.1	16075	27.473	273	310
WP_001246622.1	16034	24.427	262	310
WP_001246622.1	16025	37.829	304	310
WP_001246622.1	16075	27.473	273	310
WP_001246622.1	16034	24.427	262	310
WP_001088861.1	16115	44.643	56	144
WP_000517242.1	16060	28.205	78	221
WP_000517242.1	16095	32.432	111	221
WP_000517242.1	16247	27.523	109	221
WP_000611594.1	16122	29.655	145	175
WP_001015417.1	16247	25.714	210	406
WP_001015417.1	16013	22.727	220	406
WP_001015417.1	16060	24.074	162	406
WP_000980525.1	16095	38.235	102	241
WP_000980525.1	16173	26.984	252	241
WP_000980525.1	16218	26.471	238	241
WP_000980525.1	16115	32.673	101	241
WP_000980525.1	16115	25.847	236	241
WP_000980525.1	16170	30.857	175	241
WP_000980525.1	15962	25.339	221	241
WP_002080969.1	16021	35.372	376	596
WP_002080969.1	16021	26.339	224	596
WP_002080969.1	16097	35.907	259	596
WP_002080969.1	16157	35.341	249	596
WP_002080969.1	16095	31.132	212	596
WP_002080969.1	16177	31.200	250	596
WP_002080969.1	16110	25.306	245	596
WP_002080969.1	16074	29.839	248	596
WP_002080969.1	15965	30.556	216	596
WP_002080969.1	16171	28.696	230	596
WP_002080969.1	16277	27.111	225	596
WP_002080969.1	16026	26.126	222	596
WP_002080969.1	16214	29.832	238	596
WP_002080969.1	16214	23.045	243	596
