WP_000340715.1	lcl|NZ_VWOW01000005.1_cds_WP_000340715.1_2663	100.000	86	106
WP_000410273.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	100.000	314	314
WP_000410273.1	lcl|NZ_VWOW01000005.1_cds_WP_000093099.1_2684	46.988	83	314
WP_000410273.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	25.705	319	314
WP_000410273.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	24.691	324	314
WP_000410273.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	25.269	186	314
WP_000410273.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	23.958	288	314
WP_000410273.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	24.695	328	314
WP_000604524.1	lcl|NZ_VWOW01000005.1_cds_WP_000604524.1_2665	99.726	365	365
WP_000884059.1	lcl|NZ_VWOW01000005.1_cds_WP_000884059.1_2666	100.000	185	185
WP_000884059.1	lcl|NZ_VWOW01000001.1_cds_WP_000351733.1_105	40.000	140	185
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	99.392	329	329
WP_000646251.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	32.063	315	329
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	31.045	335	329
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	31.677	322	329
WP_000646251.1	lcl|NZ_VWOW01000026.1_cds_WP_001984071.1_1619	31.803	305	329
WP_000646251.1	lcl|NZ_VWOW01000006.1_cds_WP_000649925.1_3064	30.183	328	329
WP_000646251.1	lcl|NZ_VWOW01000059.1_cds_WP_000709511.1_2996	29.730	333	329
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_000601375.1_2720	24.415	299	329
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	28.990	307	329
WP_000646251.1	lcl|NZ_VWOW01000026.1_cds_WP_000688695.1_1599	29.329	283	329
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_000475904.1_2729	27.372	274	329
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	25.705	319	329
WP_000646251.1	lcl|NZ_VWOW01000027.1_cds_WP_001074785.1_1650	29.434	265	329
WP_000646251.1	lcl|NZ_VWOW01000016.1_cds_WP_001003555.1_783	25.148	338	329
WP_000646251.1	lcl|NZ_VWOW01000005.1_cds_WP_000487322.1_2718	27.077	325	329
WP_000774260.1	lcl|NZ_VWOW01000005.1_cds_WP_000774262.1_2668	99.251	267	267
WP_000774260.1	lcl|NZ_VWOW01000005.1_cds_WP_000859505.1_2717	26.639	244	267
WP_000774260.1	lcl|NZ_VWOW01000005.1_cds_WP_000800438.1_2698	25.328	229	267
WP_000774260.1	lcl|NZ_VWOW01000005.1_cds_WP_000842260.1_2747	26.316	190	267
WP_000774260.1	lcl|NZ_VWOW01000025.1_cds_WP_000667727.1_1544	25.907	193	267
WP_000774260.1	lcl|NZ_VWOW01000022.1_cds_WP_000805357.1_1390	33.645	107	267
WP_000612794.1	lcl|NZ_VWOW01000005.1_cds_WP_000612797.1_2669	98.035	509	509
WP_000612794.1	lcl|NZ_VWOW01000020.1_cds_WP_000291591.1_1264	26.911	327	509
WP_000612794.1	lcl|NZ_VWOW01000020.1_cds_WP_000364507.1_1263	31.111	90	509
WP_000612794.1	lcl|NZ_VWOW01000005.1_cds_WP_000612797.1_2669	98.035	509	509
WP_000612794.1	lcl|NZ_VWOW01000020.1_cds_WP_000291591.1_1264	26.911	327	509
WP_000612794.1	lcl|NZ_VWOW01000020.1_cds_WP_000364507.1_1263	31.111	90	509
WP_001067557.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	100.000	330	330
WP_001067557.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	28.664	307	330
WP_001067557.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	26.316	266	330
WP_001067557.1	lcl|NZ_VWOW01000026.1_cds_WP_001984071.1_1619	25.735	272	330
WP_001067557.1	lcl|NZ_VWOW01000016.1_cds_WP_001003555.1_783	28.395	243	330
WP_001067557.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	26.812	276	330
WP_001067557.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	23.724	333	330
WP_001067557.1	lcl|NZ_VWOW01000006.1_cds_WP_000649925.1_3064	28.854	253	330
WP_001067557.1	lcl|NZ_VWOW01000026.1_cds_WP_000688695.1_1599	25.681	257	330
WP_001067557.1	lcl|NZ_VWOW01000005.1_cds_WP_000601375.1_2720	26.545	275	330
WP_001067557.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	24.695	328	330
WP_001198107.1	lcl|NZ_VWOW01000005.1_cds_WP_001198107.1_2671	100.000	366	366
WP_001198107.1	lcl|NZ_VWOW01000005.1_cds_WP_000608295.1_2672	39.726	365	366
WP_001198107.1	lcl|NZ_VWOW01000005.1_cds_WP_000575178.1_2740	34.262	359	366
WP_001198107.1	lcl|NZ_VWOW01000026.1_cds_WP_001281953.1_1585	27.441	379	366
WP_001198107.1	lcl|NZ_VWOW01000005.1_cds_WP_000346036.1_2701	28.090	356	366
WP_001198107.1	lcl|NZ_VWOW01000005.1_cds_WP_000582222.1_2682	31.111	360	366
