WP_000340715.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753574.1_857	94.186	86	106
WP_000410273.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	96.815	314	314
WP_000410273.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	25.705	319	314
WP_000410273.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	24.691	324	314
WP_000410273.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	23.843	281	314
WP_000410273.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	24.359	234	314
WP_000604524.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777161.1_855	94.247	365	365
WP_000884059.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753627.1_854	97.297	185	185
WP_000884059.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752075.1_2566	40.714	140	185
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	98.176	329	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	31.429	315	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	31.045	335	329
WP_000646251.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	31.494	308	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	30.816	331	329
WP_000646251.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751412.1_2843	30.154	325	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754991.1_1620	27.729	339	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	29.316	307	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	26.866	268	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_002733698.1_801	26.642	274	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755140.1_1194	26.230	244	329
WP_000646251.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751780.1_2476	29.213	267	329
WP_000646251.1	lcl|NZ_AHMJ02000001.1_cds_WP_004750263.1_3536	25.573	262	329
WP_000646251.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755281.1_1763	27.984	243	329
WP_000774260.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754505.1_852	93.633	267	267
WP_000774260.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754191.1_783	25.926	189	267
WP_000774260.1	lcl|NZ_AHMJ02000014.1_cds_WP_004760150.1_1642	27.979	193	267
WP_000774260.1	lcl|NZ_AHMJ02000005.1_cds_WP_004751189.1_2962	37.209	86	267
WP_000612794.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777106.1_851	97.053	509	509
WP_000612794.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751764.1_2403	27.217	327	509
WP_000612794.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752264.1_2404	31.111	90	509
WP_000612794.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777106.1_851	97.053	509	509
WP_000612794.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751764.1_2403	27.217	327	509
WP_000612794.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752264.1_2404	31.111	90	509
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	96.364	330	330
WP_001067557.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	26.568	271	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	27.541	305	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	24.642	349	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755140.1_1194	27.572	243	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	26.812	276	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	28.854	253	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754991.1_1620	25.551	227	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	25.000	328	330
WP_001067557.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755281.1_1763	23.973	292	330
WP_001198107.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	95.902	366	366
WP_001198107.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	39.178	365	366
WP_001198107.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	33.811	349	366
WP_001198107.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	32.461	382	366
WP_001198107.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	27.968	379	366
WP_001198107.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752829.1_2158	30.252	357	366
WP_001198107.1	lcl|NZ_AHMJ02000021.1_cds_WP_004771239.1_673	32.105	190	366
WP_000608286.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	95.913	367	367
WP_000608286.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	39.726	365	367
WP_000608286.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	35.833	360	367
WP_000608286.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	31.653	357	367
WP_000608286.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752829.1_2158	30.623	369	367
WP_000608286.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	30.390	385	367
WP_000608286.1	lcl|NZ_AHMJ02000021.1_cds_WP_004771239.1_673	25.140	358	367
WP_000689744.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755296.1_847	91.360	544	544
WP_000689744.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755296.1_847	91.360	544	544
WP_000342715.1	lcl|NZ_AHMJ02000014.1_cds_WP_002740998.1_846	94.340	265	265
WP_000342715.1	lcl|NZ_AHMJ02000024.1_cds_WP_004755702.1_414	45.749	247	265
