WP_000340715.1	lcl|NZ_JADDUR010000005.1_cds_WP_002725873.1_2696	91.860	86	106
WP_000410273.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733579.1_2697	92.994	314	314
WP_000410273.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733534.1_2700	25.078	319	314
WP_000410273.1	lcl|NZ_JADDUR010000018.1_cds_WP_002722638.1_675	22.769	325	314
WP_000410273.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740024.1_2791	24.555	281	314
WP_000410273.1	lcl|NZ_JADDUR010000006.1_cds_WP_002728309.1_2940	25.402	311	314
WP_000410273.1	lcl|NZ_JADDUR010000013.1_cds_WP_002743770.1_315	22.353	170	314
WP_000410273.1	lcl|NZ_JADDUR010000005.1_cds_WP_016749081.1_2729	22.769	325	314
WP_000604524.1	lcl|NZ_JADDUR010000005.1_cds_WP_026054882.1_2698	85.479	365	365
WP_000884059.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733646.1_2699	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUR010000004.1_cds_WP_002721790.1_2358	36.301	146	185
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733534.1_2700	98.480	329	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740024.1_2791	31.343	335	329
WP_000646251.1	lcl|NZ_JADDUR010000018.1_cds_WP_002722638.1_675	29.841	315	329
WP_000646251.1	lcl|NZ_JADDUR010000006.1_cds_WP_002728309.1_2940	31.190	311	329
WP_000646251.1	lcl|NZ_JADDUR010000013.1_cds_WP_002743770.1_315	27.273	341	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733638.1_2737	27.586	348	329
WP_000646251.1	lcl|NZ_JADDUR010000006.1_cds_WP_002728316.1_2943	28.182	330	329
WP_000646251.1	lcl|NZ_JADDUR010000075.1_cds_WP_002741146.1_3091	29.167	312	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733546.1_2766	25.373	268	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740721.1_2703	28.990	307	329
WP_000646251.1	lcl|NZ_JADDUR010000007.1_cds_WP_002732331.1_3199	25.959	339	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002744551.1_2731	28.889	270	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733579.1_2697	27.309	249	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733698.1_2774	26.642	274	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_016749081.1_2729	23.659	317	329
WP_000646251.1	lcl|NZ_JADDUR010000059.1_cds_WP_002740236.1_2675	26.592	267	329
WP_000646251.1	lcl|NZ_JADDUR010000001.1_cds_WP_002721725.1_833	25.223	337	329
WP_000646251.1	lcl|NZ_JADDUR010000001.1_cds_WP_002739935.1_921	27.711	249	329
WP_000646251.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733757.1_2764	31.034	174	329
WP_000774260.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733627.1_2701	93.258	267	267
WP_000774260.1	lcl|NZ_JADDUR010000005.1_cds_WP_002738295.1_2763	24.701	251	267
WP_000774260.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740926.1_2742	25.541	231	267
WP_000774260.1	lcl|NZ_JADDUR010000005.1_cds_WP_002727921.1_2792	26.455	189	267
WP_000774260.1	lcl|NZ_JADDUR010000050.1_cds_WP_002729040.1_2492	33.636	110	267
WP_000774260.1	lcl|NZ_JADDUR010000013.1_cds_WP_002729513.1_314	26.455	189	267
WP_000774260.1	lcl|NZ_JADDUR010000003.1_cds_WP_002766579.1_2042	26.344	186	267
WP_000612794.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740779.1_2702	96.857	509	509
WP_000612794.1	lcl|NZ_JADDUR010000010.1_cds_WP_002728536.1_39	27.103	321	509
WP_000612794.1	lcl|NZ_JADDUR010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_000612794.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740779.1_2702	96.857	509	509
WP_000612794.1	lcl|NZ_JADDUR010000010.1_cds_WP_002728536.1_39	27.103	321	509
WP_000612794.1	lcl|NZ_JADDUR010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_001067557.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740721.1_2703	95.152	330	330
WP_001067557.1	lcl|NZ_JADDUR010000006.1_cds_WP_002728309.1_2940	26.740	273	330
WP_001067557.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733534.1_2700	28.990	307	330
WP_001067557.1	lcl|NZ_JADDUR010000005.1_cds_WP_016749081.1_2729	30.317	221	330
WP_001067557.1	lcl|NZ_JADDUR010000018.1_cds_WP_002722638.1_675	27.425	299	330
WP_001067557.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740024.1_2791	26.183	317	330
WP_001067557.1	lcl|NZ_JADDUR010000007.1_cds_WP_002732331.1_3199	27.193	228	330
WP_001067557.1	lcl|NZ_JADDUR010000001.1_cds_WP_002721725.1_833	24.898	245	330
WP_001067557.1	lcl|NZ_JADDUR010000075.1_cds_WP_002741146.1_3091	27.303	304	330
WP_001067557.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733546.1_2766	25.275	273	330
WP_001067557.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733638.1_2737	25.965	285	330
WP_001067557.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733579.1_2697	24.540	326	330
WP_001067557.1	lcl|NZ_JADDUR010000013.1_cds_WP_002743770.1_315	24.648	142	330
WP_001067557.1	lcl|NZ_JADDUR010000001.1_cds_WP_002739935.1_921	26.351	296	330
WP_001067557.1	lcl|NZ_JADDUR010000059.1_cds_WP_002740236.1_2675	26.337	243	330
WP_001067557.1	lcl|NZ_JADDUR010000036.1_cds_WP_002739707.1_1825	25.781	128	330
WP_001198107.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740826.1_2704	95.628	366	366
WP_001198107.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740861.1_2705	39.452	365	366
WP_001198107.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733737.1_2725	33.616	354	366
WP_001198107.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740294.1_2785	32.861	353	366
