WP_000340715.1	lcl|NZ_AOVJ01000108.1_cds_WP_000340715.1_2485	100.000	86	106
WP_000410273.1	lcl|NZ_AOVJ01000108.1_cds_WP_000410273.1_2484	100.000	314	314
WP_000410273.1	lcl|NZ_AOVJ01000108.1_cds_WP_000093099.1_2464	46.988	83	314
WP_000410273.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	25.705	319	314
WP_000410273.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	24.691	324	314
WP_000410273.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	25.269	186	314
WP_000410273.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	23.958	288	314
WP_000410273.1	lcl|NZ_AOVJ01000108.1_cds_WP_001067557.1_2478	24.695	328	314
WP_000604524.1	lcl|NZ_AOVJ01000108.1_cds_WP_000604524.1_2483	99.726	365	365
WP_000884059.1	lcl|NZ_AOVJ01000108.1_cds_WP_000884059.1_2482	100.000	185	185
WP_000884059.1	lcl|NZ_AOVJ01000127.1_cds_WP_000351733.1_3062	40.000	140	185
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	99.392	329	329
WP_000646251.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	32.063	315	329
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	31.045	335	329
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	31.677	322	329
WP_000646251.1	lcl|NZ_AOVJ01000103.1_cds_WP_001984071.1_2289	31.803	305	329
WP_000646251.1	lcl|NZ_AOVJ01000075.1_cds_WP_000649925.1_1462	30.183	328	329
WP_000646251.1	lcl|NZ_AOVJ01000061.1_cds_WP_000709511.1_1058	29.730	333	329
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_000601375.1_2428	24.415	299	329
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_001067557.1_2478	28.990	307	329
WP_000646251.1	lcl|NZ_AOVJ01000035.1_cds_WP_000688695.1_616	29.329	283	329
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_000475904.1_2419	27.372	274	329
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_000410273.1_2484	25.705	319	329
WP_000646251.1	lcl|NZ_AOVJ01000040.1_cds_WP_001074785.1_722	29.434	265	329
WP_000646251.1	lcl|NZ_AOVJ01000078.1_cds_WP_001003555.1_1575	25.148	338	329
WP_000646251.1	lcl|NZ_AOVJ01000108.1_cds_WP_000487322.1_2430	27.077	325	329
WP_000774260.1	lcl|NZ_AOVJ01000108.1_cds_WP_000774262.1_2480	99.251	267	267
WP_000774260.1	lcl|NZ_AOVJ01000108.1_cds_WP_000859505.1_2431	26.639	244	267
WP_000774260.1	lcl|NZ_AOVJ01000108.1_cds_WP_000800438.1_2450	25.328	229	267
WP_000774260.1	lcl|NZ_AOVJ01000108.1_cds_WP_000842260.1_2401	26.316	190	267
WP_000774260.1	lcl|NZ_AOVJ01000084.1_cds_WP_000667727.1_1741	25.907	193	267
WP_000774260.1	lcl|NZ_AOVJ01000095.1_cds_WP_000805357.1_2091	33.645	107	267
WP_000612794.1	lcl|NZ_AOVJ01000108.1_cds_WP_000612797.1_2479	98.035	509	509
WP_000612794.1	lcl|NZ_AOVJ01000141.1_cds_WP_000291591.1_3683	26.911	327	509
WP_000612794.1	lcl|NZ_AOVJ01000141.1_cds_WP_000364507.1_3682	31.111	90	509
WP_000612794.1	lcl|NZ_AOVJ01000108.1_cds_WP_000612797.1_2479	98.035	509	509
