WP_000340715.1	lcl|NZ_JADDWM010000006.1_cds_WP_002725873.1_3009	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733579.1_3008	92.994	314	314
WP_000410273.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733534.1_3005	25.078	319	314
WP_000410273.1	lcl|NZ_JADDWM010000018.1_cds_WP_002722638.1_675	22.769	325	314
WP_000410273.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740024.1_2914	24.555	281	314
WP_000410273.1	lcl|NZ_JADDWM010000005.1_cds_WP_002728309.1_2650	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWM010000013.1_cds_WP_002743770.1_358	22.353	170	314
WP_000410273.1	lcl|NZ_JADDWM010000006.1_cds_WP_016749081.1_2976	22.769	325	314
WP_000604524.1	lcl|NZ_JADDWM010000006.1_cds_WP_026054882.1_3007	85.479	365	365
WP_000884059.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733646.1_3006	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721790.1_2021	36.301	146	185
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733534.1_3005	98.480	329	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740024.1_2914	31.343	335	329
WP_000646251.1	lcl|NZ_JADDWM010000018.1_cds_WP_002722638.1_675	29.841	315	329
WP_000646251.1	lcl|NZ_JADDWM010000005.1_cds_WP_002728309.1_2650	31.190	311	329
WP_000646251.1	lcl|NZ_JADDWM010000013.1_cds_WP_002743770.1_358	27.273	341	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733638.1_2968	27.586	348	329
WP_000646251.1	lcl|NZ_JADDWM010000005.1_cds_WP_002728316.1_2653	28.182	330	329
WP_000646251.1	lcl|NZ_JADDWM010000079.1_cds_WP_002741146.1_3097	29.167	312	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733546.1_2939	25.373	268	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740721.1_3002	28.990	307	329
WP_000646251.1	lcl|NZ_JADDWM010000007.1_cds_WP_002732331.1_3113	25.959	339	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002744551.1_2974	28.889	270	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733579.1_3008	27.309	249	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733698.1_2931	26.642	274	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_016749081.1_2976	23.659	317	329
WP_000646251.1	lcl|NZ_JADDWM010000060.1_cds_WP_002740236.1_2774	26.592	267	329
WP_000646251.1	lcl|NZ_JADDWM010000004.1_cds_WP_002721725.1_2326	25.223	337	329
WP_000646251.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739935.1_2414	27.711	249	329
WP_000646251.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733757.1_2941	31.034	174	329
WP_000774260.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733627.1_3004	93.258	267	267
WP_000774260.1	lcl|NZ_JADDWM010000006.1_cds_WP_002738295.1_2942	24.701	251	267
WP_000774260.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740926.1_2963	25.541	231	267
WP_000774260.1	lcl|NZ_JADDWM010000006.1_cds_WP_002727921.1_2913	26.455	189	267
WP_000774260.1	lcl|NZ_JADDWM010000052.1_cds_WP_002729040.1_2506	33.636	110	267
WP_000774260.1	lcl|NZ_JADDWM010000013.1_cds_WP_002729513.1_359	26.455	189	267
WP_000774260.1	lcl|NZ_JADDWM010000002.1_cds_WP_002766579.1_1462	26.344	186	267
WP_000612794.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740779.1_3003	96.857	509	509
WP_000612794.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728536.1_72	27.103	321	509
WP_000612794.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728534.1_71	31.111	90	509
WP_000612794.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740779.1_3003	96.857	509	509
WP_000612794.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728536.1_72	27.103	321	509
WP_000612794.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728534.1_71	31.111	90	509
WP_001067557.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740721.1_3002	95.152	330	330
WP_001067557.1	lcl|NZ_JADDWM010000005.1_cds_WP_002728309.1_2650	26.740	273	330
WP_001067557.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733534.1_3005	28.990	307	330
WP_001067557.1	lcl|NZ_JADDWM010000006.1_cds_WP_016749081.1_2976	30.317	221	330
WP_001067557.1	lcl|NZ_JADDWM010000018.1_cds_WP_002722638.1_675	27.425	299	330
WP_001067557.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740024.1_2914	26.183	317	330
WP_001067557.1	lcl|NZ_JADDWM010000007.1_cds_WP_002732331.1_3113	27.193	228	330
WP_001067557.1	lcl|NZ_JADDWM010000004.1_cds_WP_002721725.1_2326	24.898	245	330
WP_001067557.1	lcl|NZ_JADDWM010000079.1_cds_WP_002741146.1_3097	27.303	304	330
WP_001067557.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733546.1_2939	25.275	273	330
WP_001067557.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733638.1_2968	25.965	285	330
WP_001067557.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733579.1_3008	24.540	326	330
WP_001067557.1	lcl|NZ_JADDWM010000013.1_cds_WP_002743770.1_358	24.648	142	330
WP_001067557.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739935.1_2414	26.351	296	330
WP_001067557.1	lcl|NZ_JADDWM010000060.1_cds_WP_002740236.1_2774	26.337	243	330
WP_001067557.1	lcl|NZ_JADDWM010000036.1_cds_WP_002739707.1_1779	25.781	128	330
WP_001198107.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740826.1_3001	95.628	366	366
WP_001198107.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740861.1_3000	39.452	365	366
WP_001198107.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733737.1_2980	33.616	354	366
WP_001198107.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740294.1_2920	32.861	353	366
WP_001198107.1	lcl|NZ_JADDWM010000052.1_cds_WP_002728994.1_2500	27.778	378	366
