WP_000340715.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713264.1_3182	65.882	85	106
WP_000410273.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713263.1_3183	73.548	310	314
WP_000410273.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	25.228	329	314
WP_000410273.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	22.324	327	314
WP_000410273.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	23.292	322	314
WP_000884059.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713267.1_3179	32.796	186	185
WP_000884059.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715391.1_1060	37.143	140	185
WP_000884059.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713245.1_3202	33.766	154	185
WP_000646251.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	31.546	317	329
WP_000646251.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	30.794	315	329
WP_000646251.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	31.068	309	329
WP_000646251.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	28.086	324	329
WP_000646251.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712285.1_423	25.455	330	329
WP_000646251.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713263.1_3183	24.528	318	329
WP_000646251.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713729.1_2970	24.291	247	329
WP_000646251.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713477.1_2794	25.098	255	329
WP_000646251.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713219.1_3231	27.742	155	329
WP_000646251.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713150.1_1701	21.701	341	329
WP_000646251.1	lcl|NZ_NPDZ01000003.1_cds_WP_100734082.1_2078	24.723	271	329
WP_000774260.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713254.1_3193	22.634	243	267
WP_000774260.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713785.1_2907	26.446	242	267
WP_000774260.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713248.1_3199	27.869	183	267
WP_000774260.1	lcl|NZ_NPDZ01000001.1_cds_WP_125169875.1_623	32.258	93	267
WP_000612794.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714087.1_1155	25.857	321	509
WP_000612794.1	lcl|NZ_NPDZ01000014.1_cds_WP_243393449.1_1156	29.787	94	509
WP_000612794.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714087.1_1155	25.857	321	509
WP_000612794.1	lcl|NZ_NPDZ01000014.1_cds_WP_243393449.1_1156	29.787	94	509
WP_001067557.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	27.106	273	330
WP_001067557.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	25.649	308	330
WP_001067557.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713016.1_1638	28.279	244	330
WP_001067557.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	26.316	323	330
WP_001067557.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	25.856	263	330
WP_001067557.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713729.1_2970	28.216	241	330
WP_001067557.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713150.1_1701	23.661	224	330
WP_001067557.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713219.1_3231	28.571	182	330
WP_001067557.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713477.1_2794	30.233	129	330
WP_001198107.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713232.1_3218	31.034	348	366
WP_001198107.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713704.1_3000	27.394	376	366
WP_001198107.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714717.1_1031	29.745	353	366
WP_001198107.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713258.1_3188	26.377	345	366
WP_001198107.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713792.1_2896	29.050	179	366
WP_000608286.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714717.1_1031	32.982	379	367
WP_000608286.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713232.1_3218	33.143	350	367
WP_000608286.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713704.1_3000	29.600	375	367
WP_000608286.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713258.1_3188	28.261	368	367
WP_000608286.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713792.1_2896	26.776	366	367
WP_000608286.1	lcl|NZ_NPDZ01000011.1_cds_WP_100714984.1_889	26.364	110	367
WP_000342715.1	lcl|NZ_NPDZ01000001.1_cds_WP_100714797.1_724	43.210	243	265
WP_001246622.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715050.1_2641	35.197	304	310
WP_001246622.1	lcl|NZ_NPDZ01000010.1_cds_WP_100714255.1_848	29.545	264	310
WP_001246622.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715142.1_1114	22.368	228	310
WP_001246622.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715050.1_2641	35.197	304	310
WP_001246622.1	lcl|NZ_NPDZ01000010.1_cds_WP_100714255.1_848	29.545	264	310
WP_001246622.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715142.1_1114	22.368	228	310
WP_001088861.1	lcl|NZ_NPDZ01000004.1_cds_WP_100714832.1_2414	45.455	55	144
WP_000517242.1	lcl|NZ_NPDZ01000015.1_cds_WP_100714931.1_1223	24.576	118	221
WP_000517242.1	lcl|NZ_NPDZ01000002.1_cds_WP_100712971.1_1589	28.713	101	221
WP_000611594.1	lcl|NZ_NPDZ01000001.1_cds_WP_100711954.1_59	29.167	144	175
WP_001015417.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713142.1_1588	25.146	171	406
WP_001015417.1	lcl|NZ_NPDZ01000004.1_cds_WP_100713971.1_2494	21.239	226	406
WP_000980525.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713344.1_3206	28.049	246	241
WP_000980525.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713269.1_3177	28.452	239	241
WP_000980525.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712005.1_119	26.068	234	241
WP_000980525.1	lcl|NZ_NPDZ01000004.1_cds_WP_100714835.1_2417	31.683	101	241
WP_000980525.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713726.1_2976	25.000	252	241
WP_000980525.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713251.1_3196	35.354	99	241
WP_000980525.1	lcl|NZ_NPDZ01000004.1_cds_WP_100713987.1_2582	28.205	117	241
WP_000980525.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712076.1_199	32.759	116	241
WP_000980525.1	lcl|NZ_NPDZ01000003.1_cds_WP_100712683.1_2149	26.389	144	241
WP_000980525.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713492.1_2812	27.000	200	241
WP_000980525.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715059.1_2651	25.000	196	241
WP_002080969.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712355.1_481	37.548	261	596
WP_002080969.1	lcl|NZ_NPDZ01000023.1_cds_WP_100715513.1_1898	35.573	253	596
WP_002080969.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712065.1_186	34.978	223	596
WP_002080969.1	lcl|NZ_NPDZ01000002.1_cds_WP_100714502.1_1468	30.172	232	596
WP_002080969.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715128.1_1104	30.570	193	596
WP_002080969.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714706.1_1020	29.048	210	596
WP_002080969.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713699.1_3005	30.806	211	596
WP_002080969.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714091.1_1161	27.273	231	596
WP_002080969.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	26.471	238	596
WP_002080969.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	25.161	155	596
WP_002080969.1	lcl|NZ_NPDZ01000011.1_cds_WP_100714948.1_875	26.141	241	596
WP_002080969.1	lcl|NZ_NPDZ01000004.1_cds_WP_100713933.1_2574	28.000	225	596
WP_002080969.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713684.1_3327	23.041	217	596
WP_002080969.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713467.1_2783	25.792	221	596
WP_002080969.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713719.1_2984	26.339	224	596
WP_002080969.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712252.1_397	24.775	222	596
WP_002080969.1	lcl|NZ_NPDZ01000009.1_cds_WP_100715444.1_3575	30.488	164	596
WP_002080969.1	lcl|NZ_NPDZ01000009.1_cds_WP_100714141.1_3468	25.000	232	596
WP_002080969.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715390.1_1059	28.000	225	596
WP_002080969.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712095.1_219	28.302	212	596
WP_002080969.1	lcl|NZ_NPDZ01000006.1_cds_WP_100714403.1_3086	24.454	229	596
WP_002080969.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712196.1_332	28.000	225	596
WP_002080969.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713261.1_3185	24.762	210	596
