WP_000340715.1	lcl|NZ_AKXA02000046.1_cds_WP_000340715.1_1046	100.000	86	106
WP_000410273.1	lcl|NZ_AKXA02000046.1_cds_WP_000410275.1_1047	100.000	310	314
WP_000410273.1	lcl|NZ_AKXA02000046.1_cds_WP_000723078.1_1096	24.731	279	314
WP_000410273.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	24.691	324	314
WP_000410273.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	23.958	288	314
WP_000410273.1	lcl|NZ_AKXA02000046.1_cds_WP_000567887.1_1098	23.348	227	314
WP_000884059.1	lcl|NZ_AKXA02000018.1_cds_WP_000351733.1_2681	40.000	140	185
WP_000884059.1	lcl|NZ_AKXA02000046.1_cds_WP_001047905.1_1078	33.898	177	185
WP_000646251.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	32.063	315	329
WP_000646251.1	lcl|NZ_AKXA02000046.1_cds_WP_000723078.1_1096	30.530	321	329
WP_000646251.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	31.045	335	329
WP_000646251.1	lcl|NZ_AKXA02000017.1_cds_WP_001984071.1_2846	31.803	305	329
WP_000646251.1	lcl|NZ_AKXA02000047.1_cds_WP_000649923.1_428	30.183	328	329
WP_000646251.1	lcl|NZ_AKXA02000046.1_cds_WP_000567887.1_1098	29.508	305	329
WP_000646251.1	lcl|NZ_AKXA02000017.1_cds_WP_000709511.1_2857	29.730	333	329
WP_000646251.1	lcl|NZ_AKXA02000017.1_cds_WP_000688696.1_2826	29.329	283	329
WP_000646251.1	lcl|NZ_AKXA02000046.1_cds_WP_000410275.1_1047	26.048	334	329
WP_000646251.1	lcl|NZ_AKXA02000024.1_cds_WP_001074785.1_2408	29.434	265	329
WP_000646251.1	lcl|NZ_AKXA02000046.1_cds_WP_000460023.1_1100	25.632	277	329
WP_000646251.1	lcl|NZ_AKXA02000003.1_cds_WP_001003557.1_3877	25.000	332	329
WP_000774260.1	lcl|NZ_AKXA02000046.1_cds_WP_000043898.1_1097	25.610	246	267
WP_000774260.1	lcl|NZ_AKXA02000046.1_cds_WP_000842260.1_1117	26.316	190	267
WP_000774260.1	lcl|NZ_AKXA02000017.1_cds_WP_000667727.1_2804	25.907	193	267
WP_000774260.1	lcl|NZ_AKXA02000047.1_cds_WP_000805357.1_649	33.645	107	267
WP_000612794.1	lcl|NZ_AKXA02000024.1_cds_WP_000291586.1_2335	26.911	327	509
WP_000612794.1	lcl|NZ_AKXA02000024.1_cds_WP_000364507.1_2336	31.111	90	509
WP_000612794.1	lcl|NZ_AKXA02000024.1_cds_WP_000291586.1_2335	26.911	327	509
WP_000612794.1	lcl|NZ_AKXA02000024.1_cds_WP_000364507.1_2336	31.111	90	509
WP_001067557.1	lcl|NZ_AKXA02000046.1_cds_WP_000723078.1_1096	22.909	275	330
WP_001067557.1	lcl|NZ_AKXA02000017.1_cds_WP_001984071.1_2846	25.735	272	330
WP_001067557.1	lcl|NZ_AKXA02000003.1_cds_WP_001003557.1_3877	28.395	243	330
WP_001067557.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	26.812	276	330
WP_001067557.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	23.724	333	330
WP_001067557.1	lcl|NZ_AKXA02000047.1_cds_WP_000649923.1_428	28.854	253	330
WP_001067557.1	lcl|NZ_AKXA02000017.1_cds_WP_000688696.1_2826	25.681	257	330
WP_001198107.1	lcl|NZ_AKXA02000046.1_cds_WP_000575178.1_1110	34.262	359	366
WP_001198107.1	lcl|NZ_AKXA02000046.1_cds_WP_000041233.1_1057	33.851	322	366
WP_001198107.1	lcl|NZ_AKXA02000017.1_cds_WP_002188046.1_2810	27.177	379	366
WP_001198107.1	lcl|NZ_AKXA02000046.1_cds_WP_002078520.1_1072	30.256	390	366
WP_001198107.1	lcl|NZ_AKXA02000020.1_cds_WP_000538757.1_2602	29.692	357	366
WP_001198107.1	lcl|NZ_AKXA02000046.1_cds_WP_001117632.1_1054	37.864	206	366
WP_001198107.1	lcl|NZ_AKXA02000027.1_cds_WP_001982414.1_2255	31.579	190	366
WP_000608286.1	lcl|NZ_AKXA02000046.1_cds_WP_000575178.1_1110	36.712	365	367
WP_000608286.1	lcl|NZ_AKXA02000046.1_cds_WP_002078520.1_1072	31.720	372	367
WP_000608286.1	lcl|NZ_AKXA02000020.1_cds_WP_000538757.1_2602	30.458	371	367
WP_000608286.1	lcl|NZ_AKXA02000046.1_cds_WP_000041233.1_1057	31.657	338	367
WP_000608286.1	lcl|NZ_AKXA02000017.1_cds_WP_002188046.1_2810	29.948	384	367
WP_000608286.1	lcl|NZ_AKXA02000046.1_cds_WP_001117632.1_1054	33.898	236	367
WP_000608286.1	lcl|NZ_AKXA02000027.1_cds_WP_001982414.1_2255	25.419	358	367
WP_000342715.1	lcl|NZ_AKXA02000036.1_cds_WP_001002663.1_1850	45.267	243	265
WP_001246622.1	lcl|NZ_AKXA02000014.1_cds_WP_002187782.1_3253	37.829	304	310
WP_001246622.1	lcl|NZ_AKXA02000032.1_cds_WP_001183723.1_1894	27.473	273	310
WP_001246622.1	lcl|NZ_AKXA02000043.1_cds_WP_000279895.1_1281	24.809	262	310
WP_001246622.1	lcl|NZ_AKXA02000014.1_cds_WP_002187782.1_3253	37.829	304	310
WP_001246622.1	lcl|NZ_AKXA02000032.1_cds_WP_001183723.1_1894	27.473	273	310
WP_001246622.1	lcl|NZ_AKXA02000043.1_cds_WP_000279895.1_1281	24.809	262	310
WP_001088861.1	lcl|NZ_AKXA02000009.1_cds_WP_002069656.1_3559	42.857	56	144
WP_000517242.1	lcl|NZ_AKXA02000047.1_cds_WP_001082180.1_296	28.205	78	221
WP_000517242.1	lcl|NZ_AKXA02000046.1_cds_WP_001075146.1_1063	31.532	111	221
WP_000517242.1	lcl|NZ_AKXA02000014.1_cds_WP_001069832.1_3234	27.523	109	221
WP_000611594.1	lcl|NZ_AKXA02000047.1_cds_WP_001206947.1_304	29.655	145	175
WP_001015417.1	lcl|NZ_AKXA02000014.1_cds_WP_000347675.1_3233	25.714	210	406
WP_001015417.1	lcl|NZ_AKXA02000046.1_cds_WP_000402845.1_863	23.041	217	406
WP_001015417.1	lcl|NZ_AKXA02000047.1_cds_WP_001082180.1_296	24.074	162	406
WP_000980525.1	lcl|NZ_AKXA02000046.1_cds_WP_002188997.1_1067	38.235	102	241
WP_000980525.1	lcl|NZ_AKXA02000046.1_cds_WP_000653653.1_925	26.984	252	241
WP_000980525.1	lcl|NZ_AKXA02000047.1_cds_WP_000998676.1_241	26.471	238	241
WP_000980525.1	lcl|NZ_AKXA02000009.1_cds_WP_000566240.1_3562	32.673	101	241
WP_000980525.1	lcl|NZ_AKXA02000009.1_cds_WP_001968389.1_3534	25.847	236	241
WP_000980525.1	lcl|NZ_AKXA02000023.1_cds_LEP1GSC057_RS2000000230415_2442	34.959	123	241
WP_000980525.1	lcl|NZ_AKXA02000024.1_cds_WP_002188249.1_2427	25.339	221	241
WP_002080969.1	lcl|NZ_AKXA02000031.1_cds_WP_000172205.1_2113	35.372	376	596
WP_002080969.1	lcl|NZ_AKXA02000020.1_cds_WP_000667646.1_2577	35.907	259	596
WP_002080969.1	lcl|NZ_AKXA02000047.1_cds_WP_000828456.1_357	35.341	249	596
WP_002080969.1	lcl|NZ_AKXA02000046.1_cds_WP_000614938.1_1073	31.132	212	596
WP_002080969.1	lcl|NZ_AKXA02000046.1_cds_WP_000510774.1_714	32.083	240	596
WP_002080969.1	lcl|NZ_AKXA02000003.1_cds_WP_001052495.1_3898	24.898	245	596
WP_002080969.1	lcl|NZ_AKXA02000046.1_cds_WP_001161018.1_813	30.556	216	596
WP_002080969.1	lcl|NZ_AKXA02000018.1_cds_WP_000666552.1_2660	29.675	246	596
WP_002080969.1	lcl|NZ_AKXA02000022.1_cds_WP_000942282.1_2505	27.556	225	596
WP_002080969.1	lcl|NZ_AKXA02000024.1_cds_WP_000047473.1_2341	26.126	222	596
WP_002080969.1	lcl|NZ_AKXA02000036.1_cds_WP_001982953.1_1794	28.972	214	596
WP_002080969.1	lcl|NZ_AKXA02000015.1_cds_WP_000184524.1_3003	29.319	191	596
WP_002080969.1	lcl|NZ_AKXA02000017.1_cds_WP_000619173.1_2899	29.412	238	596
WP_002080969.1	lcl|NZ_AKXA02000047.1_cds_WP_000052667.1_459	28.319	226	596
WP_002080969.1	lcl|NZ_AKXA02000046.1_cds_WP_000603361.1_936	27.354	223	596
WP_002080969.1	lcl|NZ_AKXA02000016.1_cds_WP_000590871.1_2928	26.126	222	596
WP_002080969.1	lcl|NZ_AKXA02000022.1_cds_WP_001141158.1_2491	24.576	236	596
WP_002080969.1	lcl|NZ_AKXA02000005.1_cds_WP_002187456.1_3658	29.885	174	596
WP_002080969.1	lcl|NZ_AKXA02000005.1_cds_WP_002187456.1_3658	24.215	223	596
WP_002080969.1	lcl|NZ_AKXA02000020.1_cds_WP_000626143.1_2540	26.339	224	596
WP_002080969.1	lcl|NZ_AKXA02000018.1_cds_WP_000433117.1_2712	24.444	225	596
WP_002080969.1	lcl|NZ_AKXA02000017.1_cds_WP_000218838.1_2898	23.984	246	596
WP_002080969.1	lcl|NZ_AKXA02000046.1_cds_WP_000054169.1_955	19.903	206	596
WP_002080969.1	lcl|NZ_AKXA02000046.1_cds_WP_000651460.1_1160	22.441	254	596
