WP_000340715.1	lcl|NZ_AHPX01000291.1_cds_WP_000340713.1_59	95.349	86	106
WP_000410273.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	95.192	312	314
WP_000410273.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	24.437	311	314
WP_000410273.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	24.691	324	314
WP_000410273.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	21.014	276	314
WP_000410273.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	24.306	288	314
WP_000884059.1	lcl|NZ_AHPX01000176.1_cds_WP_000351733.1_1154	40.000	140	185
WP_000646251.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	31.304	345	329
WP_000646251.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	32.063	315	329
WP_000646251.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	31.343	335	329
WP_000646251.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	31.457	302	329
WP_000646251.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	31.803	305	329
WP_000646251.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	30.183	328	329
WP_000646251.1	lcl|NZ_AHPX01000169.1_cds_WP_000709511.1_1242	29.730	333	329
WP_000646251.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	29.329	283	329
WP_000646251.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	26.394	269	329
WP_000646251.1	lcl|NZ_AHPX01000291.1_cds_WP_000377753.1_106	25.141	354	329
WP_000646251.1	lcl|NZ_AHPX01000135.1_cds_WP_001074783.1_1845	28.679	265	329
WP_000646251.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	25.150	334	329
WP_000646251.1	lcl|NZ_AHPX01000291.1_cds_WP_000048849.1_83	25.306	245	329
WP_000774260.1	lcl|NZ_AHPX01000291.1_cds_WP_000432841.1_78	30.043	233	267
WP_000774260.1	lcl|NZ_AHPX01000049.1_cds_WP_000842260.1_3434	26.316	190	267
WP_000774260.1	lcl|NZ_AHPX01000291.1_cds_WP_000869621.1_105	21.905	210	267
WP_000774260.1	lcl|NZ_AHPX01000140.1_cds_WP_000667727.1_1723	25.907	193	267
WP_000774260.1	lcl|NZ_AHPX01000070.1_cds_WP_000805359.1_2678	34.579	107	267
WP_000612794.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	26.911	327	509
WP_000612794.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	31.111	90	509
WP_000612794.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	26.911	327	509
WP_000612794.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	31.111	90	509
WP_001067557.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	25.735	272	330
WP_001067557.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	23.792	269	330
WP_001067557.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	26.812	276	330
WP_001067557.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	28.395	243	330
WP_001067557.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	24.024	333	330
WP_001067557.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	25.000	256	330
WP_001067557.1	lcl|NZ_AHPX01000291.1_cds_WP_000048849.1_83	30.469	128	330
WP_001067557.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	28.854	253	330
WP_001067557.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	25.681	257	330
WP_001067557.1	lcl|NZ_AHPX01000291.1_cds_WP_000697617.1_108	25.984	254	330
WP_001067557.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	24.159	327	330
WP_001198107.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	34.670	349	366
WP_001198107.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	32.637	383	366
WP_001198107.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	26.913	379	366
WP_001198107.1	lcl|NZ_AHPX01000188.1_cds_WP_000538758.1_913	29.692	357	366
WP_001198107.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	26.901	342	366
WP_001198107.1	lcl|NZ_AHPX01000291.1_cds_WP_001054317.1_74	28.213	319	366
WP_001198107.1	lcl|NZ_AHPX01000171.1_cds_WP_001982414.1_1210	31.579	190	366
WP_000608286.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	36.389	360	367
WP_000608286.1	lcl|NZ_AHPX01000188.1_cds_WP_000538758.1_913	30.458	371	367
WP_000608286.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	32.687	361	367
WP_000608286.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	31.487	343	367
WP_000608286.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	29.688	384	367
WP_000608286.1	lcl|NZ_AHPX01000291.1_cds_WP_001054317.1_74	27.434	339	367
WP_000608286.1	lcl|NZ_AHPX01000171.1_cds_WP_001982414.1_1210	25.419	358	367
WP_000342715.1	lcl|NZ_AHPX01000134.1_cds_WP_001002663.1_1940	45.267	243	265
WP_001246622.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	37.829	304	310
WP_001246622.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	27.473	273	310
WP_001246622.1	lcl|NZ_AHPX01000053.1_cds_WP_000279894.1_3256	24.809	262	310
WP_001246622.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	37.829	304	310
WP_001246622.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	27.473	273	310
WP_001246622.1	lcl|NZ_AHPX01000053.1_cds_WP_000279894.1_3256	24.809	262	310
WP_001088861.1	lcl|NZ_AHPX01000284.1_cds_WP_002069656.1_271	42.857	56	144
WP_001088861.1	lcl|NZ_AHPX01000016.1_cds_WP_000739277.1_3695	43.137	51	144
WP_000517242.1	lcl|NZ_AHPX01000139.1_cds_WP_001082178.1_1780	28.205	78	221
WP_000517242.1	lcl|NZ_AHPX01000059.1_cds_WP_001069832.1_3014	27.523	109	221
WP_000611594.1	lcl|NZ_AHPX01000142.1_cds_WP_025176604.1_1713	29.655	145	175
WP_001015417.1	lcl|NZ_AHPX01000291.1_cds_WP_000445586.1_103	29.545	396	406
WP_001015417.1	lcl|NZ_AHPX01000059.1_cds_WP_000347683.1_3013	25.714	210	406
WP_001015417.1	lcl|NZ_AHPX01000055.1_cds_WP_000402846.1_3175	22.727	220	406
WP_001015417.1	lcl|NZ_AHPX01000139.1_cds_WP_001082178.1_1780	24.074	162	406
WP_000980525.1	lcl|NZ_AHPX01000155.1_cds_WP_000653653.1_1466	26.984	252	241
WP_000980525.1	lcl|NZ_AHPX01000164.1_cds_WP_000998674.1_1321	26.050	238	241
WP_000980525.1	lcl|NZ_AHPX01000284.1_cds_WP_000566240.1_268	32.673	101	241
WP_000980525.1	lcl|NZ_AHPX01000071.1_cds_WP_000043153.1_2643	30.857	175	241
WP_000980525.1	lcl|NZ_AHPX01000284.1_cds_WP_001968389.1_297	25.847	236	241
WP_000980525.1	lcl|NZ_AHPX01000135.1_cds_WP_000194184.1_1826	25.339	221	241
WP_002080969.1	lcl|NZ_AHPX01000291.1_cds_WP_000361605.1_63	52.196	592	596
WP_002080969.1	lcl|NZ_AHPX01000288.1_cds_WP_000172203.1_176	35.372	376	596
WP_002080969.1	lcl|NZ_AHPX01000131.1_cds_WP_000667645.1_2024	35.907	259	596
WP_002080969.1	lcl|NZ_AHPX01000048.1_cds_WP_000828456.1_3543	35.341	249	596
WP_002080969.1	lcl|NZ_AHPX01000138.1_cds_WP_000510774.1_1804	32.083	240	596
WP_002080969.1	lcl|NZ_AHPX01000150.1_cds_WP_001161018.1_1567	30.556	216	596
WP_002080969.1	lcl|NZ_AHPX01000057.1_cds_WP_000666552.1_3133	29.675	246	596
WP_002080969.1	lcl|NZ_AHPX01000087.1_cds_WP_001052498.1_2422	24.490	245	596
WP_002080969.1	lcl|NZ_AHPX01000288.1_cds_WP_000942282.1_162	27.556	225	596
WP_002080969.1	lcl|NZ_AHPX01000135.1_cds_WP_000047473.1_1911	26.126	222	596
WP_002080969.1	lcl|NZ_AHPX01000068.1_cds_WP_001982953.1_2731	28.972	214	596
WP_002080969.1	lcl|NZ_AHPX01000063.1_cds_WP_000184522.1_2878	29.319	191	596
WP_002080969.1	lcl|NZ_AHPX01000058.1_cds_WP_000619174.1_3048	29.412	238	596
WP_002080969.1	lcl|NZ_AHPX01000145.1_cds_WP_000052667.1_1638	28.319	226	596
WP_002080969.1	lcl|NZ_AHPX01000101.1_cds_WP_000603361.1_2262	27.354	223	596
WP_002080969.1	lcl|NZ_AHPX01000289.1_cds_WP_000590876.1_153	26.126	222	596
