WP_000340715.1	lcl|NZ_AFLK01000117.1_cds_WP_000340715.1_1953	100.000	86	106
WP_000410273.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	100.000	314	314
WP_000410273.1	lcl|NZ_AFLK01000012.1_cds_WP_000093099.1_3658	46.988	83	314
WP_000410273.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	25.705	319	314
WP_000410273.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	24.691	324	314
WP_000410273.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	25.269	186	314
WP_000410273.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	23.958	288	314
WP_000410273.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	24.695	328	314
WP_000604524.1	lcl|NZ_AFLK01000117.1_cds_WP_000604524.1_1951	99.726	365	365
WP_000884059.1	lcl|NZ_AFLK01000117.1_cds_WP_000884059.1_1950	100.000	185	185
WP_000884059.1	lcl|NZ_AFLK01000049.1_cds_WP_000351733.1_3183	40.000	140	185
WP_000646251.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	99.392	329	329
WP_000646251.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	32.063	315	329
WP_000646251.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	31.045	335	329
WP_000646251.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	31.677	322	329
WP_000646251.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	31.803	305	329
WP_000646251.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	30.183	328	329
WP_000646251.1	lcl|NZ_AFLK01000082.1_cds_WP_000709511.1_2424	29.730	333	329
WP_000646251.1	lcl|NZ_AFLK01000163.1_cds_WP_000601375.1_1512	24.415	299	329
WP_000646251.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	28.990	307	329
WP_000646251.1	lcl|NZ_AFLK01000188.1_cds_WP_000688695.1_1132	29.329	283	329
WP_000646251.1	lcl|NZ_AFLK01000163.1_cds_WP_000475904.1_1521	27.372	274	329
WP_000646251.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	25.705	319	329
WP_000646251.1	lcl|NZ_AFLK01000160.1_cds_WP_001074785.1_1581	29.434	265	329
WP_000646251.1	lcl|NZ_AFLK01000222.1_cds_WP_001003555.1_826	25.148	338	329
WP_000646251.1	lcl|NZ_AFLK01000163.1_cds_WP_000487322.1_1510	27.077	325	329
WP_000774260.1	lcl|NZ_AFLK01000117.1_cds_WP_000774262.1_1948	99.251	267	267
WP_000774260.1	lcl|NZ_AFLK01000163.1_cds_WP_000859505.1_1509	26.639	244	267
WP_000774260.1	lcl|NZ_AFLK01000012.1_cds_WP_000800438.1_3672	25.328	229	267
WP_000774260.1	lcl|NZ_AFLK01000163.1_cds_WP_000842260.1_1539	26.316	190	267
WP_000774260.1	lcl|NZ_AFLK01000057.1_cds_WP_000667727.1_3010	25.907	193	267
WP_000774260.1	lcl|NZ_AFLK01000114.1_cds_WP_000805357.1_2008	33.645	107	267
WP_000612794.1	lcl|NZ_AFLK01000117.1_cds_WP_000612797.1_1947	98.035	509	509
WP_000612794.1	lcl|NZ_AFLK01000172.1_cds_WP_000291591.1_1374	26.911	327	509
WP_000612794.1	lcl|NZ_AFLK01000172.1_cds_WP_000364507.1_1373	31.111	90	509
WP_000612794.1	lcl|NZ_AFLK01000117.1_cds_WP_000612797.1_1947	98.035	509	509
WP_000612794.1	lcl|NZ_AFLK01000172.1_cds_WP_000291591.1_1374	26.911	327	509
WP_000612794.1	lcl|NZ_AFLK01000172.1_cds_WP_000364507.1_1373	31.111	90	509
WP_001067557.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	100.000	330	330
WP_001067557.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	28.664	307	330
WP_001067557.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	26.316	266	330
WP_001067557.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	25.735	272	330
WP_001067557.1	lcl|NZ_AFLK01000222.1_cds_WP_001003555.1_826	28.395	243	330
WP_001067557.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	26.812	276	330
WP_001067557.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	23.724	333	330
WP_001067557.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	28.854	253	330
WP_001067557.1	lcl|NZ_AFLK01000188.1_cds_WP_000688695.1_1132	25.681	257	330
WP_001067557.1	lcl|NZ_AFLK01000163.1_cds_WP_000601375.1_1512	26.545	275	330
WP_001067557.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	24.695	328	330
WP_001198107.1	lcl|NZ_AFLK01000117.1_cds_WP_001198107.1_1945	100.000	366	366
WP_001198107.1	lcl|NZ_AFLK01000117.1_cds_WP_000608295.1_1944	39.726	365	366
WP_001198107.1	lcl|NZ_AFLK01000163.1_cds_WP_000575178.1_1532	34.262	359	366
WP_001198107.1	lcl|NZ_AFLK01000261.1_cds_WP_001281953.1_494	27.441	379	366
WP_001198107.1	lcl|NZ_AFLK01000163.1_cds_WP_000346036.1_1493	28.090	356	366
WP_001198107.1	lcl|NZ_AFLK01000012.1_cds_WP_000947844.1_3668	26.667	345	366
WP_001198107.1	lcl|NZ_AFLK01000012.1_cds_WP_000294811.1_3656	28.947	266	366
WP_001198107.1	lcl|NZ_AFLK01000077.1_cds_WP_000348137.1_2603	28.195	266	366
WP_001198107.1	lcl|NZ_AFLK01000251.1_cds_WP_001982414.1_570	31.579	190	366
WP_001198107.1	lcl|NZ_AFLK01000117.1_cds_WP_000582216.1_1934	39.326	89	366
WP_001198107.1	lcl|NZ_AFLK01000033.1_cds_WP_000538748.1_3557	36.047	86	366
WP_000608286.1	lcl|NZ_AFLK01000117.1_cds_WP_000608295.1_1944	99.183	367	367
WP_000608286.1	lcl|NZ_AFLK01000117.1_cds_WP_001198107.1_1945	39.452	365	367
WP_000608286.1	lcl|NZ_AFLK01000163.1_cds_WP_000575178.1_1532	36.712	365	367
WP_000608286.1	lcl|NZ_AFLK01000261.1_cds_WP_001281953.1_494	29.948	384	367
WP_000608286.1	lcl|NZ_AFLK01000163.1_cds_WP_000346036.1_1493	24.397	373	367
WP_000608286.1	lcl|NZ_AFLK01000012.1_cds_WP_000947844.1_3668	26.567	335	367
WP_000608286.1	lcl|NZ_AFLK01000077.1_cds_WP_000348137.1_2603	30.233	258	367
WP_000608286.1	lcl|NZ_AFLK01000012.1_cds_WP_000294811.1_3656	33.871	248	367
WP_000608286.1	lcl|NZ_AFLK01000251.1_cds_WP_001982414.1_570	25.419	358	367
WP_000608286.1	lcl|NZ_AFLK01000117.1_cds_WP_000582216.1_1934	43.662	71	367
WP_000608286.1	lcl|NZ_AFLK01000033.1_cds_WP_000538748.1_3557	30.769	117	367
WP_000689744.1	lcl|NZ_AFLK01000117.1_cds_WP_000689743.1_1943	99.816	544	544
WP_000689744.1	lcl|NZ_AFLK01000117.1_cds_WP_000689743.1_1943	99.816	544	544
WP_000342715.1	lcl|NZ_AFLK01000117.1_cds_WP_000342713.1_1942	99.245	265	265
WP_000342715.1	lcl|NZ_AFLK01000338.1_cds_WP_001002663.1_289	45.267	243	265
WP_001246622.1	lcl|NZ_AFLK01000117.1_cds_WP_001246618.1_1941	97.419	310	310
WP_001246622.1	lcl|NZ_AFLK01000046.1_cds_WP_000501205.1_3286	37.829	304	310
WP_001246622.1	lcl|NZ_AFLK01000059.1_cds_WP_001183723.1_2943	27.473	273	310
WP_001246622.1	lcl|NZ_AFLK01000072.1_cds_WP_000279894.1_2717	24.809	262	310
WP_001246622.1	lcl|NZ_AFLK01000117.1_cds_WP_001246618.1_1941	97.419	310	310
WP_001246622.1	lcl|NZ_AFLK01000046.1_cds_WP_000501205.1_3286	37.829	304	310
WP_001246622.1	lcl|NZ_AFLK01000059.1_cds_WP_001183723.1_2943	27.473	273	310
WP_001246622.1	lcl|NZ_AFLK01000072.1_cds_WP_000279894.1_2717	24.809	262	310
WP_000479982.1	lcl|NZ_AFLK01000117.1_cds_WP_000479982.1_1940	100.000	264	264
WP_000715956.1	lcl|NZ_AFLK01000117.1_cds_WP_000715958.1_1939	98.473	131	131
WP_001088861.1	lcl|NZ_AFLK01000117.1_cds_WP_001088866.1_1938	98.611	144	144
WP_001088861.1	lcl|NZ_AFLK01000038.1_cds_WP_002069656.1_3467	42.857	56	144
WP_000517242.1	lcl|NZ_AFLK01000117.1_cds_WP_000517242.1_1937	100.000	221	221
WP_000517242.1	lcl|NZ_AFLK01000032.1_cds_WP_001082180.1_3601	28.205	78	221
WP_000517242.1	lcl|NZ_AFLK01000194.1_cds_WP_001069834.1_1090	27.523	109	221
WP_000611594.1	lcl|NZ_AFLK01000117.1_cds_WP_000611594.1_1936	100.000	175	175
WP_000611594.1	lcl|NZ_AFLK01000069.1_cds_WP_001206947.1_2791	29.655	145	175
WP_001015417.1	lcl|NZ_AFLK01000117.1_cds_WP_001015422.1_1935	98.246	399	406
WP_001015417.1	lcl|NZ_AFLK01000194.1_cds_WP_000347681.1_1091	25.714	210	406
WP_001015417.1	lcl|NZ_AFLK01000347.1_cds_WP_000402845.1_173	23.041	217	406
WP_001015417.1	lcl|NZ_AFLK01000163.1_cds_WP_000661932.1_1506	24.088	137	406
WP_001015417.1	lcl|NZ_AFLK01000032.1_cds_WP_001082180.1_3601	24.074	162	406
WP_000980525.1	lcl|NZ_AFLK01000196.1_cds_WP_000653653.1_1071	26.984	252	241
WP_000980525.1	lcl|NZ_AFLK01000045.1_cds_WP_000998676.1_3307	26.471	238	241
WP_000980525.1	lcl|NZ_AFLK01000038.1_cds_WP_000566240.1_3470	32.673	101	241
WP_000980525.1	lcl|NZ_AFLK01000040.1_cds_WP_000043153.1_3423	30.857	175	241
WP_000980525.1	lcl|NZ_AFLK01000139.1_cds_WP_001968389.1_1772	25.847	236	241
WP_000980525.1	lcl|NZ_AFLK01000160.1_cds_WP_000194186.1_1600	25.339	221	241
WP_000481873.1	lcl|NZ_AFLK01000012.1_cds_WP_001106774.1_3660	30.790	367	413
WP_002080969.1	lcl|NZ_AFLK01000283.1_cds_WP_000172202.1_400	35.467	375	596
WP_002080969.1	lcl|NZ_AFLK01000126.1_cds_WP_000667646.1_1828	35.907	259	596
WP_002080969.1	lcl|NZ_AFLK01000012.1_cds_WP_000834715.1_3661	29.870	385	596
WP_002080969.1	lcl|NZ_AFLK01000039.1_cds_WP_000828455.1_3454	35.341	249	596
WP_002080969.1	lcl|NZ_AFLK01000074.1_cds_WP_000510777.1_2687	31.667	240	596
WP_002080969.1	lcl|NZ_AFLK01000052.1_cds_WP_001161019.1_3110	30.556	216	596
WP_002080969.1	lcl|NZ_AFLK01000368.1_cds_WP_000666552.1_30	29.675	246	596
WP_002080969.1	lcl|NZ_AFLK01000043.1_cds_WP_001052498.1_3373	24.490	245	596
WP_002080969.1	lcl|NZ_AFLK01000048.1_cds_WP_000942282.1_3197	27.556	225	596
WP_002080969.1	lcl|NZ_AFLK01000172.1_cds_WP_000047473.1_1368	26.126	222	596
WP_002080969.1	lcl|NZ_AFLK01000109.1_cds_WP_001982953.1_2101	28.972	214	596
WP_002080969.1	lcl|NZ_AFLK01000177.1_cds_WP_000184524.1_1261	29.319	191	596
WP_002080969.1	lcl|NZ_AFLK01000115.1_cds_WP_000619175.1_1989	29.412	238	596
WP_002080969.1	lcl|NZ_AFLK01000223.1_cds_WP_000052667.1_822	28.319	226	596
WP_002080969.1	lcl|NZ_AFLK01000068.1_cds_WP_000603361.1_2799	27.354	223	596
WP_002080969.1	lcl|NZ_AFLK01000244.1_cds_WP_000590867.1_623	26.126	222	596
WP_002080969.1	lcl|NZ_AFLK01000234.1_cds_WP_001141158.1_708	24.576	236	596
WP_002080969.1	lcl|NZ_AFLK01000165.1_cds_WP_001049205.1_1463	29.885	174	596
WP_002080969.1	lcl|NZ_AFLK01000165.1_cds_WP_001049205.1_1463	23.767	223	596
WP_002080969.1	lcl|NZ_AFLK01000284.1_cds_WP_000626143.1_398	26.339	224	596
WP_002080969.1	lcl|NZ_AFLK01000120.1_cds_WP_000433117.1_1886	24.444	225	596
WP_002080969.1	lcl|NZ_AFLK01000115.1_cds_WP_000218838.1_1990	23.984	246	596
WP_002080969.1	lcl|NZ_AFLK01000335.1_cds_WP_000054169.1_334	19.903	206	596
WP_002080969.1	lcl|NZ_AFLK01000288.1_cds_WP_000675807.1_378	22.441	254	596
WP_002080969.1	lcl|NZ_AFLK01000049.1_cds_WP_001089500.1_3184	23.377	231	596
WP_002080969.1	lcl|NZ_AFLK01000093.1_cds_WP_000481720.1_2293	23.423	222	596
WP_002080969.1	lcl|NZ_AFLK01000093.1_cds_WP_000481720.1_2293	24.370	238	596
WP_002080969.1	lcl|NZ_AFLK01000168.1_cds_WP_000431145.1_1428	22.632	190	596
WP_002080969.1	lcl|NZ_AFLK01000283.1_cds_WP_000172202.1_400	35.467	375	596
WP_002080969.1	lcl|NZ_AFLK01000126.1_cds_WP_000667646.1_1828	35.907	259	596
WP_002080969.1	lcl|NZ_AFLK01000012.1_cds_WP_000834715.1_3661	29.870	385	596
WP_002080969.1	lcl|NZ_AFLK01000039.1_cds_WP_000828455.1_3454	35.341	249	596
WP_002080969.1	lcl|NZ_AFLK01000074.1_cds_WP_000510777.1_2687	31.667	240	596
WP_002080969.1	lcl|NZ_AFLK01000052.1_cds_WP_001161019.1_3110	30.556	216	596
WP_002080969.1	lcl|NZ_AFLK01000368.1_cds_WP_000666552.1_30	29.675	246	596
WP_002080969.1	lcl|NZ_AFLK01000043.1_cds_WP_001052498.1_3373	24.490	245	596
WP_002080969.1	lcl|NZ_AFLK01000048.1_cds_WP_000942282.1_3197	27.556	225	596
WP_002080969.1	lcl|NZ_AFLK01000172.1_cds_WP_000047473.1_1368	26.126	222	596
WP_002080969.1	lcl|NZ_AFLK01000109.1_cds_WP_001982953.1_2101	28.972	214	596
WP_002080969.1	lcl|NZ_AFLK01000177.1_cds_WP_000184524.1_1261	29.319	191	596
WP_002080969.1	lcl|NZ_AFLK01000115.1_cds_WP_000619175.1_1989	29.412	238	596
WP_002080969.1	lcl|NZ_AFLK01000223.1_cds_WP_000052667.1_822	28.319	226	596
WP_002080969.1	lcl|NZ_AFLK01000068.1_cds_WP_000603361.1_2799	27.354	223	596
