WP_000340715.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352101.1_2642	61.538	78	106
WP_000410273.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	82.581	310	314
WP_000410273.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	26.923	312	314
WP_000410273.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	22.941	170	314
WP_000410273.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	23.248	314	314
WP_000884059.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351247.1_1645	33.621	116	185
WP_000646251.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	31.210	314	329
WP_000646251.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	28.529	340	329
WP_000646251.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	28.990	307	329
WP_000646251.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350726.1_253	27.027	333	329
WP_000646251.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	29.236	301	329
WP_000646251.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	26.937	271	329
WP_000646251.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	26.019	319	329
WP_000646251.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350671.1_318	28.405	257	329
WP_000646251.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352071.1_2676	26.104	249	329
WP_000646251.1	lcl|NZ_JAMQPN010000012.1_cds_WP_265353373.1_1240	26.667	180	329
WP_000646251.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351852.1_2437	26.840	231	329
WP_000646251.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352040.1_2707	25.379	264	329
WP_000646251.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350327.1_710	28.655	171	329
WP_000646251.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350679.1_310	22.383	277	329
WP_000646251.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352209.1_2671	32.432	111	329
WP_000774260.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352074.1_2673	26.316	209	267
WP_000774260.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352008.1_2768	23.755	261	267
WP_000774260.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350644.1_346	38.261	115	267
WP_000774260.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350781.1_192	25.434	173	267
WP_000774260.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351841.1_2449	26.943	193	267
WP_000612794.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351228.1_1623	25.776	322	509
WP_000612794.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351227.1_1622	28.302	106	509
WP_000612794.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351228.1_1623	25.776	322	509
WP_000612794.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351227.1_1622	28.302	106	509
WP_001067557.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350671.1_318	29.545	264	330
WP_001067557.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	24.820	278	330
WP_001067557.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	27.174	276	330
WP_001067557.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	25.305	328	330
WP_001067557.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350679.1_310	25.660	265	330
WP_001067557.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	25.974	231	330
