WP_000340715.1	lcl|NZ_JQQA01000042.1_cds_WP_002614501.1_1230	89.535	86	106
WP_000410273.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	91.374	313	314
WP_000410273.1	lcl|NZ_JQQA01000042.1_cds_JF93_RS21300_1251	61.905	63	314
WP_000410273.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	26.266	316	314
WP_000410273.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	24.458	323	314
WP_000410273.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	25.826	333	314
WP_000410273.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	24.555	281	314
WP_000410273.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	25.080	311	314
WP_000410273.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	21.656	314	314
WP_000604524.1	lcl|NZ_JQQA01000042.1_cds_WP_004503038.1_1232	83.562	365	365
WP_000884059.1	lcl|NZ_JQQA01000042.1_cds_WP_004503080.1_1233	96.216	185	185
WP_000884059.1	lcl|NZ_JQQA01000028.1_cds_WP_002630958.1_736	34.932	146	185
WP_000646251.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	94.833	329	329
WP_000646251.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	30.952	336	329
WP_000646251.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	30.476	315	329
WP_000646251.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	31.511	311	329
WP_000646251.1	lcl|NZ_JQQA01000197.1_cds_WP_004495537.1_3740	26.866	335	329
WP_000646251.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	29.467	319	329
WP_000646251.1	lcl|NZ_JQQA01000134.1_cds_WP_004503054.1_3173	28.704	324	329
WP_000646251.1	lcl|NZ_JQQA01000024.1_cds_WP_004495465.1_616	28.571	322	329
WP_000646251.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	25.000	268	329
WP_000646251.1	lcl|NZ_JQQA01000042.1_cds_WP_004503082.1_1237	29.316	307	329
WP_000646251.1	lcl|NZ_JQQA01000141.1_cds_WP_004496595.1_3244	25.444	338	329
WP_000646251.1	lcl|NZ_JQQA01000172.1_cds_WP_004503138.1_3628	29.259	270	329
WP_000646251.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	23.975	317	329
WP_000646251.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	27.778	252	329
WP_000646251.1	lcl|NZ_JQQA01000169.1_cds_WP_004503588.1_3586	26.642	274	329
WP_000646251.1	lcl|NZ_JQQA01000026.1_cds_WP_004496193.1_657	27.376	263	329
WP_000646251.1	lcl|NZ_JQQA01000056.1_cds_WP_016760974.1_1563	24.773	331	329
WP_000646251.1	lcl|NZ_JQQA01000066.1_cds_WP_004495316.1_1800	27.309	249	329
