WP_000340715.1	lcl|NZ_AFLP01000207.1_cds_WP_000340715.1_1625	100.000	86	106
WP_000410273.1	lcl|NZ_AFLP01000207.1_cds_WP_000410273.1_1624	100.000	314	314
WP_000410273.1	lcl|NZ_AFLP01000207.1_cds_WP_000646255.1_1621	26.019	319	314
WP_000410273.1	lcl|NZ_AFLP01000070.1_cds_WP_000744695.1_3217	24.691	324	314
WP_000410273.1	lcl|NZ_AFLP01000056.1_cds_WP_000649929.1_3532	28.135	327	314
WP_000410273.1	lcl|NZ_AFLP01000076.1_cds_WP_000600891.1_3076	23.636	275	314
WP_000410273.1	lcl|NZ_AFLP01000076.1_cds_WP_000723081.1_3024	23.958	288	314
WP_000410273.1	lcl|NZ_AFLP01000207.1_cds_WP_001067557.1_1618	24.695	328	314
WP_000604524.1	lcl|NZ_AFLP01000207.1_cds_WP_000604524.1_1623	99.726	365	365
WP_000884059.1	lcl|NZ_AFLP01000207.1_cds_WP_000884059.1_1622	100.000	185	185
WP_000884059.1	lcl|NZ_AFLP01000193.1_cds_WP_000351733.1_1762	40.000	140	185
WP_000646251.1	lcl|NZ_AFLP01000207.1_cds_WP_000646255.1_1621	99.088	329	329
WP_000646251.1	lcl|NZ_AFLP01000070.1_cds_WP_000744695.1_3217	32.063	315	329
WP_000646251.1	lcl|NZ_AFLP01000076.1_cds_WP_000723081.1_3024	31.045	335	329
WP_000646251.1	lcl|NZ_AFLP01000076.1_cds_WP_000600891.1_3076	31.988	322	329
WP_000646251.1	lcl|NZ_AFLP01000289.1_cds_WP_002064390.1_738	31.475	305	329
WP_000646251.1	lcl|NZ_AFLP01000056.1_cds_WP_000649929.1_3532	30.183	328	329
WP_000646251.1	lcl|NZ_AFLP01000297.1_cds_WP_000709511.1_712	29.730	333	329
WP_000646251.1	lcl|NZ_AFLP01000076.1_cds_WP_000601375.1_3049	24.415	299	329
WP_000646251.1	lcl|NZ_AFLP01000207.1_cds_WP_001067557.1_1618	28.990	307	329
WP_000646251.1	lcl|NZ_AFLP01000117.1_cds_WP_000688698.1_2469	29.329	283	329
WP_000646251.1	lcl|NZ_AFLP01000076.1_cds_WP_000475897.1_3041	27.372	274	329
WP_000646251.1	lcl|NZ_AFLP01000207.1_cds_WP_000410273.1_1624	25.705	319	329
WP_000646251.1	lcl|NZ_AFLP01000155.1_cds_WP_001074779.1_2077	29.057	265	329
WP_000646251.1	lcl|NZ_AFLP01000261.1_cds_WP_001003563.1_977	26.378	254	329
WP_000646251.1	lcl|NZ_AFLP01000076.1_cds_WP_000487319.1_3051	27.385	325	329
WP_000774260.1	lcl|NZ_AFLP01000207.1_cds_WP_000774259.1_1620	98.502	267	267
