WP_000340715.1	lcl|NZ_AHNH02000043.1_cds_WP_000340715.1_1821	100.000	86	106
WP_000410273.1	lcl|NZ_AHNH02000043.1_cds_WP_000410273.1_1820	100.000	314	314
WP_000410273.1	lcl|NZ_AHNH02000043.1_cds_WP_000646249.1_1817	25.705	319	314
WP_000410273.1	lcl|NZ_AHNH02000040.1_cds_WP_000744700.1_2065	24.691	324	314
WP_000410273.1	lcl|NZ_AHNH02000043.1_cds_WP_000600886.1_1787	25.269	186	314
WP_000410273.1	lcl|NZ_AHNH02000028.1_cds_WP_000723090.1_2735	23.958	288	314
WP_000410273.1	lcl|NZ_AHNH02000043.1_cds_WP_000025487.1_1793	21.362	323	314
WP_000410273.1	lcl|NZ_AHNH02000043.1_cds_WP_001067557.1_1814	24.695	328	314
WP_000604524.1	lcl|NZ_AHNH02000043.1_cds_WP_000604524.1_1819	99.726	365	365
WP_000884059.1	lcl|NZ_AHNH02000043.1_cds_WP_000884059.1_1818	100.000	185	185
WP_000884059.1	lcl|NZ_AHNH02000009.1_cds_WP_000351733.1_3723	40.000	140	185
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_000646249.1_1817	99.392	329	329
WP_000646251.1	lcl|NZ_AHNH02000040.1_cds_WP_000744700.1_2065	32.063	315	329
WP_000646251.1	lcl|NZ_AHNH02000028.1_cds_WP_000723090.1_2735	31.045	335	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_000600886.1_1787	31.677	322	329
WP_000646251.1	lcl|NZ_AHNH02000029.1_cds_WP_001984071.1_2657	31.803	305	329
WP_000646251.1	lcl|NZ_AHNH02000040.1_cds_WP_000649924.1_2225	30.183	328	329
WP_000646251.1	lcl|NZ_AHNH02000023.1_cds_WP_000709511.1_3100	29.730	333	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_000601375.1_1761	24.415	299	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_001067557.1_1814	28.990	307	329
WP_000646251.1	lcl|NZ_AHNH02000029.1_cds_WP_000688696.1_2637	29.329	283	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_002079020.1_1791	29.259	270	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_000025487.1_1793	24.765	319	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_000475901.1_1753	27.372	274	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_000410273.1_1820	25.705	319	329
WP_000646251.1	lcl|NZ_AHNH02000097.1_cds_WP_001074785.1_168	29.434	265	329
WP_000646251.1	lcl|NZ_AHNH02000019.1_cds_WP_001003557.1_3249	25.000	332	329
WP_000646251.1	lcl|NZ_AHNH02000043.1_cds_WP_000487322.1_1763	27.077	325	329
WP_000774260.1	lcl|NZ_AHNH02000043.1_cds_WP_000774260.1_1816	99.625	267	267
WP_000774260.1	lcl|NZ_AHNH02000043.1_cds_WP_000859505.1_1764	26.639	244	267
WP_000774260.1	lcl|NZ_AHNH02000043.1_cds_WP_000800438.1_1782	25.328	229	267
WP_000774260.1	lcl|NZ_AHNH02000028.1_cds_WP_000842260.1_2734	26.316	190	267
WP_000774260.1	lcl|NZ_AHNH02000029.1_cds_WP_000667727.1_2614	25.907	193	267
WP_000774260.1	lcl|NZ_AHNH02000026.1_cds_WP_000805360.1_2982	34.579	107	267
WP_000612794.1	lcl|NZ_AHNH02000043.1_cds_WP_000612793.1_1815	98.232	509	509
WP_000612794.1	lcl|NZ_AHNH02000087.1_cds_WP_000291585.1_584	26.911	327	509
WP_000612794.1	lcl|NZ_AHNH02000087.1_cds_WP_000364504.1_585	31.111	90	509
WP_000612794.1	lcl|NZ_AHNH02000043.1_cds_WP_000612793.1_1815	98.232	509	509
WP_000612794.1	lcl|NZ_AHNH02000087.1_cds_WP_000291585.1_584	26.911	327	509
WP_000612794.1	lcl|NZ_AHNH02000087.1_cds_WP_000364504.1_585	31.111	90	509
WP_001067557.1	lcl|NZ_AHNH02000043.1_cds_WP_001067557.1_1814	100.000	330	330
WP_001067557.1	lcl|NZ_AHNH02000043.1_cds_WP_000646249.1_1817	28.664	307	330
WP_001067557.1	lcl|NZ_AHNH02000029.1_cds_WP_001984071.1_2657	25.735	272	330
WP_001067557.1	lcl|NZ_AHNH02000043.1_cds_WP_000600886.1_1787	26.316	266	330
WP_001067557.1	lcl|NZ_AHNH02000043.1_cds_WP_000025487.1_1793	29.864	221	330
WP_001067557.1	lcl|NZ_AHNH02000019.1_cds_WP_001003557.1_3249	28.395	243	330
WP_001067557.1	lcl|NZ_AHNH02000040.1_cds_WP_000744700.1_2065	26.812	276	330
WP_001067557.1	lcl|NZ_AHNH02000028.1_cds_WP_000723090.1_2735	23.724	333	330
WP_001067557.1	lcl|NZ_AHNH02000040.1_cds_WP_000649924.1_2225	28.854	253	330
WP_001067557.1	lcl|NZ_AHNH02000029.1_cds_WP_000688696.1_2637	25.681	257	330
WP_001067557.1	lcl|NZ_AHNH02000043.1_cds_WP_000601375.1_1761	26.545	275	330
WP_001067557.1	lcl|NZ_AHNH02000043.1_cds_WP_000410273.1_1820	24.695	328	330
WP_001198107.1	lcl|NZ_AHNH02000043.1_cds_WP_001198107.1_1813	100.000	366	366
WP_001198107.1	lcl|NZ_AHNH02000043.1_cds_WP_000608292.1_1812	39.452	365	366
WP_001198107.1	lcl|NZ_AHNH02000043.1_cds_WP_000575398.1_1797	34.181	354	366
WP_001198107.1	lcl|NZ_AHNH02000028.1_cds_WP_000575179.1_2741	34.262	359	366
WP_001198107.1	lcl|NZ_AHNH02000029.1_cds_WP_001281953.1_2620	27.441	379	366
WP_001198107.1	lcl|NZ_AHNH02000043.1_cds_WP_000346038.1_1779	28.090	356	366
WP_001198107.1	lcl|NZ_AHNH02000017.1_cds_WP_000538750.1_3463	29.692	357	366
WP_001198107.1	lcl|NZ_AHNH02000043.1_cds_WP_000947840.1_1786	26.667	345	366
WP_001198107.1	lcl|NZ_AHNH02000059.1_cds_WP_001982414.1_1424	31.579	190	366
WP_000608286.1	lcl|NZ_AHNH02000043.1_cds_WP_000608292.1_1812	99.728	367	367
WP_000608286.1	lcl|NZ_AHNH02000043.1_cds_WP_001198107.1_1813	39.452	365	367
WP_000608286.1	lcl|NZ_AHNH02000043.1_cds_WP_000575398.1_1797	40.169	356	367
WP_000608286.1	lcl|NZ_AHNH02000028.1_cds_WP_000575179.1_2741	36.712	365	367
WP_000608286.1	lcl|NZ_AHNH02000017.1_cds_WP_000538750.1_3463	30.458	371	367
WP_000608286.1	lcl|NZ_AHNH02000029.1_cds_WP_001281953.1_2620	29.948	384	367
WP_000608286.1	lcl|NZ_AHNH02000043.1_cds_WP_000346038.1_1779	24.397	373	367
WP_000608286.1	lcl|NZ_AHNH02000043.1_cds_WP_000947840.1_1786	26.567	335	367
WP_000608286.1	lcl|NZ_AHNH02000059.1_cds_WP_001982414.1_1424	25.419	358	367
