WP_000340715.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002725873.1_2686	91.860	86	106
WP_000410273.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	92.994	314	314
WP_000410273.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	25.078	319	314
WP_000410273.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	22.769	325	314
WP_000410273.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	24.555	281	314
WP_000410273.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	25.402	311	314
WP_000410273.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	22.353	170	314
WP_000410273.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	26.286	175	314
WP_000410273.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	22.769	325	314
WP_000604524.1	lcl|NZ_JADDVJ010000005.1_cds_WP_026054882.1_2688	85.479	365	365
WP_000884059.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733646.1_2689	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVJ010000003.1_cds_WP_002721790.1_1947	36.301	146	185
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	98.480	329	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	31.343	335	329
WP_000646251.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	29.841	315	329
WP_000646251.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	31.190	311	329
WP_000646251.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	27.273	341	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733638.1_2727	27.586	348	329
WP_000646251.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728316.1_2941	28.182	330	329
WP_000646251.1	lcl|NZ_JADDVJ010000076.1_cds_WP_002741146.1_3107	29.167	312	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733546.1_2756	25.373	268	329
WP_000646251.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	31.818	176	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740721.1_2693	28.990	307	329
WP_000646251.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002732331.1_3207	25.959	339	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002744551.1_2721	28.889	270	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	27.309	249	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733698.1_2764	26.642	274	329
WP_000646251.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	23.659	317	329
WP_000646251.1	lcl|NZ_JADDVJ010000060.1_cds_WP_002740236.1_2790	26.592	267	329
WP_000646251.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002721725.1_2366	25.223	337	329
