WP_000340715.1	lcl|NZ_RQFB01000093.1_cds_WP_135590643.1_3258	88.372	86	106
WP_000410273.1	lcl|NZ_RQFB01000093.1_cds_WP_135590644.1_3257	78.205	312	314
WP_000410273.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	23.938	259	314
WP_000410273.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	23.765	324	314
WP_000410273.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	25.333	225	314
WP_000884059.1	lcl|NZ_RQFB01000140.1_cds_WP_135590804.1_3594	38.095	147	185
WP_000646251.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	29.874	318	329
WP_000646251.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	29.524	315	329
WP_000646251.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	32.362	309	329
WP_000646251.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	28.435	313	329
WP_000646251.1	lcl|NZ_RQFB01000071.1_cds_WP_135595207.1_3579	27.679	336	329
WP_000646251.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	30.032	313	329
WP_000646251.1	lcl|NZ_RQFB01000102.1_cds_WP_135591407.1_65	29.429	333	329
WP_000646251.1	lcl|NZ_RQFB01000069.1_cds_WP_135590287.1_3149	23.754	341	329
WP_000646251.1	lcl|NZ_RQFB01000093.1_cds_WP_135590644.1_3257	25.079	315	329
WP_000646251.1	lcl|NZ_RQFB01000102.1_cds_WP_135593870.1_510	26.205	332	329
WP_000646251.1	lcl|NZ_RQFB01000037.1_cds_WP_135592711.1_1499	28.030	264	329
WP_000646251.1	lcl|NZ_RQFB01000075.1_cds_WP_135590112.1_1096	23.504	234	329
WP_000646251.1	lcl|NZ_RQFB01000102.1_cds_WP_135591491.1_15	28.063	253	329
WP_000646251.1	lcl|NZ_RQFB01000146.1_cds_WP_246057566.1_2366	28.834	163	329
WP_000774260.1	lcl|NZ_RQFB01000093.1_cds_WP_135590652.1_3249	28.099	242	267
WP_000774260.1	lcl|NZ_RQFB01000146.1_cds_WP_135593078.1_2365	25.121	207	267
WP_000774260.1	lcl|NZ_RQFB01000130.1_cds_WP_135594705.1_1466	27.461	193	267
WP_000774260.1	lcl|NZ_RQFB01000071.1_cds_WP_210412877.1_3578	28.571	189	267
WP_000774260.1	lcl|NZ_RQFB01000096.1_cds_WP_135594508.1_1667	27.143	210	267
WP_000612794.1	lcl|NZ_RQFB01000117.1_cds_WP_135594136.1_924	28.750	320	509
WP_000612794.1	lcl|NZ_RQFB01000117.1_cds_WP_135594138.1_923	28.889	90	509
WP_000612794.1	lcl|NZ_RQFB01000117.1_cds_WP_135594136.1_924	28.750	320	509
WP_000612794.1	lcl|NZ_RQFB01000117.1_cds_WP_135594138.1_923	28.889	90	509
WP_001067557.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	29.032	279	330
WP_001067557.1	lcl|NZ_RQFB01000102.1_cds_WP_135593870.1_510	25.692	253	330
WP_001067557.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	27.174	276	330
WP_001067557.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	24.335	263	330
WP_001067557.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	29.225	284	330
WP_001067557.1	lcl|NZ_RQFB01000069.1_cds_WP_135590287.1_3149	24.887	221	330
WP_001067557.1	lcl|NZ_RQFB01000071.1_cds_WP_135595207.1_3579	27.820	133	330
WP_001067557.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	22.337	291	330
WP_001198107.1	lcl|NZ_RQFB01000146.1_cds_WP_135593070.1_2361	31.686	344	366
WP_001198107.1	lcl|NZ_RQFB01000093.1_cds_WP_135590659.1_3242	33.133	332	366
WP_001198107.1	lcl|NZ_RQFB01000130.1_cds_WP_210412911.1_1461	28.191	376	366
WP_001198107.1	lcl|NZ_RQFB01000142.1_cds_WP_135591657.1_1587	30.919	359	366
WP_001198107.1	lcl|NZ_RQFB01000093.1_cds_WP_135590647.1_3254	27.596	337	366
WP_001198107.1	lcl|NZ_RQFB01000096.1_cds_WP_167881183.1_1655	31.016	187	366
WP_000608286.1	lcl|NZ_RQFB01000146.1_cds_WP_135593070.1_2361	34.400	375	367
WP_000608286.1	lcl|NZ_RQFB01000142.1_cds_WP_135591657.1_1587	33.422	377	367
WP_000608286.1	lcl|NZ_RQFB01000093.1_cds_WP_135590659.1_3242	32.768	354	367
WP_000608286.1	lcl|NZ_RQFB01000130.1_cds_WP_210412911.1_1461	31.053	380	367
WP_000608286.1	lcl|NZ_RQFB01000093.1_cds_WP_135590647.1_3254	28.409	352	367
WP_000608286.1	lcl|NZ_RQFB01000096.1_cds_WP_167881183.1_1655	24.581	358	367
WP_000608286.1	lcl|NZ_RQFB01000108.1_cds_WP_135592359.1_2659	34.831	89	367
WP_000342715.1	lcl|NZ_RQFB01000029.1_cds_WP_135595691.1_2460	45.267	243	265
