WP_000340715.1	lcl|NZ_AOVB01000133.1_cds_WP_000340715.1_3112	100.000	86	106
WP_000410273.1	lcl|NZ_AOVB01000133.1_cds_WP_000410273.1_3113	100.000	314	314
WP_000410273.1	lcl|NZ_AOVB01000133.1_cds_WP_000093099.1_3133	46.988	83	314
WP_000410273.1	lcl|NZ_AOVB01000133.1_cds_WP_000646250.1_3116	25.705	319	314
WP_000410273.1	lcl|NZ_AOVB01000139.1_cds_WP_000744700.1_3600	24.691	324	314
WP_000410273.1	lcl|NZ_AOVB01000133.1_cds_WP_000600889.1_3142	25.269	186	314
WP_000410273.1	lcl|NZ_AOVB01000133.1_cds_WP_000723090.1_3195	23.958	288	314
WP_000410273.1	lcl|NZ_AOVB01000133.1_cds_WP_001067557.1_3119	24.695	328	314
WP_000604524.1	lcl|NZ_AOVB01000133.1_cds_WP_000604524.1_3114	99.726	365	365
WP_000884059.1	lcl|NZ_AOVB01000133.1_cds_WP_000884059.1_3115	100.000	185	185
WP_000884059.1	lcl|NZ_AOVB01000138.1_cds_WP_000351733.1_3499	40.000	140	185
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_000646250.1_3116	99.392	329	329
WP_000646251.1	lcl|NZ_AOVB01000139.1_cds_WP_000744700.1_3600	32.063	315	329
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_000723090.1_3195	31.045	335	329
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_000600889.1_3142	31.677	322	329
WP_000646251.1	lcl|NZ_AOVB01000092.1_cds_WP_001984071.1_1567	31.803	305	329
WP_000646251.1	lcl|NZ_AOVB01000031.1_cds_WP_000649925.1_275	30.183	328	329
WP_000646251.1	lcl|NZ_AOVB01000093.1_cds_WP_000709511.1_1601	29.730	333	329
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_000601375.1_3169	24.415	299	329
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_001067557.1_3119	28.990	307	329
WP_000646251.1	lcl|NZ_AOVB01000092.1_cds_WP_000688695.1_1587	29.329	283	329
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_000475904.1_3178	27.372	274	329
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_000410273.1_3113	25.705	319	329
WP_000646251.1	lcl|NZ_AOVB01000114.1_cds_WP_001074785.1_2252	29.434	265	329
WP_000646251.1	lcl|NZ_AOVB01000134.1_cds_WP_001003555.1_3280	25.148	338	329
WP_000646251.1	lcl|NZ_AOVB01000133.1_cds_WP_000487322.1_3167	27.077	325	329
WP_000774260.1	lcl|NZ_AOVB01000133.1_cds_WP_000774262.1_3117	99.251	267	267
WP_000774260.1	lcl|NZ_AOVB01000133.1_cds_WP_000859505.1_3166	26.639	244	267
WP_000774260.1	lcl|NZ_AOVB01000133.1_cds_WP_000800438.1_3147	25.328	229	267
WP_000774260.1	lcl|NZ_AOVB01000133.1_cds_WP_000842260.1_3196	26.316	190	267
WP_000774260.1	lcl|NZ_AOVB01000129.1_cds_WP_000667727.1_2924	25.907	193	267
WP_000774260.1	lcl|NZ_AOVB01000091.1_cds_WP_000805357.1_1540	33.645	107	267
WP_000612794.1	lcl|NZ_AOVB01000133.1_cds_WP_000612797.1_3118	98.035	509	509
WP_000612794.1	lcl|NZ_AOVB01000095.1_cds_WP_000291591.1_1671	26.911	327	509
WP_000612794.1	lcl|NZ_AOVB01000095.1_cds_WP_000364507.1_1670	31.111	90	509
WP_000612794.1	lcl|NZ_AOVB01000133.1_cds_WP_000612797.1_3118	98.035	509	509
WP_000612794.1	lcl|NZ_AOVB01000095.1_cds_WP_000291591.1_1671	26.911	327	509
WP_000612794.1	lcl|NZ_AOVB01000095.1_cds_WP_000364507.1_1670	31.111	90	509
WP_001067557.1	lcl|NZ_AOVB01000133.1_cds_WP_001067557.1_3119	100.000	330	330
WP_001067557.1	lcl|NZ_AOVB01000133.1_cds_WP_000646250.1_3116	28.664	307	330
WP_001067557.1	lcl|NZ_AOVB01000133.1_cds_WP_000600889.1_3142	26.316	266	330
WP_001067557.1	lcl|NZ_AOVB01000092.1_cds_WP_001984071.1_1567	25.735	272	330
WP_001067557.1	lcl|NZ_AOVB01000134.1_cds_WP_001003555.1_3280	28.395	243	330
WP_001067557.1	lcl|NZ_AOVB01000139.1_cds_WP_000744700.1_3600	26.812	276	330
WP_001067557.1	lcl|NZ_AOVB01000133.1_cds_WP_000723090.1_3195	23.724	333	330
WP_001067557.1	lcl|NZ_AOVB01000031.1_cds_WP_000649925.1_275	28.854	253	330
WP_001067557.1	lcl|NZ_AOVB01000092.1_cds_WP_000688695.1_1587	25.681	257	330
WP_001067557.1	lcl|NZ_AOVB01000133.1_cds_WP_000601375.1_3169	26.545	275	330
WP_001067557.1	lcl|NZ_AOVB01000133.1_cds_WP_000410273.1_3113	24.695	328	330
WP_001198107.1	lcl|NZ_AOVB01000133.1_cds_WP_001198107.1_3120	100.000	366	366
