WP_000340715.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	94.186	86	106
WP_000410273.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	96.497	314	314
WP_000410273.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	25.705	319	314
WP_000410273.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	24.691	324	314
WP_000410273.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	24.000	275	314
WP_000410273.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	23.843	281	314
WP_000410273.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	24.359	234	314
WP_000604524.1	lcl|NZ_AHMW02000038.1_cds_WP_004777161.1_2152	94.247	365	365
WP_000884059.1	lcl|NZ_AHMW02000038.1_cds_WP_004753627.1_2153	97.297	185	185
WP_000884059.1	lcl|NZ_AHMW02000042.1_cds_WP_004752075.1_1613	40.714	140	185
WP_000646251.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	98.176	329	329
WP_000646251.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	31.429	315	329
WP_000646251.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	30.408	319	329
WP_000646251.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	30.746	335	329
WP_000646251.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	31.494	308	329
WP_000646251.1	lcl|NZ_AHMW02000048.1_cds_WP_004763391.1_1154	30.816	331	329
WP_000646251.1	lcl|NZ_AHMW02000030.1_cds_WP_004762820.1_2347	29.607	331	329
WP_000646251.1	lcl|NZ_AHMW02000048.1_cds_WP_004763321.1_1298	28.024	339	329
WP_000646251.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	29.316	307	329
WP_000646251.1	lcl|NZ_AHMW02000054.1_cds_WP_004763585.1_230	24.627	268	329
WP_000646251.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	26.866	268	329
WP_000646251.1	lcl|NZ_AHMW02000054.1_cds_WP_002733698.1_239	26.642	274	329
WP_000646251.1	lcl|NZ_AHMW02000054.1_cds_WP_004755140.1_401	26.230	244	329
WP_000646251.1	lcl|NZ_AHMW02000017.1_cds_WP_004751780.1_3196	29.213	267	329
WP_000646251.1	lcl|NZ_AHMW02000028.1_cds_WP_004750263.1_2779	25.573	262	329
WP_000646251.1	lcl|NZ_AHMW02000054.1_cds_WP_004763691.1_228	27.160	324	329
WP_000646251.1	lcl|NZ_AHMW02000053.1_cds_WP_004759524.1_655	27.984	243	329
WP_000774260.1	lcl|NZ_AHMW02000038.1_cds_WP_004762941.1_2155	94.382	267	267
WP_000774260.1	lcl|NZ_AHMW02000054.1_cds_WP_004763753.1_227	26.230	244	267
WP_000774260.1	lcl|NZ_AHMW02000054.1_cds_WP_004763719.1_207	25.764	229	267
WP_000774260.1	lcl|NZ_AHMW02000054.1_cds_WP_004754191.1_258	25.926	189	267
WP_000774260.1	lcl|NZ_AHMW02000048.1_cds_WP_004758023.1_1320	27.979	193	267
WP_000774260.1	lcl|NZ_AHMW02000019.1_cds_WP_004758210.1_3075	37.209	86	267
WP_000612794.1	lcl|NZ_AHMW02000038.1_cds_WP_016753424.1_2156	97.250	509	509
WP_000612794.1	lcl|NZ_AHMW02000017.1_cds_WP_004751764.1_3125	27.217	327	509
WP_000612794.1	lcl|NZ_AHMW02000017.1_cds_WP_004752264.1_3126	31.111	90	509
WP_000612794.1	lcl|NZ_AHMW02000038.1_cds_WP_016753424.1_2156	97.250	509	509
WP_000612794.1	lcl|NZ_AHMW02000017.1_cds_WP_004751764.1_3125	27.217	327	509
WP_000612794.1	lcl|NZ_AHMW02000017.1_cds_WP_004752264.1_3126	31.111	90	509
WP_001067557.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	96.061	330	330
WP_001067557.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	26.568	271	330
WP_001067557.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	27.541	305	330
WP_001067557.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	26.316	266	330
WP_001067557.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	24.642	349	330
WP_001067557.1	lcl|NZ_AHMW02000054.1_cds_WP_004755140.1_401	27.572	243	330
WP_001067557.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	26.812	276	330
WP_001067557.1	lcl|NZ_AHMW02000048.1_cds_WP_004763391.1_1154	28.854	253	330
WP_001067557.1	lcl|NZ_AHMW02000048.1_cds_WP_004763321.1_1298	25.551	227	330
WP_001067557.1	lcl|NZ_AHMW02000054.1_cds_WP_004763691.1_228	26.349	315	330
WP_001067557.1	lcl|NZ_AHMW02000054.1_cds_WP_004763585.1_230	24.638	276	330
WP_001067557.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	25.000	328	330
WP_001198107.1	lcl|NZ_AHMW02000054.1_cds_WP_004753906.1_251	33.811	349	366
WP_001198107.1	lcl|NZ_AHMW02000048.1_cds_WP_004754030.1_1314	27.968	379	366
WP_001198107.1	lcl|NZ_AHMW02000054.1_cds_WP_004763696.1_210	27.809	356	366
WP_001198107.1	lcl|NZ_AHMW02000056.1_cds_WP_004752829.1_92	30.252	357	366
WP_001198107.1	lcl|NZ_AHMW02000038.1_cds_WP_002733587.1_2170	31.092	357	366
WP_001198107.1	lcl|NZ_AHMW02000054.1_cds_WP_004763592.1_203	26.608	342	366
WP_001198107.1	lcl|NZ_AHMW02000053.1_cds_WP_004771239.1_605	32.105	190	366
WP_000608286.1	lcl|NZ_AHMW02000054.1_cds_WP_004753906.1_251	35.833	360	367
WP_000608286.1	lcl|NZ_AHMW02000056.1_cds_WP_004752829.1_92	30.623	369	367
WP_000608286.1	lcl|NZ_AHMW02000038.1_cds_WP_002733587.1_2170	41.048	229	367
WP_000608286.1	lcl|NZ_AHMW02000048.1_cds_WP_004754030.1_1314	30.390	385	367
WP_000608286.1	lcl|NZ_AHMW02000054.1_cds_WP_004763696.1_210	24.665	373	367
WP_000608286.1	lcl|NZ_AHMW02000054.1_cds_WP_004763592.1_203	24.793	363	367
WP_000608286.1	lcl|NZ_AHMW02000053.1_cds_WP_004771239.1_605	25.140	358	367
WP_000689744.1	lcl|NZ_AHMW02000038.1_cds_WP_004763020.1_2158	38.645	546	544
WP_000689744.1	lcl|NZ_AHMW02000038.1_cds_WP_004763020.1_2158	38.645	546	544
WP_000342715.1	lcl|NZ_AHMW02000038.1_cds_WP_002733670.1_2159	66.288	264	265
WP_000342715.1	lcl|NZ_AHMW02000021.1_cds_WP_004755702.1_2946	45.749	247	265
WP_001246622.1	lcl|NZ_AHMW02000038.1_cds_WP_004763032.1_2160	90.000	310	310
WP_001246622.1	lcl|NZ_AHMW02000052.1_cds_WP_004751322.1_865	38.158	304	310
WP_001246622.1	lcl|NZ_AHMW02000014.1_cds_WP_004754016.1_3278	26.073	303	310
WP_001246622.1	lcl|NZ_AHMW02000042.1_cds_WP_004752420.1_1680	24.427	262	310
WP_001246622.1	lcl|NZ_AHMW02000038.1_cds_WP_004763032.1_2160	90.000	310	310
WP_001246622.1	lcl|NZ_AHMW02000052.1_cds_WP_004751322.1_865	38.158	304	310
WP_001246622.1	lcl|NZ_AHMW02000014.1_cds_WP_004754016.1_3278	26.073	303	310
WP_001246622.1	lcl|NZ_AHMW02000042.1_cds_WP_004752420.1_1680	24.427	262	310
WP_000479982.1	lcl|NZ_AHMW02000038.1_cds_WP_004754589.1_2161	94.318	264	264
WP_000715956.1	lcl|NZ_AHMW02000038.1_cds_WP_002733551.1_2162	96.124	129	131
WP_001088861.1	lcl|NZ_AHMW02000038.1_cds_WP_004777167.1_2163	98.611	144	144
