WP_000340715.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594790.1_122	63.514	74	106
WP_000410273.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594788.1_123	82.903	310	314
WP_000410273.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725791.1_2325	24.074	324	314
WP_000410273.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638522.1_175	23.214	280	314
WP_000410273.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638524.1_177	22.549	306	314
WP_000410273.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638554.1_195	26.129	310	314
WP_000410273.1	lcl|NZ_RQFQ01000001.1_cds_WP_100715920.1_3257	24.118	170	314
WP_000410273.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639492.1_1765	22.812	320	314
WP_000884059.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594725.1_155	31.606	193	185
WP_000884059.1	lcl|NZ_RQFQ01000004.1_cds_WP_135591902.1_567	31.783	129	185
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638522.1_175	31.894	301	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638524.1_177	30.820	305	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725791.1_2325	30.255	314	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639492.1_1765	31.803	305	329
WP_000646251.1	lcl|NZ_RQFQ01000001.1_cds_WP_100715920.1_3257	29.326	341	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638554.1_195	27.492	331	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725525.1_1941	27.950	322	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639720.1_2298	28.981	314	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594788.1_123	28.302	318	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639597.1_1991	27.490	251	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638514.1_168	22.097	267	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638512.1_165	34.194	155	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594683.1_179	26.154	260	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639589.1_1983	24.164	269	329
WP_000646251.1	lcl|NZ_RQFQ01000001.1_cds_WP_208730464.1_3246	24.595	309	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639750.1_2377	28.514	249	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638583.1_212	24.364	275	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_100720563.1_2669	26.257	179	329
WP_000774260.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594689.1_176	27.350	234	267
WP_000774260.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594704.1_167	27.885	208	267
WP_000774260.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638601.1_273	23.755	261	267
WP_000774260.1	lcl|NZ_RQFQ01000004.1_cds_WP_135604079.1_196	25.888	197	267
WP_000774260.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639544.1_1874	27.219	169	267
WP_000774260.1	lcl|NZ_RQFQ01000001.1_cds_WP_135637818.1_3258	28.866	194	267
WP_000612794.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638873.1_545	25.378	331	509
WP_000612794.1	lcl|NZ_RQFQ01000004.1_cds_WP_100717065.1_544	32.759	58	509
