WP_000340715.1	lcl|NZ_LIIY02000024.1_cds_WP_000340715.1_1710	100.000	86	106
WP_000410273.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	100.000	314	314
WP_000410273.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	26.019	319	314
WP_000410273.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	24.691	324	314
WP_000410273.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	28.135	327	314
WP_000410273.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	23.636	275	314
WP_000410273.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	23.958	288	314
WP_000410273.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	24.695	328	314
WP_000604524.1	lcl|NZ_LIIY02000024.1_cds_WP_000604524.1_1708	99.726	365	365
WP_000884059.1	lcl|NZ_LIIY02000024.1_cds_WP_000884059.1_1707	100.000	185	185
WP_000884059.1	lcl|NZ_LIIY02000012.1_cds_WP_000351733.1_731	40.000	140	185
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	99.088	329	329
WP_000646251.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	32.063	315	329
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	31.045	335	329
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	31.988	322	329
WP_000646251.1	lcl|NZ_LIIY02000008.1_cds_WP_002064390.1_3636	31.475	305	329
WP_000646251.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	30.183	328	329
WP_000646251.1	lcl|NZ_LIIY02000008.1_cds_WP_000709511.1_3626	29.730	333	329
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_000601375.1_1651	24.415	299	329
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	28.990	307	329
WP_000646251.1	lcl|NZ_LIIY02000008.1_cds_WP_000688698.1_3656	29.329	283	329
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_000475897.1_1643	27.372	274	329
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	25.705	319	329
WP_000646251.1	lcl|NZ_LIIY02000017.1_cds_WP_001074779.1_1147	29.057	265	329
WP_000646251.1	lcl|NZ_LIIY02000006.1_cds_WP_001003563.1_3372	26.378	254	329
WP_000646251.1	lcl|NZ_LIIY02000024.1_cds_WP_000487319.1_1653	27.385	325	329
WP_000774260.1	lcl|NZ_LIIY02000024.1_cds_WP_000774259.1_1705	98.502	267	267
WP_000774260.1	lcl|NZ_LIIY02000024.1_cds_WP_000859505.1_1654	26.639	244	267
WP_000774260.1	lcl|NZ_LIIY02000024.1_cds_WP_000800439.1_1673	25.328	229	267
WP_000774260.1	lcl|NZ_LIIY02000024.1_cds_WP_000842260.1_1625	26.316	190	267
WP_000774260.1	lcl|NZ_LIIY02000008.1_cds_WP_000667727.1_3678	25.907	193	267
WP_000774260.1	lcl|NZ_LIIY02000013.1_cds_WP_000805357.1_864	33.645	107	267
WP_000612794.1	lcl|NZ_LIIY02000024.1_cds_WP_000612799.1_1704	99.214	509	509
WP_000612794.1	lcl|NZ_LIIY02000018.1_cds_WP_000291581.1_1269	26.911	327	509
WP_000612794.1	lcl|NZ_LIIY02000018.1_cds_WP_000364504.1_1268	31.111	90	509
WP_000612794.1	lcl|NZ_LIIY02000024.1_cds_WP_000612799.1_1704	99.214	509	509
