WP_000340715.1	lcl|NZ_RQHH01000033.1_cds_WP_135630784.1_1940	61.538	78	106
WP_000410273.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	80.323	310	314
WP_000410273.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	27.389	314	314
WP_000410273.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	24.074	324	314
WP_000410273.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	22.491	289	314
WP_000410273.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	23.529	170	314
WP_000410273.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	22.430	321	314
WP_000884059.1	lcl|NZ_RQHH01000033.1_cds_WP_004788859.1_2347	33.065	124	185
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	30.573	314	329
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	30.323	310	329
WP_000646251.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	28.739	341	329
WP_000646251.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	26.765	340	329
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	27.157	313	329
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	26.168	321	329
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	31.496	254	329
WP_000646251.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	24.843	318	329
WP_000646251.1	lcl|NZ_RQHH01000037.1_cds_WP_210412568.1_3642	26.840	231	329
WP_000646251.1	lcl|NZ_RQHH01000033.1_cds_WP_100734655.1_1990	26.217	267	329
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	28.112	249	329
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	25.140	179	329
WP_000646251.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	23.881	268	329
WP_000646251.1	lcl|NZ_RQHH01000033.1_cds_WP_135630787.1_1944	24.280	243	329
WP_000774260.1	lcl|NZ_RQHH01000033.1_cds_WP_020777677.1_2051	23.755	261	267
WP_000774260.1	lcl|NZ_RQHH01000033.1_cds_WP_277355114.1_1954	25.118	211	267
WP_000774260.1	lcl|NZ_RQHH01000033.1_cds_WP_100716951.1_1941	26.289	194	267
WP_000774260.1	lcl|NZ_RQHH01000017.1_cds_WP_100720616.1_917	26.901	171	267
WP_000774260.1	lcl|NZ_RQHH01000037.1_cds_WP_100719638.1_3630	26.943	193	267
WP_000612794.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	23.529	323	509
WP_000612794.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	29.245	106	509
WP_000612794.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	23.529	323	509
WP_000612794.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	29.245	106	509
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	24.820	278	330
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	27.899	276	330
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	30.901	233	330
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	25.378	331	330
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	25.681	257	330
WP_001067557.1	lcl|NZ_RQHH01000033.1_cds_WP_135630787.1_1944	31.250	128	330
WP_001067557.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	25.253	297	330
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	25.604	207	330
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	31.210	157	330
WP_001067557.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	23.077	299	330
WP_001067557.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	28.000	150	330
WP_001198107.1	lcl|NZ_RQHH01000033.1_cds_WP_135630801.1_1963	33.989	356	366
WP_001198107.1	lcl|NZ_RQHH01000017.1_cds_WP_135630399.1_1130	28.084	381	366
WP_001198107.1	lcl|NZ_RQHH01000033.1_cds_WP_210414228.1_1945	30.105	382	366
WP_001198107.1	lcl|NZ_RQHH01000017.1_cds_WP_100734244.1_122	28.895	353	366
WP_001198107.1	lcl|NZ_RQHH01000017.1_cds_WP_100719471.1_474	26.425	193	366
WP_000608286.1	lcl|NZ_RQHH01000033.1_cds_WP_135630801.1_1963	36.338	355	367
WP_000608286.1	lcl|NZ_RQHH01000033.1_cds_WP_210414228.1_1945	31.646	395	367
WP_000608286.1	lcl|NZ_RQHH01000017.1_cds_WP_100734244.1_122	29.947	374	367
WP_000608286.1	lcl|NZ_RQHH01000017.1_cds_WP_135630399.1_1130	27.778	378	367
WP_000608286.1	lcl|NZ_RQHH01000017.1_cds_WP_100719471.1_474	27.171	357	367
WP_000342715.1	lcl|NZ_RQHH01000017.1_cds_WP_100718239.1_529	41.564	243	265
WP_001246622.1	lcl|NZ_RQHH01000017.1_cds_WP_135630198.1_1648	37.097	310	310
WP_001246622.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	32.231	242	310
WP_001246622.1	lcl|NZ_RQHH01000033.1_cds_WP_100721131.1_2413	23.574	263	310
WP_001246622.1	lcl|NZ_RQHH01000017.1_cds_WP_135630198.1_1648	37.097	310	310
WP_001246622.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	32.231	242	310
WP_001246622.1	lcl|NZ_RQHH01000033.1_cds_WP_100721131.1_2413	23.574	263	310
WP_001088861.1	lcl|NZ_RQHH01000021.1_cds_WP_100719505.1_3341	39.683	63	144
WP_000517242.1	lcl|NZ_RQHH01000037.1_cds_WP_135631157.1_3435	29.293	99	221
WP_000611594.1	lcl|NZ_RQHH01000017.1_cds_WP_100720970.1_1193	29.861	144	175
WP_001015417.1	lcl|NZ_RQHH01000033.1_cds_WP_100721578.1_2711	25.333	225	406
WP_000980525.1	lcl|NZ_RQHH01000033.1_cds_WP_100734478.1_2433	24.409	254	241
WP_000980525.1	lcl|NZ_RQHH01000033.1_cds_WP_135630790.1_1948	24.335	263	241
WP_000980525.1	lcl|NZ_RQHH01000021.1_cds_WP_100721449.1_3275	23.506	251	241
WP_000980525.1	lcl|NZ_RQHH01000017.1_cds_WP_004785575.1_1151	23.431	239	241
WP_000980525.1	lcl|NZ_RQHH01000021.1_cds_WP_004787563.1_3335	29.204	113	241
WP_000980525.1	lcl|NZ_RQHH01000017.1_cds_WP_004786786.1_1120	31.148	122	241
WP_000980525.1	lcl|NZ_RQHH01000037.1_cds_WP_004788221.1_3446	30.526	95	241
WP_002080969.1	lcl|NZ_RQHH01000017.1_cds_WP_135629834.1_1111	38.132	257	596
WP_002080969.1	lcl|NZ_RQHH01000017.1_cds_WP_035982890.1_319	30.000	390	596
WP_002080969.1	lcl|NZ_RQHH01000017.1_cds_WP_135629873.1_1174	36.404	228	596
WP_002080969.1	lcl|NZ_RQHH01000017.1_cds_WP_135629696.1_802	34.914	232	596
