WP_000340715.1	lcl|NZ_JADDWS010000022.1_cds_WP_002725873.1_980	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	92.903	310	314
WP_000410273.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	23.381	278	314
WP_000410273.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	22.462	325	314
WP_000410273.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	25.137	183	314
WP_000410273.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	24.199	281	314
WP_000410273.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	22.353	170	314
WP_000884059.1	lcl|NZ_JADDWS010000001.1_cds_WP_002750963.1_788	36.301	146	185
WP_000884059.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669938.1_1012	33.898	177	185
WP_000646251.1	lcl|NZ_JADDWS010000173.1_cds_IP952_RS16415_546	95.192	104	329
WP_000646251.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	30.841	321	329
WP_000646251.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	31.642	335	329
WP_000646251.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	30.476	315	329
WP_000646251.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	31.511	311	329
WP_000646251.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	28.852	305	329
WP_000646251.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	27.273	341	329
WP_000646251.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	30.032	313	329
WP_000646251.1	lcl|NZ_JADDWS010000070.1_cds_WP_002754065.1_2773	28.182	330	329
WP_000646251.1	lcl|NZ_JADDWS010000003.1_cds_WP_011671074.1_1783	24.852	338	329
WP_000646251.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	27.711	249	329
WP_000646251.1	lcl|NZ_JADDWS010000013.1_cds_WP_017859386.1_341	26.592	267	329
WP_000646251.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669959.1_2349	25.993	277	329
WP_000646251.1	lcl|NZ_JADDWS010000054.1_cds_WP_011669202.1_2287	24.629	337	329
WP_000774260.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669956.1_2352	27.391	230	267
WP_000774260.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669974.1_2399	26.455	189	267
WP_000774260.1	lcl|NZ_JADDWS010000032.1_cds_WP_011670832.1_1509	33.636	110	267
WP_000774260.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670812.1_3141	26.984	189	267
WP_000774260.1	lcl|NZ_JADDWS010000084.1_cds_WP_002766579.1_3022	26.344	186	267
WP_000612794.1	lcl|NZ_JADDWS010000159.1_cds_WP_307929186.1_429	99.270	137	509
WP_000612794.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670269.1_653	27.103	321	509
WP_000612794.1	lcl|NZ_JADDWS010000018.1_cds_WP_002751286.1_652	31.111	90	509
WP_000612794.1	lcl|NZ_JADDWS010000159.1_cds_WP_307929186.1_429	99.270	137	509
WP_000612794.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670269.1_653	27.103	321	509
WP_000612794.1	lcl|NZ_JADDWS010000018.1_cds_WP_002751286.1_652	31.111	90	509
WP_001067557.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	27.106	273	330
WP_001067557.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	23.636	275	330
WP_001067557.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	27.798	277	330
WP_001067557.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	26.183	317	330
WP_001067557.1	lcl|NZ_JADDWS010000003.1_cds_WP_011671074.1_1783	26.457	223	330
WP_001067557.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	27.044	318	330
WP_001067557.1	lcl|NZ_JADDWS010000054.1_cds_WP_011669202.1_2287	24.898	245	330
WP_001067557.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	25.352	142	330
WP_001067557.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	23.708	329	330
WP_001067557.1	lcl|NZ_JADDWS010000013.1_cds_WP_017859386.1_341	26.667	240	330
WP_001067557.1	lcl|NZ_JADDWS010000017.1_cds_WP_011671364.1_569	25.781	128	330
WP_001198107.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669968.1_2392	33.428	353	366
WP_001198107.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669926.1_991	40.359	223	366
WP_001198107.1	lcl|NZ_JADDWS010000069.1_cds_WP_002753028.1_2671	27.778	378	366
WP_001198107.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669932.1_1006	30.769	390	366
WP_001198107.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669923.1_988	37.864	206	366
WP_001198107.1	lcl|NZ_JADDWS010000006.1_cds_WP_002753888.1_2749	29.526	359	366
WP_001198107.1	lcl|NZ_JADDWS010000003.1_cds_WP_002750680.1_1784	30.270	185	366
WP_000608286.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669968.1_2392	37.398	369	367
WP_000608286.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669932.1_1006	32.258	372	367
WP_000608286.1	lcl|NZ_JADDWS010000006.1_cds_WP_002753888.1_2749	33.509	379	367
WP_000608286.1	lcl|NZ_JADDWS010000069.1_cds_WP_002753028.1_2671	29.843	382	367
WP_000608286.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669926.1_991	33.562	292	367
WP_000608286.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669923.1_988	33.898	236	367
WP_000608286.1	lcl|NZ_JADDWS010000003.1_cds_WP_002750680.1_1784	26.257	358	367
WP_000342715.1	lcl|NZ_JADDWS010000086.1_cds_WP_011669455.1_3042	44.534	247	265
WP_001246622.1	lcl|NZ_JADDWS010000075.1_cds_WP_011670400.1_2849	39.145	304	310
WP_001246622.1	lcl|NZ_JADDWS010000179.1_cds_WP_308440136.1_548	94.340	106	310
WP_001246622.1	lcl|NZ_JADDWS010000043.1_cds_WP_011669757.1_1943	27.682	289	310
WP_001246622.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670034.1_737	28.571	133	310
WP_001246622.1	lcl|NZ_JADDWS010000075.1_cds_WP_011670400.1_2849	39.145	304	310
WP_001246622.1	lcl|NZ_JADDWS010000179.1_cds_WP_308440136.1_548	94.340	106	310
WP_001246622.1	lcl|NZ_JADDWS010000043.1_cds_WP_011669757.1_1943	27.682	289	310
WP_001246622.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670034.1_737	28.571	133	310
WP_001088861.1	lcl|NZ_JADDWS010000064.1_cds_WP_026054147.1_2582	39.683	63	144
WP_000517242.1	lcl|NZ_JADDWS010000022.1_cds_WP_004779550.1_997	33.333	111	221
WP_000517242.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671228.1_1054	26.923	78	221
WP_000611594.1	lcl|NZ_JADDWS010000023.1_cds_IP952_RS08195_1060	32.353	102	175
WP_001015417.1	lcl|NZ_JADDWS010000091.1_cds_WP_011669711.1_3143	25.339	221	406
WP_001015417.1	lcl|NZ_JADDWS010000031.1_cds_WP_011669876.1_1468	24.581	179	406
WP_000980525.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669930.1_1001	27.823	248	241
WP_000980525.1	lcl|NZ_JADDWS010000008.1_cds_WP_011670621.1_3085	26.984	252	241
WP_000980525.1	lcl|NZ_JADDWS010000064.1_cds_WP_011669763.1_2579	32.673	101	241
WP_000980525.1	lcl|NZ_JADDWS010000116.1_cds_IP952_RS16040_130	33.333	93	241
WP_000980525.1	lcl|NZ_JADDWS010000006.1_cds_WP_011670931.1_2761	30.857	175	241
WP_000980525.1	lcl|NZ_JADDWS010000028.1_cds_WP_002722237.1_1247	30.702	114	241
WP_002080969.1	lcl|NZ_JADDWS010000061.1_cds_WP_011669421.1_2535	33.244	373	596
WP_002080969.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669275.1_1292	37.021	235	596
WP_002080969.1	lcl|NZ_JADDWS010000041.1_cds_WP_011671171.1_1869	34.553	246	596
WP_002080969.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669933.1_1007	30.660	212	596
WP_002080969.1	lcl|NZ_JADDWS010000008.1_cds_WP_011670593.1_3122	31.466	232	596
WP_002080969.1	lcl|NZ_JADDWS010000016.1_cds_WP_011670503.1_511	31.481	216	596
WP_002080969.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670085.1_808	29.339	242	596
WP_002080969.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670265.1_647	26.577	222	596
WP_002080969.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	27.477	222	596
WP_002080969.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	27.097	155	596
WP_002080969.1	lcl|NZ_JADDWS010000029.1_cds_WP_011669511.1_1284	28.000	225	596
WP_002080969.1	lcl|NZ_JADDWS010000008.1_cds_WP_002725984.1_3095	28.251	223	596
WP_002080969.1	lcl|NZ_JADDWS010000036.1_cds_WP_307898175.1_1630	30.732	205	596
WP_002080969.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724285.1_63	27.313	227	596
WP_002080969.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	30.151	199	596
WP_002080969.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	27.397	219	596
WP_002080969.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670275.1_663	27.149	221	596
WP_002080969.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669346.1_1379	27.434	226	596
WP_002080969.1	lcl|NZ_JADDWS010000001.1_cds_WP_002721914.1_757	25.688	218	596
WP_002080969.1	lcl|NZ_JADDWS010000010.1_cds_WP_002759225.1_108	26.339	224	596
WP_002080969.1	lcl|NZ_JADDWS010000015.1_cds_WP_011670007.1_467	24.390	246	596
WP_002080969.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670766.1_2157	22.881	236	596
WP_002080969.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724311.1_64	26.360	239	596
WP_002080969.1	lcl|NZ_JADDWS010000007.1_cds_WP_011670548.1_2938	20.657	213	596
WP_002080969.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670765.1_2160	24.121	199	596
WP_002080969.1	lcl|NZ_JADDWS010000077.1_cds_IP952_RS14655_2863	29.245	106	596
WP_002080969.1	lcl|NZ_JADDWS010000092.1_cds_WP_011669271.1_3153	23.451	226	596
WP_002080969.1	lcl|NZ_JADDWS010000092.1_cds_WP_011669271.1_3153	22.358	246	596
WP_002080969.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670070.1_789	22.845	232	596
WP_002080969.1	lcl|NZ_JADDWS010000061.1_cds_WP_011669421.1_2535	33.244	373	596
WP_002080969.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669275.1_1292	37.021	235	596
WP_002080969.1	lcl|NZ_JADDWS010000041.1_cds_WP_011671171.1_1869	34.553	246	596
WP_002080969.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669933.1_1007	30.660	212	596
WP_002080969.1	lcl|NZ_JADDWS010000008.1_cds_WP_011670593.1_3122	31.466	232	596
WP_002080969.1	lcl|NZ_JADDWS010000016.1_cds_WP_011670503.1_511	31.481	216	596
WP_002080969.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670085.1_808	29.339	242	596
WP_002080969.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670265.1_647	26.577	222	596
WP_002080969.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	27.477	222	596
WP_002080969.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	27.097	155	596
WP_002080969.1	lcl|NZ_JADDWS010000029.1_cds_WP_011669511.1_1284	28.000	225	596
WP_002080969.1	lcl|NZ_JADDWS010000008.1_cds_WP_002725984.1_3095	28.251	223	596
WP_002080969.1	lcl|NZ_JADDWS010000036.1_cds_WP_307898175.1_1630	30.732	205	596
WP_002080969.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724285.1_63	27.313	227	596
WP_002080969.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	30.151	199	596
WP_002080969.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	27.397	219	596
WP_002080969.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670275.1_663	27.149	221	596
WP_002080969.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669346.1_1379	27.434	226	596
WP_002080969.1	lcl|NZ_JADDWS010000001.1_cds_WP_002721914.1_757	25.688	218	596
WP_002080969.1	lcl|NZ_JADDWS010000010.1_cds_WP_002759225.1_108	26.339	224	596
WP_002080969.1	lcl|NZ_JADDWS010000015.1_cds_WP_011670007.1_467	24.390	246	596
WP_002080969.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670766.1_2157	22.881	236	596
WP_002080969.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724311.1_64	26.360	239	596
WP_002080969.1	lcl|NZ_JADDWS010000007.1_cds_WP_011670548.1_2938	20.657	213	596
WP_002080969.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670765.1_2160	24.121	199	596
WP_002080969.1	lcl|NZ_JADDWS010000077.1_cds_IP952_RS14655_2863	29.245	106	596
WP_002080969.1	lcl|NZ_JADDWS010000092.1_cds_WP_011669271.1_3153	23.451	226	596
WP_002080969.1	lcl|NZ_JADDWS010000092.1_cds_WP_011669271.1_3153	22.358	246	596
WP_002080969.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670070.1_789	22.845	232	596
WP_000378095.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669958.1_2350	24.710	259	296
WP_000378095.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669972.1_2397	28.041	296	296
WP_000378095.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	44.737	38	296
WP_000378095.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669959.1_2349	24.870	193	296
WP_000172660.1	lcl|NZ_JADDWS010000069.1_cds_WP_002753028.1_2671	34.103	390	392
WP_000172660.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669932.1_1006	34.115	384	392
WP_000172660.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669926.1_991	28.771	358	392
WP_000172660.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669923.1_988	33.600	250	392
WP_000172660.1	lcl|NZ_JADDWS010000003.1_cds_WP_002750680.1_1784	25.000	380	392
WP_000172660.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669968.1_2392	25.068	367	392
WP_000172660.1	lcl|NZ_JADDWS010000006.1_cds_WP_002753888.1_2749	27.171	357	392
WP_002068380.1	lcl|NZ_JADDWS010000022.1_cds_WP_020780109.1_984	27.246	345	331
WP_002068380.1	lcl|NZ_JADDWS010000034.1_cds_WP_011669891.1_1556	30.045	223	331
WP_002068380.1	lcl|NZ_JADDWS010000022.1_cds_WP_004779598.1_1003	27.574	272	331
WP_000440092.1	lcl|NZ_JADDWS010000006.1_cds_WP_011670877.1_2676	29.362	235	250
WP_000440092.1	lcl|NZ_JADDWS010000022.1_cds_WP_020780103.1_990	27.049	244	250
WP_000440092.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669921.1_985	23.276	232	250
WP_002072235.1	lcl|NZ_JADDWS010000005.1_cds_WP_011671243.1_2483	23.529	323	442
WP_002072235.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670108.1_833	19.860	428	442
WP_002072235.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670116.1_843	25.177	282	442
WP_000684878.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671150.1_957	33.977	259	261
WP_000684878.1	lcl|NZ_JADDWS010000030.1_cds_WP_011669639.1_1430	24.390	246	261
WP_001033784.1	lcl|NZ_JADDWS010000022.1_cds_WP_020780109.1_984	33.138	341	350
WP_001033784.1	lcl|NZ_JADDWS010000034.1_cds_WP_011669891.1_1556	33.452	281	350
WP_001033784.1	lcl|NZ_JADDWS010000022.1_cds_WP_004779598.1_1003	34.532	278	350
WP_001033784.1	lcl|NZ_JADDWS010000022.1_cds_WP_020780109.1_984	33.138	341	350
WP_001033784.1	lcl|NZ_JADDWS010000034.1_cds_WP_011669891.1_1556	33.452	281	350
WP_001033784.1	lcl|NZ_JADDWS010000022.1_cds_WP_004779598.1_1003	34.532	278	350
WP_000802826.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670268.1_650	38.735	253	292
WP_000802826.1	lcl|NZ_JADDWS010000011.1_cds_WP_011671003.1_166	26.455	189	292
WP_000102499.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671198.1_1018	27.778	90	139
WP_001016533.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669939.1_1013	32.627	236	261
WP_000412932.1	lcl|NZ_JADDWS010000064.1_cds_WP_011669763.1_2579	30.924	249	264
WP_000412932.1	lcl|NZ_JADDWS010000008.1_cds_WP_011670621.1_3085	31.474	251	264
WP_000412932.1	lcl|NZ_JADDWS010000006.1_cds_WP_011670931.1_2761	31.048	248	264
WP_000412932.1	lcl|NZ_JADDWS010000013.1_cds_WP_011670174.1_339	31.274	259	264
WP_000412932.1	lcl|NZ_JADDWS010000116.1_cds_IP952_RS16040_130	41.053	95	264
WP_000412932.1	lcl|NZ_JADDWS010000116.1_cds_IP952_RS16040_130	28.571	147	264
WP_000412932.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669930.1_1001	28.462	260	264
WP_000412932.1	lcl|NZ_JADDWS010000005.1_cds_WP_002755553.1_2501	28.877	187	264
WP_000412932.1	lcl|NZ_JADDWS010000028.1_cds_WP_002722237.1_1247	24.314	255	264
WP_000412932.1	lcl|NZ_JADDWS010000028.1_cds_IP952_RS09170_1252	24.324	148	264
WP_000412932.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670775.1_2145	25.455	165	264
WP_000412932.1	lcl|NZ_JADDWS010000019.1_cds_WP_011670328.1_700	20.000	190	264
WP_000779902.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671212.1_1037	33.019	106	194
WP_001283954.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669947.1_2361	24.103	195	308
WP_001283954.1	lcl|NZ_JADDWS010000031.1_cds_WP_011669876.1_1468	22.959	196	308
WP_001283954.1	lcl|NZ_JADDWS010000091.1_cds_WP_011669711.1_3143	25.366	205	308
WP_000750438.1	lcl|NZ_JADDWS010000008.1_cds_WP_011670621.1_3085	31.474	251	247
WP_000750438.1	lcl|NZ_JADDWS010000064.1_cds_WP_011669763.1_2579	28.740	254	247
WP_000750438.1	lcl|NZ_JADDWS010000006.1_cds_WP_011670931.1_2761	32.669	251	247
WP_000750438.1	lcl|NZ_JADDWS010000116.1_cds_IP952_RS16040_130	27.737	137	247
WP_000750438.1	lcl|NZ_JADDWS010000116.1_cds_IP952_RS16040_130	28.829	111	247
