WP_000340715.1	lcl|NZ_JADDXM010000099.1_cds_WP_002725873.1_25	91.860	86	106
WP_000410273.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	92.971	313	314
WP_000410273.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	23.077	325	314
WP_000410273.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	21.014	276	314
WP_000410273.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	24.199	281	314
WP_000410273.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	25.402	311	314
WP_000410273.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	22.353	170	314
WP_000884059.1	lcl|NZ_JADDXM010000040.1_cds_WP_002750963.1_2626	36.301	146	185
WP_000646251.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	32.544	338	329
WP_000646251.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	31.642	335	329
WP_000646251.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	30.476	315	329
WP_000646251.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	31.126	302	329
WP_000646251.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	31.511	311	329
WP_000646251.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	27.273	341	329
WP_000646251.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	29.712	313	329
WP_000646251.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	28.182	330	329
WP_000646251.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	25.000	268	329
WP_000646251.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	27.309	249	329
WP_000646251.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208022.1_2449	26.642	274	329
WP_000646251.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	26.592	267	329
WP_000646251.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	29.054	148	329
WP_000646251.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	24.629	337	329
WP_000646251.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208031.1_598	30.460	174	329
WP_000646251.1	lcl|NZ_JADDXM010000151.1_cds_WP_061208495.1_697	27.490	251	329
WP_000774260.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209102.1_1323	24.681	235	267
WP_000774260.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208032.1_597	25.100	251	267
WP_000774260.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208084.1_2467	26.455	189	267
WP_000774260.1	lcl|NZ_JADDXM010000052.1_cds_WP_061208961.1_2813	33.636	110	267
WP_000774260.1	lcl|NZ_JADDXM010000029.1_cds_WP_061209013.1_2477	26.455	189	267
WP_000774260.1	lcl|NZ_JADDXM010000060.1_cds_WP_002766579.1_2878	26.344	186	267
WP_000612794.1	lcl|NZ_JADDXM010000267.1_cds_WP_061207534.1_2039	27.103	321	509
