WP_000340715.1	lcl|NZ_RQGG01000051.1_cds_WP_135621270.1_2757	63.514	74	106
WP_000410273.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	83.871	310	314
WP_000410273.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	24.383	324	314
WP_000410273.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	24.118	170	314
WP_000410273.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	22.430	321	314
WP_000884059.1	lcl|NZ_RQGG01000041.1_cds_WP_135620318.1_3411	30.909	165	185
WP_000884059.1	lcl|NZ_RQGG01000013.1_cds_WP_135618386.1_775	32.000	150	185
WP_000646251.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	30.892	314	329
WP_000646251.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	30.719	306	329
WP_000646251.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	29.326	341	329
WP_000646251.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	29.412	306	329
WP_000646251.1	lcl|NZ_RQGG01000046.1_cds_WP_135620749.1_3017	27.950	322	329
WP_000646251.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	26.730	318	329
WP_000646251.1	lcl|NZ_RQGG01000010.1_cds_WP_208652317.1_1689	27.072	181	329
WP_000646251.1	lcl|NZ_RQGG01000005.1_cds_WP_135617286.1_2975	25.095	263	329
WP_000646251.1	lcl|NZ_RQGG01000032.1_cds_WP_135619590.1_34	25.140	179	329
WP_000646251.1	lcl|NZ_RQGG01000044.1_cds_WP_135620689.1_3491	33.333	108	329
WP_000774260.1	lcl|NZ_RQGG01000005.1_cds_WP_135617254.1_2914	23.755	261	267
WP_000774260.1	lcl|NZ_RQGG01000041.1_cds_WP_135620316.1_3408	32.222	180	267
WP_000774260.1	lcl|NZ_RQGG01000018.1_cds_WP_135618669.1_2067	27.219	169	267
WP_000774260.1	lcl|NZ_RQGG01000010.1_cds_WP_135617802.1_1701	26.562	192	267
WP_000612794.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.169	331	509
WP_000612794.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	35.000	60	509
WP_000612794.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.169	331	509
WP_000612794.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	35.000	60	509
WP_001067557.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	27.899	276	330
WP_001067557.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	23.022	278	330
WP_001067557.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	26.250	320	330
WP_001067557.1	lcl|NZ_RQGG01000046.1_cds_WP_135620727.1_3005	34.234	111	330
