WP_000340715.1	lcl|NZ_RQFG01000019.1_cds_WP_135633099.1_1550	62.821	78	106
WP_000410273.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	79.355	310	314
WP_000410273.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	24.074	324	314
WP_000410273.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	26.562	320	314
WP_000410273.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	24.047	341	314
WP_000410273.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	24.706	170	314
WP_000410273.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	22.699	326	314
WP_000884059.1	lcl|NZ_RQFG01000019.1_cds_WP_135632379.1_1975	30.909	165	185
WP_000646251.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	31.210	314	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	29.730	333	329
WP_000646251.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	30.645	310	329
WP_000646251.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	29.032	341	329
WP_000646251.1	lcl|NZ_RQFG01000005.1_cds_WP_135634855.1_974	27.628	333	329
WP_000646251.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	27.331	311	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	27.407	270	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	26.415	318	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	23.492	315	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_135633031.1_1585	27.331	311	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_135633067.1_1566	27.132	258	329
WP_000646251.1	lcl|NZ_RQFG01000016.1_cds_WP_208742289.1_3463	26.840	231	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_135632104.1_1616	25.373	268	329
WP_000646251.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	27.374	179	329
WP_000646251.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	28.112	249	329
WP_000646251.1	lcl|NZ_RQFG01000019.1_cds_WP_208742317.1_1578	26.061	165	329
WP_000774260.1	lcl|NZ_RQFG01000019.1_cds_WP_135633041.1_1580	26.122	245	267
WP_000774260.1	lcl|NZ_RQFG01000019.1_cds_WP_135632129.1_1677	23.755	261	267
WP_000774260.1	lcl|NZ_RQFG01000019.1_cds_WP_135632089.1_1602	24.365	197	267
WP_000774260.1	lcl|NZ_RQFG01000005.1_cds_WP_135635001.1_888	27.545	167	267
WP_000774260.1	lcl|NZ_RQFG01000016.1_cds_WP_135631983.1_3475	25.510	196	267
WP_000612794.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.611	321	509
WP_000612794.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	31.132	106	509
WP_000612794.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.611	321	509
WP_000612794.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	31.132	106	509
WP_001067557.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	25.899	278	330
WP_001067557.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	26.812	276	330
WP_001067557.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	25.000	332	330
WP_001067557.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	25.769	260	330
WP_001067557.1	lcl|NZ_RQFG01000005.1_cds_WP_135634873.1_961	31.818	110	330
WP_001067557.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	22.866	328	330
WP_001067557.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	23.913	322	330
WP_001067557.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	28.676	136	330
WP_001067557.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	25.837	209	330
WP_001067557.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	28.462	130	330
WP_001198107.1	lcl|NZ_RQFG01000005.1_cds_WP_135635538.1_1102	28.346	381	366
WP_001198107.1	lcl|NZ_RQFG01000019.1_cds_WP_135633091.1_1554	30.618	356	366
WP_001198107.1	lcl|NZ_RQFG01000005.1_cds_WP_135637239.1_29	28.329	353	366
WP_001198107.1	lcl|NZ_RQFG01000005.1_cds_WP_135636626.1_393	27.684	177	366
WP_000608286.1	lcl|NZ_RQFG01000019.1_cds_WP_135633091.1_1554	31.507	365	367
WP_000608286.1	lcl|NZ_RQFG01000005.1_cds_WP_135637239.1_29	29.787	376	367
