WP_000340715.1	lcl|NZ_AFKP01000233.1_cds_WP_000340715.1_272	100.000	86	106
WP_000410273.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	100.000	314	314
WP_000410273.1	lcl|NZ_AFKP01000233.1_cds_WP_000093099.1_251	46.988	83	314
WP_000410273.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	25.705	319	314
WP_000410273.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	24.691	324	314
WP_000410273.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	25.269	186	314
WP_000410273.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	23.958	288	314
WP_000410273.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	24.695	328	314
WP_000604524.1	lcl|NZ_AFKP01000233.1_cds_WP_000604524.1_270	99.726	365	365
WP_000884059.1	lcl|NZ_AFKP01000233.1_cds_WP_000884059.1_269	100.000	185	185
WP_000884059.1	lcl|NZ_AFKP01000015.1_cds_WP_000351733.1_3486	40.000	140	185
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	99.392	329	329
WP_000646251.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	32.063	315	329
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	31.045	335	329
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	31.677	322	329
WP_000646251.1	lcl|NZ_AFKP01000155.1_cds_WP_001984071.1_830	31.803	305	329
WP_000646251.1	lcl|NZ_AFKP01000100.1_cds_WP_000649925.1_1939	30.183	328	329
WP_000646251.1	lcl|NZ_AFKP01000124.1_cds_WP_000709511.1_1306	29.730	333	329
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_000601375.1_215	24.415	299	329
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	28.990	307	329
WP_000646251.1	lcl|NZ_AFKP01000102.1_cds_WP_000688695.1_1837	29.329	283	329
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_000475904.1_206	27.372	274	329
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	25.705	319	329
WP_000646251.1	lcl|NZ_AFKP01000143.1_cds_WP_001074785.1_1033	29.434	265	329
WP_000646251.1	lcl|NZ_AFKP01000229.1_cds_WP_001003555.1_475	25.148	338	329
WP_000646251.1	lcl|NZ_AFKP01000233.1_cds_WP_000487322.1_217	27.077	325	329
WP_000774260.1	lcl|NZ_AFKP01000233.1_cds_WP_000774262.1_267	99.251	267	267
WP_000774260.1	lcl|NZ_AFKP01000233.1_cds_WP_000859505.1_218	26.639	244	267
WP_000774260.1	lcl|NZ_AFKP01000233.1_cds_WP_000800438.1_237	25.328	229	267
WP_000774260.1	lcl|NZ_AFKP01000233.1_cds_WP_000842260.1_188	26.316	190	267
WP_000774260.1	lcl|NZ_AFKP01000123.1_cds_WP_000667727.1_1332	25.907	193	267
WP_000774260.1	lcl|NZ_AFKP01000036.1_cds_WP_000805357.1_2758	33.645	107	267
WP_000612794.1	lcl|NZ_AFKP01000233.1_cds_WP_000612797.1_266	98.035	509	509
WP_000612794.1	lcl|NZ_AFKP01000014.1_cds_WP_000291591.1_3569	26.911	327	509
WP_000612794.1	lcl|NZ_AFKP01000014.1_cds_WP_000364507.1_3568	31.111	90	509
