WP_000340715.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594790.1_3127	63.514	74	106
WP_000410273.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	82.903	310	314
WP_000410273.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	23.214	280	314
WP_000410273.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	22.876	306	314
WP_000410273.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	26.129	310	314
WP_000410273.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	24.118	170	314
WP_000410273.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	23.100	329	314
WP_000884059.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373508.1_3095	33.898	177	185
WP_000884059.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373418.1_2683	31.783	129	185
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	31.894	301	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	31.148	305	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	30.255	314	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	31.373	306	329
WP_000646251.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	29.326	341	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	28.097	331	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	28.981	314	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721309.1_1308	27.950	322	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	28.302	318	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	27.490	251	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	21.723	267	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594706.1_3085	34.194	155	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594683.1_3071	26.154	260	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	24.164	269	329
WP_000646251.1	lcl|NZ_JAMQQC010000002.1_cds_WP_265373610.1_3404	24.595	309	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639750.1_872	28.514	249	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373036.1_584	25.698	179	329
WP_000646251.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373481.1_3038	24.364	275	329
WP_000774260.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594689.1_3074	27.350	234	267
WP_000774260.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594704.1_3083	27.885	208	267
WP_000774260.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638601.1_2977	23.755	261	267
WP_000774260.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373166.1_1375	28.736	174	267
WP_000774260.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373492.1_3054	25.888	197	267
WP_000774260.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715921.1_3392	28.866	194	267
WP_000612794.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	25.378	331	509
WP_000612794.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	32.759	58	509
WP_000612794.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	25.378	331	509
WP_000612794.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	32.759	58	509
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	27.925	265	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	23.741	278	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	23.704	270	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	27.899	276	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	25.786	318	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	24.768	323	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	22.780	259	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	23.485	264	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639750.1_872	25.118	211	330
WP_001067557.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	22.742	299	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373036.1_584	26.754	228	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	22.264	265	330
WP_001067557.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	23.724	333	330
WP_001198107.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373129.1_1195	29.427	384	366
WP_001198107.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373510.1_3100	30.337	356	366
WP_001198107.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594781.1_3123	30.362	359	366
WP_001198107.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135673600.1_3114	31.006	358	366
WP_001198107.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718929.1_2136	29.178	353	366
WP_001198107.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100715612.1_1799	28.090	178	366
WP_000608286.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594781.1_3123	36.286	350	367
WP_000608286.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135673600.1_3114	33.333	315	367
WP_000608286.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718929.1_2136	29.443	377	367
WP_000608286.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373129.1_1195	28.042	378	367
WP_000608286.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373510.1_3100	23.873	377	367
WP_000608286.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100715612.1_1799	28.011	357	367
WP_000608286.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100720384.1_267	33.019	106	367
WP_000342715.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100715657.1_1745	41.564	243	265
WP_001246622.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135603758.1_679	38.065	310	310
WP_001246622.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135676191.1_339	29.642	307	310
WP_001246622.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718541.1_2620	23.194	263	310
WP_001246622.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135603758.1_679	38.065	310	310
WP_001246622.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135676191.1_339	29.642	307	310
WP_001246622.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718541.1_2620	23.194	263	310
WP_001088861.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718959.1_314	34.862	109	144
WP_000517242.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638942.1_2602	30.328	122	221
WP_000517242.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373512.1_3103	33.019	106	221
WP_000611594.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373121.1_1133	29.452	146	175
WP_001015417.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135591551.1_2324	22.026	227	406
WP_000980525.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135604428.1_2606	25.926	243	241
WP_000980525.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715851.1_3468	27.004	237	241
WP_000980525.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639631.1_1174	28.333	120	241
WP_000980525.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100727124.1_320	29.670	91	241
WP_000980525.1	lcl|NZ_JAMQQC010000001.1_cds_WP_004786786.1_1202	31.148	122	241
WP_000980525.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717658.1_386	24.800	250	241
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373523.1_3124	34.759	561	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100716163.1_1211	32.698	367	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135651700.1_1944	31.139	395	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725618.1_1151	31.833	311	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373192.1_1491	35.345	232	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373193.1_1493	33.921	227	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265372893.1_18	28.295	258	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639104.1_2266	29.907	214	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100715778.1_1618	27.193	228	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718973.1_299	29.187	209	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100719689.1_1466	29.091	220	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135640101.1_391	27.155	232	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717123.1_2711	25.974	231	596
WP_002080969.1	lcl|NZ_JAMQQC010000003.1_cds_WP_265373676.1_3546	28.070	228	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100728022.1_2925	28.378	222	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_238761143.1_2960	26.126	222	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721480.1_1401	26.941	219	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639822.1_736	28.000	225	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_238761027.1_2684	25.581	215	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718965.1_307	29.224	219	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265372998.1_469	23.600	250	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265372998.1_469	26.452	155	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100716774.1_2560	27.679	224	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638593.1_2986	26.383	235	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100726442.1_1816	25.455	220	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100726442.1_1816	25.000	188	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135603492.1_163	25.592	211	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639927.1_2984	23.005	213	596
WP_002080969.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373580.1_2423	24.390	205	596
