WP_000340715.1	lcl|NZ_JQPU01000035.1_cds_WP_000340715.1_825	100.000	86	106
WP_000410273.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	99.682	314	314
WP_000410273.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	25.705	319	314
WP_000410273.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	24.691	324	314
WP_000410273.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	25.269	186	314
WP_000410273.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	23.958	288	314
WP_000410273.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	21.053	323	314
WP_000410273.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	24.695	328	314
WP_000604524.1	lcl|NZ_JQPU01000035.1_cds_WP_061269957.1_823	98.904	365	365
WP_000884059.1	lcl|NZ_JQPU01000035.1_cds_WP_000884059.1_822	100.000	185	185
WP_000884059.1	lcl|NZ_JQPU01000045.1_cds_WP_000351733.1_1043	40.000	140	185
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	100.000	329	329
WP_000646251.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	32.063	315	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	31.045	335	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	31.677	322	329
WP_000646251.1	lcl|NZ_JQPU01000140.1_cds_WP_002064390.1_2769	31.475	305	329
WP_000646251.1	lcl|NZ_JQPU01000156.1_cds_WP_000649924.1_2947	30.183	328	329
WP_000646251.1	lcl|NZ_JQPU01000177.1_cds_WP_000709511.1_3256	29.730	333	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_061234286.1_764	24.749	299	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	28.990	307	329
WP_000646251.1	lcl|NZ_JQPU01000140.1_cds_WP_000688698.1_2748	29.329	283	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_002079020.1_797	29.259	270	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	25.078	319	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_000475901.1_755	27.372	274	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	25.392	319	329
WP_000646251.1	lcl|NZ_JQPU01000006.1_cds_WP_001074779.1_82	29.057	265	329
WP_000646251.1	lcl|NZ_JQPU01000075.1_cds_WP_002105505.1_1662	24.699	332	329
WP_000646251.1	lcl|NZ_JQPU01000035.1_cds_WP_000487322.1_766	27.077	325	329
WP_000774260.1	lcl|NZ_JQPU01000035.1_cds_WP_000774259.1_820	98.502	267	267
WP_000774260.1	lcl|NZ_JQPU01000035.1_cds_WP_000859505.1_767	26.639	244	267
WP_000774260.1	lcl|NZ_JQPU01000035.1_cds_WP_061272670.1_786	25.328	229	267
WP_000774260.1	lcl|NZ_JQPU01000035.1_cds_WP_000842260.1_737	26.316	190	267
WP_000774260.1	lcl|NZ_JQPU01000040.1_cds_WP_000667727.1_890	25.907	193	267
WP_000774260.1	lcl|NZ_JQPU01000107.1_cds_WP_000805360.1_2226	34.579	107	267
WP_000612794.1	lcl|NZ_JQPU01000035.1_cds_WP_000612797.1_819	98.035	509	509
WP_000612794.1	lcl|NZ_JQPU01000113.1_cds_WP_000291581.1_2339	26.911	327	509
WP_000612794.1	lcl|NZ_JQPU01000113.1_cds_WP_000364504.1_2338	31.111	90	509
WP_000612794.1	lcl|NZ_JQPU01000035.1_cds_WP_000612797.1_819	98.035	509	509
WP_000612794.1	lcl|NZ_JQPU01000113.1_cds_WP_000291581.1_2339	26.911	327	509
WP_000612794.1	lcl|NZ_JQPU01000113.1_cds_WP_000364504.1_2338	31.111	90	509
WP_001067557.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	99.697	330	330
WP_001067557.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	28.990	307	330
WP_001067557.1	lcl|NZ_JQPU01000140.1_cds_WP_002064390.1_2769	26.103	272	330
WP_001067557.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	26.316	266	330
WP_001067557.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	27.174	276	330
WP_001067557.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	29.864	221	330
WP_001067557.1	lcl|NZ_JQPU01000075.1_cds_WP_002105505.1_1662	27.572	243	330
WP_001067557.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	23.724	333	330
WP_001067557.1	lcl|NZ_JQPU01000156.1_cds_WP_000649924.1_2947	28.854	253	330
WP_001067557.1	lcl|NZ_JQPU01000140.1_cds_WP_000688698.1_2748	24.903	257	330
WP_001067557.1	lcl|NZ_JQPU01000035.1_cds_WP_061234286.1_764	26.545	275	330
WP_001067557.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	24.695	328	330
WP_001198107.1	lcl|NZ_JQPU01000035.1_cds_WP_000575398.1_803	34.181	354	366
WP_001198107.1	lcl|NZ_JQPU01000035.1_cds_WP_010679520.1_744	33.983	359	366
WP_001198107.1	lcl|NZ_JQPU01000190.1_cds_WP_001281953.1_3393	27.441	379	366
WP_001198107.1	lcl|NZ_JQPU01000035.1_cds_WP_000346036.1_783	28.090	356	366
WP_001198107.1	lcl|NZ_JQPU01000050.1_cds_WP_000538753.1_1239	29.972	357	366
WP_001198107.1	lcl|NZ_JQPU01000035.1_cds_WP_000947842.1_792	26.667	345	366
WP_001198107.1	lcl|NZ_JQPU01000046.1_cds_WP_001982414.1_1056	31.579	190	366
WP_000608286.1	lcl|NZ_JQPU01000035.1_cds_WP_000575398.1_803	40.169	356	367
WP_000608286.1	lcl|NZ_JQPU01000035.1_cds_WP_010679520.1_744	36.712	365	367
WP_000608286.1	lcl|NZ_JQPU01000050.1_cds_WP_000538753.1_1239	30.458	371	367
WP_000608286.1	lcl|NZ_JQPU01000190.1_cds_WP_001281953.1_3393	29.948	384	367
WP_000608286.1	lcl|NZ_JQPU01000035.1_cds_WP_000346036.1_783	24.397	373	367
WP_000608286.1	lcl|NZ_JQPU01000035.1_cds_WP_000947842.1_792	26.567	335	367
WP_000608286.1	lcl|NZ_JQPU01000046.1_cds_WP_001982414.1_1056	25.419	358	367
WP_000689744.1	lcl|NZ_JQPU01000035.1_cds_WP_061269956.1_817	38.462	546	544
WP_000689744.1	lcl|NZ_JQPU01000035.1_cds_WP_061269956.1_817	38.462	546	544
WP_000342715.1	lcl|NZ_JQPU01000035.1_cds_WP_061269955.1_816	65.660	265	265
WP_000342715.1	lcl|NZ_JQPU01000082.1_cds_WP_001002663.1_1777	45.267	243	265
WP_001246622.1	lcl|NZ_JQPU01000035.1_cds_WP_061269954.1_815	92.258	310	310
WP_001246622.1	lcl|NZ_JQPU01000138.1_cds_WP_000501205.1_2704	37.829	304	310
WP_001246622.1	lcl|NZ_JQPU01000135.1_cds_WP_001183723.1_2664	27.473	273	310
WP_001246622.1	lcl|NZ_JQPU01000031.1_cds_WP_000279896.1_599	24.427	262	310
WP_001246622.1	lcl|NZ_JQPU01000035.1_cds_WP_061269954.1_815	92.258	310	310
WP_001246622.1	lcl|NZ_JQPU01000138.1_cds_WP_000501205.1_2704	37.829	304	310
WP_001246622.1	lcl|NZ_JQPU01000135.1_cds_WP_001183723.1_2664	27.473	273	310
WP_001246622.1	lcl|NZ_JQPU01000031.1_cds_WP_000279896.1_599	24.427	262	310
