WP_000340715.1	lcl|NZ_AFKO01000031.1_cds_WP_000340715.1_3045	100.000	86	106
WP_000410273.1	lcl|NZ_AFKO01000031.1_cds_WP_000410273.1_3046	100.000	314	314
WP_000410273.1	lcl|NZ_AFKO01000031.1_cds_WP_000093099.1_3066	46.988	83	314
WP_000410273.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	25.705	319	314
WP_000410273.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	24.691	324	314
WP_000410273.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	25.269	186	314
WP_000410273.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	23.958	288	314
WP_000410273.1	lcl|NZ_AFKO01000031.1_cds_WP_001067557.1_3052	24.695	328	314
WP_000604524.1	lcl|NZ_AFKO01000031.1_cds_WP_000604524.1_3047	99.726	365	365
WP_000884059.1	lcl|NZ_AFKO01000031.1_cds_WP_000884059.1_3048	100.000	185	185
WP_000884059.1	lcl|NZ_AFKO01000014.1_cds_WP_000351733.1_3594	40.000	140	185
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	99.392	329	329
WP_000646251.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	32.063	315	329
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	31.045	335	329
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	31.677	322	329
WP_000646251.1	lcl|NZ_AFKO01000044.1_cds_WP_001984071.1_2533	31.803	305	329
WP_000646251.1	lcl|NZ_AFKO01000123.1_cds_WP_000649925.1_1446	30.183	328	329
WP_000646251.1	lcl|NZ_AFKO01000145.1_cds_WP_000709511.1_1090	29.730	333	329
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_000601375.1_3102	24.415	299	329
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_001067557.1_3052	28.990	307	329
WP_000646251.1	lcl|NZ_AFKO01000044.1_cds_WP_000688695.1_2553	29.329	283	329
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_000475904.1_3111	27.372	274	329
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_000410273.1_3046	25.705	319	329
WP_000646251.1	lcl|NZ_AFKO01000124.1_cds_WP_001074785.1_1411	29.434	265	329
WP_000646251.1	lcl|NZ_AFKO01000118.1_cds_WP_001003555.1_1617	25.148	338	329
WP_000646251.1	lcl|NZ_AFKO01000031.1_cds_WP_000487322.1_3100	27.077	325	329
WP_000774260.1	lcl|NZ_AFKO01000031.1_cds_WP_000774262.1_3050	99.251	267	267
WP_000774260.1	lcl|NZ_AFKO01000031.1_cds_WP_000859505.1_3099	26.639	244	267
WP_000774260.1	lcl|NZ_AFKO01000031.1_cds_WP_000800438.1_3080	25.328	229	267
WP_000774260.1	lcl|NZ_AFKO01000031.1_cds_WP_000842260.1_3129	26.316	190	267
WP_000774260.1	lcl|NZ_AFKO01000041.1_cds_WP_000667727.1_2657	25.907	193	267
WP_000774260.1	lcl|NZ_AFKO01000072.1_cds_WP_000805357.1_2098	33.645	107	267
WP_000612794.1	lcl|NZ_AFKO01000031.1_cds_WP_000612797.1_3051	98.035	509	509
WP_000612794.1	lcl|NZ_AFKO01000137.1_cds_WP_000291591.1_1189	26.911	327	509
WP_000612794.1	lcl|NZ_AFKO01000137.1_cds_WP_000364507.1_1190	31.111	90	509
WP_000612794.1	lcl|NZ_AFKO01000031.1_cds_WP_000612797.1_3051	98.035	509	509
WP_000612794.1	lcl|NZ_AFKO01000137.1_cds_WP_000291591.1_1189	26.911	327	509
WP_000612794.1	lcl|NZ_AFKO01000137.1_cds_WP_000364507.1_1190	31.111	90	509
WP_001067557.1	lcl|NZ_AFKO01000031.1_cds_WP_001067557.1_3052	100.000	330	330
WP_001067557.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	28.664	307	330
WP_001067557.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	26.316	266	330
WP_001067557.1	lcl|NZ_AFKO01000044.1_cds_WP_001984071.1_2533	25.735	272	330
WP_001067557.1	lcl|NZ_AFKO01000118.1_cds_WP_001003555.1_1617	28.395	243	330
WP_001067557.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	26.812	276	330
WP_001067557.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	23.724	333	330
WP_001067557.1	lcl|NZ_AFKO01000123.1_cds_WP_000649925.1_1446	28.854	253	330
WP_001067557.1	lcl|NZ_AFKO01000044.1_cds_WP_000688695.1_2553	25.681	257	330
WP_001067557.1	lcl|NZ_AFKO01000031.1_cds_WP_000601375.1_3102	26.545	275	330
WP_001067557.1	lcl|NZ_AFKO01000031.1_cds_WP_000410273.1_3046	24.695	328	330
WP_001198107.1	lcl|NZ_AFKO01000031.1_cds_WP_001198107.1_3053	100.000	366	366
WP_001198107.1	lcl|NZ_AFKO01000031.1_cds_WP_000608295.1_3054	39.726	365	366
WP_001198107.1	lcl|NZ_AFKO01000031.1_cds_WP_000575178.1_3122	34.262	359	366
WP_001198107.1	lcl|NZ_AFKO01000201.1_cds_WP_001281953.1_518	27.441	379	366
WP_001198107.1	lcl|NZ_AFKO01000031.1_cds_WP_000346036.1_3083	28.090	356	366
WP_001198107.1	lcl|NZ_AFKO01000031.1_cds_WP_000582222.1_3064	31.111	360	366
WP_001198107.1	lcl|NZ_AFKO01000050.1_cds_WP_000538752.1_2361	29.692	357	366
