WP_000340715.1	lcl|NZ_AFLL01000083.1_cds_WP_000340715.1_2014	100.000	86	106
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	100.000	314	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000093099.1_2035	46.988	83	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	25.705	319	314
WP_000410273.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	24.691	324	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	25.269	186	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	23.958	288	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	24.695	328	314
WP_000604524.1	lcl|NZ_AFLL01000083.1_cds_WP_000604524.1_2016	99.726	365	365
WP_000884059.1	lcl|NZ_AFLL01000083.1_cds_WP_000884059.1_2017	100.000	185	185
WP_000884059.1	lcl|NZ_AFLL01000244.1_cds_WP_000351733.1_137	40.000	140	185
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	99.392	329	329
WP_000646251.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	32.063	315	329
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	31.045	335	329
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	31.677	322	329
WP_000646251.1	lcl|NZ_AFLL01000086.1_cds_WP_001984071.1_1939	31.803	305	329
WP_000646251.1	lcl|NZ_AFLL01000107.1_cds_WP_000649925.1_1463	30.183	328	329
WP_000646251.1	lcl|NZ_AFLL01000228.1_cds_WP_000709511.1_370	29.730	333	329
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_000601375.1_2071	24.415	299	329
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	28.990	307	329
WP_000646251.1	lcl|NZ_AFLL01000086.1_cds_WP_000688695.1_1959	29.329	283	329
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_000475904.1_2080	27.372	274	329
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	25.705	319	329
WP_000646251.1	lcl|NZ_AFLL01000022.1_cds_WP_001074785.1_3131	29.434	265	329
WP_000646251.1	lcl|NZ_AFLL01000041.1_cds_WP_001003555.1_2638	25.148	338	329
WP_000646251.1	lcl|NZ_AFLL01000083.1_cds_WP_000487322.1_2069	27.077	325	329
WP_000774260.1	lcl|NZ_AFLL01000083.1_cds_WP_000774262.1_2019	99.251	267	267
WP_000774260.1	lcl|NZ_AFLL01000083.1_cds_WP_000859505.1_2068	26.639	244	267
WP_000774260.1	lcl|NZ_AFLL01000083.1_cds_WP_000800438.1_2049	25.328	229	267
WP_000774260.1	lcl|NZ_AFLL01000083.1_cds_WP_000842260.1_2098	26.316	190	267
WP_000774260.1	lcl|NZ_AFLL01000229.1_cds_WP_000667727.1_363	25.907	193	267
WP_000774260.1	lcl|NZ_AFLL01000011.1_cds_WP_000805357.1_3472	33.645	107	267
WP_000612794.1	lcl|NZ_AFLL01000083.1_cds_WP_000612797.1_2020	98.035	509	509
WP_000612794.1	lcl|NZ_AFLL01000109.1_cds_WP_000291591.1_1383	26.911	327	509
WP_000612794.1	lcl|NZ_AFLL01000109.1_cds_WP_000364507.1_1382	31.111	90	509
WP_000612794.1	lcl|NZ_AFLL01000083.1_cds_WP_000612797.1_2020	98.035	509	509
WP_000612794.1	lcl|NZ_AFLL01000109.1_cds_WP_000291591.1_1383	26.911	327	509
WP_000612794.1	lcl|NZ_AFLL01000109.1_cds_WP_000364507.1_1382	31.111	90	509
WP_001067557.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	100.000	330	330
WP_001067557.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	28.664	307	330
WP_001067557.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	26.316	266	330
WP_001067557.1	lcl|NZ_AFLL01000086.1_cds_WP_001984071.1_1939	25.735	272	330
WP_001067557.1	lcl|NZ_AFLL01000041.1_cds_WP_001003555.1_2638	28.395	243	330
WP_001067557.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	26.812	276	330
WP_001067557.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	23.724	333	330
WP_001067557.1	lcl|NZ_AFLL01000107.1_cds_WP_000649925.1_1463	28.854	253	330
WP_001067557.1	lcl|NZ_AFLL01000086.1_cds_WP_000688695.1_1959	25.681	257	330
WP_001067557.1	lcl|NZ_AFLL01000083.1_cds_WP_000601375.1_2071	26.545	275	330
WP_001067557.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	24.695	328	330
WP_001198107.1	lcl|NZ_AFLL01000083.1_cds_WP_001198107.1_2022	100.000	366	366
WP_001198107.1	lcl|NZ_AFLL01000083.1_cds_WP_000608295.1_2023	39.726	365	366
WP_001198107.1	lcl|NZ_AFLL01000083.1_cds_WP_000575178.1_2091	34.262	359	366
WP_001198107.1	lcl|NZ_AFLL01000145.1_cds_WP_001281953.1_716	27.441	379	366
WP_001198107.1	lcl|NZ_AFLL01000083.1_cds_WP_000346036.1_2052	28.090	356	366
WP_001198107.1	lcl|NZ_AFLL01000083.1_cds_WP_000582222.1_2033	31.111	360	366
WP_001198107.1	lcl|NZ_AFLL01000247.1_cds_WP_000538752.1_58	29.692	357	366
WP_001198107.1	lcl|NZ_AFLL01000083.1_cds_WP_000947844.1_2045	26.667	345	366
WP_001198107.1	lcl|NZ_AFLL01000132.1_cds_WP_001982414.1_959	31.579	190	366
WP_000608286.1	lcl|NZ_AFLL01000083.1_cds_WP_000608295.1_2023	99.183	367	367
WP_000608286.1	lcl|NZ_AFLL01000083.1_cds_WP_001198107.1_2022	39.452	365	367
WP_000608286.1	lcl|NZ_AFLL01000083.1_cds_WP_000575178.1_2091	36.712	365	367
WP_000608286.1	lcl|NZ_AFLL01000247.1_cds_WP_000538752.1_58	30.458	371	367
WP_000608286.1	lcl|NZ_AFLL01000083.1_cds_WP_000582222.1_2033	34.366	355	367
WP_000608286.1	lcl|NZ_AFLL01000145.1_cds_WP_001281953.1_716	29.948	384	367
WP_000608286.1	lcl|NZ_AFLL01000083.1_cds_WP_000346036.1_2052	24.397	373	367
WP_000608286.1	lcl|NZ_AFLL01000083.1_cds_WP_000947844.1_2045	26.567	335	367
WP_000608286.1	lcl|NZ_AFLL01000132.1_cds_WP_001982414.1_959	25.419	358	367
WP_000689744.1	lcl|NZ_AFLL01000083.1_cds_WP_000689743.1_2024	99.816	544	544
WP_000689744.1	lcl|NZ_AFLL01000083.1_cds_WP_000689743.1_2024	99.816	544	544
WP_000342715.1	lcl|NZ_AFLL01000083.1_cds_WP_000342713.1_2025	99.245	265	265
WP_000342715.1	lcl|NZ_AFLL01000239.1_cds_WP_001002663.1_193	45.267	243	265
WP_001246622.1	lcl|NZ_AFLL01000083.1_cds_WP_001246618.1_2026	97.419	310	310
WP_001246622.1	lcl|NZ_AFLL01000062.1_cds_WP_000501205.1_2194	37.829	304	310
WP_001246622.1	lcl|NZ_AFLL01000139.1_cds_WP_001183723.1_830	27.473	273	310
WP_001246622.1	lcl|NZ_AFLL01000121.1_cds_WP_000279894.1_1131	24.809	262	310
WP_001246622.1	lcl|NZ_AFLL01000083.1_cds_WP_001246618.1_2026	97.419	310	310
WP_001246622.1	lcl|NZ_AFLL01000062.1_cds_WP_000501205.1_2194	37.829	304	310
WP_001246622.1	lcl|NZ_AFLL01000139.1_cds_WP_001183723.1_830	27.473	273	310
WP_001246622.1	lcl|NZ_AFLL01000121.1_cds_WP_000279894.1_1131	24.809	262	310
WP_000479982.1	lcl|NZ_AFLL01000083.1_cds_WP_000479982.1_2027	100.000	264	264
WP_000715956.1	lcl|NZ_AFLL01000083.1_cds_WP_000715958.1_2028	98.473	131	131
WP_001088861.1	lcl|NZ_AFLL01000083.1_cds_WP_001088866.1_2029	98.611	144	144
WP_001088861.1	lcl|NZ_AFLL01000028.1_cds_WP_002069656.1_2896	42.857	56	144
WP_000517242.1	lcl|NZ_AFLL01000083.1_cds_WP_000517242.1_2030	100.000	221	221
WP_000517242.1	lcl|NZ_AFLL01000099.1_cds_WP_001082180.1_1647	28.205	78	221
WP_000517242.1	lcl|NZ_AFLL01000155.1_cds_WP_001069834.1_602	27.523	109	221
WP_000611594.1	lcl|NZ_AFLL01000083.1_cds_WP_000611594.1_2031	100.000	175	175
WP_000611594.1	lcl|NZ_AFLL01000231.1_cds_WP_001206947.1_318	29.655	145	175
WP_001015417.1	lcl|NZ_AFLL01000083.1_cds_WP_001015422.1_2032	98.246	399	406
WP_001015417.1	lcl|NZ_AFLL01000155.1_cds_WP_000347681.1_603	25.714	210	406
WP_001015417.1	lcl|NZ_AFLL01000240.1_cds_WP_000402845.1_190	23.041	217	406
WP_001015417.1	lcl|NZ_AFLL01000083.1_cds_WP_000661932.1_2065	24.088	137	406
WP_001015417.1	lcl|NZ_AFLL01000099.1_cds_WP_001082180.1_1647	24.074	162	406
WP_000980525.1	lcl|NZ_AFLL01000051.1_cds_WP_000653653.1_2400	26.984	252	241
WP_000980525.1	lcl|NZ_AFLL01000099.1_cds_WP_000998676.1_1593	26.471	238	241
WP_000980525.1	lcl|NZ_AFLL01000028.1_cds_WP_000566240.1_2893	32.673	101	241
WP_000980525.1	lcl|NZ_AFLL01000135.1_cds_WP_000043153.1_920	30.857	175	241
WP_000980525.1	lcl|NZ_AFLL01000028.1_cds_WP_001968389.1_2921	25.847	236	241
WP_000980525.1	lcl|NZ_AFLL01000022.1_cds_WP_000194186.1_3150	25.339	221	241
WP_000481873.1	lcl|NZ_AFLL01000083.1_cds_WP_001106774.1_2037	30.790	367	413
WP_002080969.1	lcl|NZ_AFLL01000015.1_cds_WP_000172202.1_3391	35.467	375	596
WP_002080969.1	lcl|NZ_AFLL01000096.1_cds_WP_000667646.1_1712	35.907	259	596
WP_002080969.1	lcl|NZ_AFLL01000083.1_cds_WP_000834715.1_2038	29.870	385	596
WP_002080969.1	lcl|NZ_AFLL01000004.1_cds_WP_000828455.1_3663	35.341	249	596
WP_002080969.1	lcl|NZ_AFLL01000111.1_cds_WP_000510777.1_1291	31.667	240	596
WP_002080969.1	lcl|NZ_AFLL01000020.1_cds_WP_001161019.1_3256	30.556	216	596
WP_002080969.1	lcl|NZ_AFLL01000136.1_cds_WP_000666552.1_891	29.675	246	596
WP_002080969.1	lcl|NZ_AFLL01000049.1_cds_WP_001052498.1_2452	24.490	245	596
WP_002080969.1	lcl|NZ_AFLL01000015.1_cds_WP_000942282.1_3377	27.556	225	596
WP_002080969.1	lcl|NZ_AFLL01000109.1_cds_WP_000047473.1_1377	26.126	222	596
WP_002080969.1	lcl|NZ_AFLL01000009.1_cds_WP_001982953.1_3598	28.972	214	596
WP_002080969.1	lcl|NZ_AFLL01000050.1_cds_WP_000184524.1_2445	29.319	191	596
WP_002080969.1	lcl|NZ_AFLL01000125.1_cds_WP_000619175.1_1045	29.412	238	596
WP_002080969.1	lcl|NZ_AFLL01000137.1_cds_WP_000052667.1_875	28.319	226	596
WP_002080969.1	lcl|NZ_AFLL01000167.1_cds_WP_000603361.1_536	27.354	223	596
WP_002080969.1	lcl|NZ_AFLL01000185.1_cds_WP_000590867.1_429	26.126	222	596
WP_002080969.1	lcl|NZ_AFLL01000039.1_cds_WP_001141158.1_2643	24.576	236	596
