WP_000340715.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000340715.1_1377	100.000	86	106
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	100.000	310	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	24.731	279	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	24.691	324	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	23.958	288	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	23.348	227	314
WP_000884059.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000351733.1_1735	40.000	140	185
WP_000884059.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001047905.1_1409	33.898	177	185
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	32.063	315	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	30.530	321	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	31.045	335	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	31.803	305	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	30.183	328	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	29.508	305	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000709511.1_3278	29.730	333	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	29.329	283	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	26.048	334	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001074785.1_1987	29.434	265	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000460023.1_1431	25.632	277	329
WP_000646251.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	25.000	332	329
WP_000774260.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000043898.1_1428	25.610	246	267
WP_000774260.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000842260.1_1448	26.316	190	267
WP_000774260.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000667727.1_3229	25.907	193	267
WP_000774260.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000805357.1_431	33.645	107	267
WP_000612794.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	26.911	327	509
WP_000612794.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_000612794.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	26.911	327	509
WP_000612794.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	22.909	275	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	25.735	272	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	28.395	243	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	26.812	276	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	23.724	333	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	28.854	253	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	25.681	257	330
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	34.262	359	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000041233.1_1388	33.851	322	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188046.1_1304	27.177	379	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002078520.1_1403	30.256	390	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	29.692	357	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001117632.1_1385	37.864	206	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982414.1_3143	31.579	190	366
WP_000608286.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	36.712	365	367
WP_000608286.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002078520.1_1403	31.720	372	367
WP_000608286.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	30.458	371	367
WP_000608286.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000041233.1_1388	31.657	338	367
WP_000608286.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188046.1_1304	29.948	384	367
WP_000608286.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001117632.1_1385	33.898	236	367
WP_000608286.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982414.1_3143	25.419	358	367
WP_000342715.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001002663.1_2773	45.267	243	265
WP_001246622.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187782.1_2246	37.829	304	310
WP_001246622.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001183723.1_926	27.473	273	310
WP_001246622.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000279895.1_1662	24.809	262	310
WP_001246622.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187782.1_2246	37.829	304	310
WP_001246622.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001183723.1_926	27.473	273	310
WP_001246622.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000279895.1_1662	24.809	262	310
WP_001088861.1	lcl|NZ_JAKUHL010000002.1_cds_WP_002069656.1_3704	42.857	56	144
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001082180.1_83	28.205	78	221
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001075146.1_1394	31.532	111	221
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001069832.1_2279	27.523	109	221
WP_000611594.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001206947.1_90	29.655	145	175
WP_001015417.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000347675.1_2280	25.714	210	406
WP_001015417.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000402845.1_1211	23.041	217	406
WP_001015417.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001082180.1_83	24.074	162	406
WP_000980525.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188997.1_1398	38.235	102	241
WP_000980525.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000653653.1_1272	26.984	252	241
WP_000980525.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000998676.1_20	26.471	238	241
WP_000980525.1	lcl|NZ_JAKUHL010000002.1_cds_WP_000566240.1_3701	32.673	101	241
WP_000980525.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000043153.1_2981	30.857	175	241
WP_000980525.1	lcl|NZ_JAKUHL010000002.1_cds_WP_001968389.1_3729	25.847	236	241
WP_000980525.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188249.1_1968	25.339	221	241
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000172205.1_604	35.372	376	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000667646.1_643	35.907	259	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000828456.1_143	35.341	249	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000614938.1_1404	31.132	212	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000510774.1_1074	32.083	240	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001052495.1_3535	24.898	245	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001161018.1_1161	30.556	216	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000666552.1_1756	29.675	246	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000942282.1_3008	27.556	225	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000047473.1_2054	26.126	222	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982953.1_2829	28.972	214	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000184524.1_2524	29.319	191	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000619173.1_3491	29.412	238	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000052667.1_243	28.319	226	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000603361.1_1283	27.354	223	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000590871.1_2738	26.126	222	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001141158.1_686	24.576	236	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187456.1_2169	29.885	174	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187456.1_2169	24.215	223	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000626143.1_610	26.339	224	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000433117.1_1704	24.444	225	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000218838.1_3490	23.984	246	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000054169.1_1302	19.903	206	596
WP_002080969.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000651460.1_1490	22.441	254	596
