WP_000340715.1	lcl|NZ_RQET01000008.1_cds_WP_135768329.1_2016	63.529	85	106
WP_000410273.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	62.258	310	314
WP_000410273.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	25.153	326	314
WP_000410273.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	24.012	329	314
WP_000410273.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	20.833	288	314
WP_000410273.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	23.824	319	314
WP_000410273.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	22.711	273	314
WP_000884059.1	lcl|NZ_RQET01000001.1_cds_WP_135766220.1_1409	33.333	165	185
WP_000646251.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	32.278	316	329
WP_000646251.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	30.938	320	329
WP_000646251.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	31.875	320	329
WP_000646251.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	27.596	337	329
WP_000646251.1	lcl|NZ_RQET01000004.1_cds_WP_135766837.1_81	27.190	331	329
WP_000646251.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	30.833	240	329
WP_000646251.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	26.032	315	329
WP_000646251.1	lcl|NZ_RQET01000001.1_cds_WP_135766359.1_1565	27.888	251	329
WP_000646251.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	27.165	254	329
WP_000646251.1	lcl|NZ_RQET01000009.1_cds_WP_135768623.1_2320	24.903	257	329
WP_000646251.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	22.022	277	329
WP_000646251.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	25.373	268	329
WP_000646251.1	lcl|NZ_RQET01000004.1_cds_WP_135767786.1_1137	26.667	195	329
WP_000774260.1	lcl|NZ_RQET01000004.1_cds_WP_135766788.1_27	30.120	166	267
WP_000774260.1	lcl|NZ_RQET01000004.1_cds_WP_135767592.1_920	35.955	89	267
WP_000774260.1	lcl|NZ_RQET01000008.1_cds_WP_210409360.1_1989	23.497	183	267
WP_000612794.1	lcl|NZ_RQET01000010.1_cds_WP_135768863.1_3202	26.857	350	509
WP_000612794.1	lcl|NZ_RQET01000010.1_cds_WP_135768863.1_3202	26.857	350	509
WP_001067557.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	28.014	282	330
WP_001067557.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	26.316	304	330
WP_001067557.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	28.395	324	330
WP_001067557.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	27.798	277	330
WP_001067557.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	23.448	290	330
WP_001067557.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	25.600	250	330
WP_001067557.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	22.121	330	330
WP_001067557.1	lcl|NZ_RQET01000001.1_cds_WP_135766359.1_1565	20.833	216	330
WP_001067557.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	30.065	153	330
WP_001067557.1	lcl|NZ_RQET01000001.1_cds_WP_135766342.1_1548	25.170	147	330
WP_001198107.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	33.239	355	366
WP_001198107.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	32.065	368	366
WP_001198107.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	27.056	377	366
WP_001198107.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	28.771	358	366
WP_001198107.1	lcl|NZ_RQET01000004.1_cds_WP_135766796.1_36	26.122	245	366
WP_000608286.1	lcl|NZ_RQET01000008.1_cds_WP_135768308.1_1994	33.967	368	367
WP_000608286.1	lcl|NZ_RQET01000008.1_cds_WP_135768326.1_2013	35.447	347	367
WP_000608286.1	lcl|NZ_RQET01000004.1_cds_WP_135767730.1_1072	32.723	382	367
WP_000608286.1	lcl|NZ_RQET01000004.1_cds_WP_135767525.1_847	30.270	370	367
WP_000608286.1	lcl|NZ_RQET01000004.1_cds_WP_135766796.1_36	25.852	352	367
WP_000342715.1	lcl|NZ_RQET01000012.1_cds_WP_135768940.1_3276	44.444	243	265
WP_001246622.1	lcl|NZ_RQET01000008.1_cds_WP_135768252.1_1929	36.304	303	310
WP_001246622.1	lcl|NZ_RQET01000008.1_cds_WP_135768408.1_2107	27.922	308	310
WP_001246622.1	lcl|NZ_RQET01000001.1_cds_WP_135766262.1_1452	23.792	269	310
WP_001246622.1	lcl|NZ_RQET01000008.1_cds_WP_135768252.1_1929	36.304	303	310
WP_001246622.1	lcl|NZ_RQET01000008.1_cds_WP_135768408.1_2107	27.922	308	310
WP_001246622.1	lcl|NZ_RQET01000001.1_cds_WP_135766262.1_1452	23.792	269	310
WP_001088861.1	lcl|NZ_RQET01000007.1_cds_WP_135768130.1_3038	49.123	57	144
WP_000517242.1	lcl|NZ_RQET01000004.1_cds_WP_135767546.1_869	33.981	103	221
WP_000517242.1	lcl|NZ_RQET01000002.1_cds_WP_135766524.1_2748	29.323	133	221
WP_000517242.1	lcl|NZ_RQET01000008.1_cds_WP_246028289.1_2148	29.032	93	221
WP_000611594.1	lcl|NZ_RQET01000004.1_cds_WP_135767080.1_352	30.405	148	175
WP_001015417.1	lcl|NZ_RQET01000004.1_cds_WP_135767859.1_1226	22.321	224	406
WP_001015417.1	lcl|NZ_RQET01000002.1_cds_WP_135766525.1_2749	23.926	163	406
WP_000980525.1	lcl|NZ_RQET01000004.1_cds_WP_135767807.1_1162	22.745	255	241
WP_000980525.1	lcl|NZ_RQET01000004.1_cds_WP_135767505.1_825	33.600	125	241
WP_000980525.1	lcl|NZ_RQET01000004.1_cds_WP_135767135.1_409	24.576	236	241
WP_000980525.1	lcl|NZ_RQET01000007.1_cds_WP_135768129.1_3035	31.683	101	241
WP_000980525.1	lcl|NZ_RQET01000009.1_cds_WP_135768563.1_2252	25.306	245	241
WP_000980525.1	lcl|NZ_RQET01000012.1_cds_WP_135768966.1_3306	24.400	250	241
WP_000980525.1	lcl|NZ_RQET01000008.1_cds_WP_135768245.1_1922	25.000	208	241
WP_002080969.1	lcl|NZ_RQET01000004.1_cds_WP_135767429.1_746	33.333	372	596
WP_002080969.1	lcl|NZ_RQET01000004.1_cds_WP_167880164.1_680	34.783	253	596
WP_002080969.1	lcl|NZ_RQET01000004.1_cds_WP_135767197.1_477	31.111	315	596
WP_002080969.1	lcl|NZ_RQET01000004.1_cds_WP_135767219.1_501	29.596	223	596
