WP_000340715.1	lcl|NZ_JADDVE010000005.1_cds_WP_002725873.1_2799	91.860	86	106
WP_000410273.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	92.994	314	314
WP_000410273.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	25.078	319	314
WP_000410273.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	22.769	325	314
WP_000410273.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	24.555	281	314
WP_000410273.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	26.141	241	314
WP_000410273.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	22.353	170	314
WP_000410273.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	22.769	325	314
WP_000604524.1	lcl|NZ_JADDVE010000005.1_cds_WP_026054882.1_2797	85.479	365	365
WP_000884059.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733646.1_2796	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVE010000003.1_cds_WP_002721790.1_2088	36.301	146	185
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	98.480	329	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	31.343	335	329
WP_000646251.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	29.841	315	329
WP_000646251.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	31.494	308	329
WP_000646251.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	27.273	341	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733638.1_2758	27.586	348	329
WP_000646251.1	lcl|NZ_JADDVE010000006.1_cds_WP_002728316.1_3050	28.182	330	329
WP_000646251.1	lcl|NZ_JADDVE010000076.1_cds_WP_002741146.1_3109	29.167	312	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733546.1_2729	25.373	268	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_IQA72_RS03310_2792	28.990	307	329
WP_000646251.1	lcl|NZ_JADDVE010000007.1_cds_WP_002732331.1_3216	25.959	339	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002744551.1_2764	28.889	270	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	27.309	249	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733698.1_2721	26.642	274	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	23.659	317	329
WP_000646251.1	lcl|NZ_JADDVE010000059.1_cds_WP_002740236.1_2682	26.592	267	329
WP_000646251.1	lcl|NZ_JADDVE010000004.1_cds_WP_002721725.1_2384	25.223	337	329
WP_000646251.1	lcl|NZ_JADDVE010000004.1_cds_WP_002739935.1_2471	27.711	249	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733757.1_2731	31.034	174	329
