WP_000340715.1	lcl|NZ_AOVH01000160.1_cds_WP_000340715.1_3618	100.000	86	106
WP_000410273.1	lcl|NZ_AOVH01000160.1_cds_WP_000410273.1_3617	100.000	314	314
WP_000410273.1	lcl|NZ_AOVH01000160.1_cds_WP_000093099.1_3597	46.988	83	314
WP_000410273.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	25.705	319	314
WP_000410273.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	24.691	324	314
WP_000410273.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	25.269	186	314
WP_000410273.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	23.958	288	314
WP_000410273.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	24.695	328	314
WP_000604524.1	lcl|NZ_AOVH01000160.1_cds_WP_000604524.1_3616	99.726	365	365
WP_000884059.1	lcl|NZ_AOVH01000160.1_cds_WP_000884059.1_3615	100.000	185	185
WP_000884059.1	lcl|NZ_AOVH01000009.1_cds_WP_000351733.1_81	40.000	140	185
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	99.392	329	329
WP_000646251.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	32.063	315	329
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	31.045	335	329
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	31.677	322	329
WP_000646251.1	lcl|NZ_AOVH01000089.1_cds_WP_001984071.1_1426	31.803	305	329
WP_000646251.1	lcl|NZ_AOVH01000100.1_cds_WP_000649925.1_1718	30.183	328	329
WP_000646251.1	lcl|NZ_AOVH01000014.1_cds_WP_000709511.1_153	29.730	333	329
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_000601375.1_3561	24.415	299	329
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	28.990	307	329
WP_000646251.1	lcl|NZ_AOVH01000102.1_cds_WP_000688695.1_1757	29.329	283	329
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_000475904.1_3552	27.372	274	329
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_000410273.1_3617	25.705	319	329
WP_000646251.1	lcl|NZ_AOVH01000155.1_cds_WP_001074785.1_3110	29.434	265	329
WP_000646251.1	lcl|NZ_AOVH01000023.1_cds_WP_001003555.1_243	25.148	338	329
WP_000646251.1	lcl|NZ_AOVH01000160.1_cds_WP_000487322.1_3563	27.077	325	329
WP_000774260.1	lcl|NZ_AOVH01000160.1_cds_WP_000774262.1_3613	99.251	267	267
WP_000774260.1	lcl|NZ_AOVH01000160.1_cds_WP_000859505.1_3564	26.639	244	267
WP_000774260.1	lcl|NZ_AOVH01000160.1_cds_WP_000800438.1_3583	25.328	229	267
WP_000774260.1	lcl|NZ_AOVH01000160.1_cds_WP_000842260.1_3534	26.316	190	267
WP_000774260.1	lcl|NZ_AOVH01000091.1_cds_WP_000667727.1_1524	25.907	193	267
WP_000774260.1	lcl|NZ_AOVH01000095.1_cds_WP_000805357.1_1599	33.645	107	267
WP_000612794.1	lcl|NZ_AOVH01000160.1_cds_WP_000612797.1_3612	98.035	509	509
WP_000612794.1	lcl|NZ_AOVH01000083.1_cds_WP_000291591.1_1328	26.911	327	509
WP_000612794.1	lcl|NZ_AOVH01000083.1_cds_WP_000364507.1_1327	31.111	90	509
WP_000612794.1	lcl|NZ_AOVH01000160.1_cds_WP_000612797.1_3612	98.035	509	509
WP_000612794.1	lcl|NZ_AOVH01000083.1_cds_WP_000291591.1_1328	26.911	327	509
WP_000612794.1	lcl|NZ_AOVH01000083.1_cds_WP_000364507.1_1327	31.111	90	509
WP_001067557.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	100.000	330	330
WP_001067557.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	28.664	307	330
WP_001067557.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	26.316	266	330
WP_001067557.1	lcl|NZ_AOVH01000089.1_cds_WP_001984071.1_1426	25.735	272	330
