WP_000340715.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568908.1_200	61.538	78	106
WP_000410273.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	80.968	310	314
WP_000410273.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	25.879	313	314
WP_000410273.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	24.074	324	314
WP_000410273.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	23.529	170	314
WP_000410273.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	29.139	151	314
WP_000410273.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	23.885	314	314
WP_000604524.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636062.1_203	53.911	358	365
WP_000884059.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636264.1_660	31.847	157	185
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	30.892	314	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	30.723	332	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	29.642	307	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637304.1_245	30.323	310	329
WP_000646251.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	29.032	341	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	28.939	311	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572418.1_2051	27.027	333	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568953.1_223	27.070	314	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	26.296	270	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	26.332	319	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636953.1_2123	29.200	250	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569009.1_252	26.506	249	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637122.1_2523	28.520	277	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636083.1_242	32.278	158	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569093.1_296	24.715	263	329
WP_000646251.1	lcl|NZ_JANLJQ010000004.1_cds_WP_208652756.1_3584	26.840	231	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573773.1_2806	27.778	180	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636087.1_253	20.238	252	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572540.1_2115	23.333	270	329
WP_000774260.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636078.1_230	25.112	223	267
WP_000774260.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568994.1_244	26.415	212	267
WP_000774260.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569153.1_357	23.755	261	267
WP_000774260.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572287.1_1976	29.070	172	267
WP_000774260.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636108.1_282	24.103	195	267
WP_000774260.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572606.1_2151	27.638	199	267
WP_000774260.1	lcl|NZ_JANLJQ010000004.1_cds_WP_135568493.1_3572	24.623	199	267
WP_000612794.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636256.1_638	24.922	321	509
WP_000612794.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569650.1_637	29.245	106	509
WP_000612794.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636256.1_638	24.922	321	509
WP_000612794.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569650.1_637	29.245	106	509
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568953.1_223	34.069	317	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	26.259	278	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636953.1_2123	28.244	262	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	24.540	326	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	27.536	276	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	25.974	308	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	26.894	264	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572540.1_2115	25.475	263	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572403.1_2038	26.471	170	330
WP_001067557.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	22.742	299	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573773.1_2806	28.571	126	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637122.1_2523	24.878	205	330
WP_001067557.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572418.1_2051	28.000	150	330
WP_001198107.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636094.1_262	33.143	350	366
WP_001198107.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568916.1_205	32.869	359	366
WP_001198107.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636080.1_232	40.741	243	366
WP_001198107.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572665.1_2187	29.396	381	366
WP_001198107.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636551.1_1213	29.178	353	366
WP_001198107.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568955.1_224	33.628	226	366
WP_001198107.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571537.1_1561	22.647	340	366
WP_000608286.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636094.1_262	36.986	365	367
WP_000608286.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568916.1_205	31.421	366	367
WP_000608286.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636080.1_232	37.692	260	367
WP_000608286.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636551.1_1213	30.792	341	367
WP_000608286.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572665.1_2187	28.836	378	367
WP_000608286.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568955.1_224	26.911	327	367
WP_000608286.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571537.1_1561	27.731	357	367
WP_000608286.1	lcl|NZ_JANLJQ010000003.1_cds_WP_261637519.1_3176	28.276	145	367
WP_000342715.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571635.1_1613	40.741	243	265
WP_001246622.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573606.1_2711	36.774	310	310
WP_001246622.1	lcl|NZ_JANLJQ010000003.1_cds_WP_261637545.1_3248	29.712	313	310
WP_001246622.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636300.1_726	24.138	261	310
WP_001246622.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573606.1_2711	36.774	310	310
WP_001246622.1	lcl|NZ_JANLJQ010000003.1_cds_WP_261637545.1_3248	29.712	313	310
WP_001246622.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636300.1_726	24.138	261	310
WP_001088861.1	lcl|NZ_JANLJQ010000003.1_cds_WP_135574702.1_3223	39.683	63	144
WP_000517242.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569838.1_748	29.897	97	221
WP_000611594.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572765.1_2248	31.250	144	175
WP_001015417.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135570339.1_1032	24.336	226	406
WP_000980525.1	lcl|NZ_JANLJQ010000001.1_cds_WP_167481622.1_240	27.426	237	241
WP_000980525.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569831.1_744	24.206	252	241
WP_000980525.1	lcl|NZ_JANLJQ010000003.1_cds_WP_135574801.1_3303	24.303	251	241
WP_000980525.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572700.1_2208	23.431	239	241
WP_000980525.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573976.1_1629	25.258	194	241
WP_000980525.1	lcl|NZ_JANLJQ010000004.1_cds_WP_135568432.1_3643	31.579	95	241
WP_000980525.1	lcl|NZ_JANLJQ010000003.1_cds_WP_135740697.1_3229	29.670	91	241
WP_000980525.1	lcl|NZ_JANLJQ010000001.1_cds_WP_002972927.1_2176	31.707	123	241
WP_000980525.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572511.1_2101	25.000	256	241
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637302.1_204	44.677	573	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636973.1_2167	38.189	254	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571248.1_1408	31.538	390	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636998.1_2231	36.404	228	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636837.1_1861	35.043	234	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636836.1_1859	32.618	233	596
WP_002080969.1	lcl|NZ_JANLJQ010000002.1_cds_WP_261637490.1_3133	28.267	329	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636473.1_1079	29.907	214	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636788.1_1739	27.854	219	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636845.1_1884	31.839	223	596
WP_002080969.1	lcl|NZ_JANLJQ010000001.1_cds_WP_100717123.1_632	25.974	231	596
WP_002080969.1	lcl|NZ_JANLJQ010000003.1_cds_WP_135574677.1_3208	29.224	219	596
