WP_000340715.1	lcl|NZ_AFKY01000030.1_cds_WP_000340715.1_2920	100.000	86	106
WP_000410273.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	100.000	314	314
WP_000410273.1	lcl|NZ_AFKY01000030.1_cds_WP_000093099.1_2941	46.988	83	314
WP_000410273.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	25.705	319	314
WP_000410273.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	24.691	324	314
WP_000410273.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	25.269	186	314
WP_000410273.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	23.958	288	314
WP_000410273.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	24.695	328	314
WP_000604524.1	lcl|NZ_AFKY01000030.1_cds_WP_000604524.1_2922	99.726	365	365
WP_000884059.1	lcl|NZ_AFKY01000030.1_cds_WP_000884059.1_2923	100.000	185	185
WP_000884059.1	lcl|NZ_AFKY01000126.1_cds_WP_000351733.1_1293	40.000	140	185
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	99.392	329	329
WP_000646251.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	32.063	315	329
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	31.045	335	329
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	31.677	322	329
WP_000646251.1	lcl|NZ_AFKY01000053.1_cds_WP_001984071.1_2296	31.803	305	329
WP_000646251.1	lcl|NZ_AFKY01000032.1_cds_WP_000649925.1_2836	30.183	328	329
WP_000646251.1	lcl|NZ_AFKY01000271.1_cds_WP_000709511.1_179	29.730	333	329
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_000601375.1_2977	24.415	299	329
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	28.990	307	329
WP_000646251.1	lcl|NZ_AFKY01000053.1_cds_WP_000688695.1_2276	29.329	283	329
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_000475904.1_2986	27.372	274	329
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	25.705	319	329
WP_000646251.1	lcl|NZ_AFKY01000084.1_cds_WP_001074785.1_1849	29.434	265	329
WP_000646251.1	lcl|NZ_AFKY01000152.1_cds_WP_001003555.1_858	25.148	338	329
WP_000646251.1	lcl|NZ_AFKY01000030.1_cds_WP_000487322.1_2975	27.077	325	329
WP_000774260.1	lcl|NZ_AFKY01000030.1_cds_WP_000774262.1_2925	99.251	267	267
WP_000774260.1	lcl|NZ_AFKY01000030.1_cds_WP_000859505.1_2974	26.639	244	267
WP_000774260.1	lcl|NZ_AFKY01000030.1_cds_WP_000800438.1_2955	25.328	229	267
WP_000774260.1	lcl|NZ_AFKY01000030.1_cds_WP_000842260.1_3004	26.316	190	267
WP_000774260.1	lcl|NZ_AFKY01000058.1_cds_WP_000667727.1_2182	25.907	193	267
WP_000774260.1	lcl|NZ_AFKY01000023.1_cds_WP_000805357.1_3206	33.645	107	267
WP_000612794.1	lcl|NZ_AFKY01000030.1_cds_WP_000612797.1_2926	98.035	509	509
WP_000612794.1	lcl|NZ_AFKY01000029.1_cds_WP_000291591.1_3061	26.911	327	509
WP_000612794.1	lcl|NZ_AFKY01000029.1_cds_WP_000364507.1_3060	31.111	90	509
WP_000612794.1	lcl|NZ_AFKY01000030.1_cds_WP_000612797.1_2926	98.035	509	509
WP_000612794.1	lcl|NZ_AFKY01000029.1_cds_WP_000291591.1_3061	26.911	327	509
WP_000612794.1	lcl|NZ_AFKY01000029.1_cds_WP_000364507.1_3060	31.111	90	509
WP_001067557.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	100.000	330	330
WP_001067557.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	28.664	307	330
WP_001067557.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	26.316	266	330
WP_001067557.1	lcl|NZ_AFKY01000053.1_cds_WP_001984071.1_2296	25.735	272	330
WP_001067557.1	lcl|NZ_AFKY01000152.1_cds_WP_001003555.1_858	28.395	243	330
WP_001067557.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	26.812	276	330
WP_001067557.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	23.724	333	330
WP_001067557.1	lcl|NZ_AFKY01000032.1_cds_WP_000649925.1_2836	28.854	253	330
WP_001067557.1	lcl|NZ_AFKY01000053.1_cds_WP_000688695.1_2276	25.681	257	330
WP_001067557.1	lcl|NZ_AFKY01000030.1_cds_WP_000601375.1_2977	26.545	275	330
WP_001067557.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	24.695	328	330
WP_001198107.1	lcl|NZ_AFKY01000030.1_cds_WP_001198107.1_2928	100.000	366	366
WP_001198107.1	lcl|NZ_AFKY01000030.1_cds_WP_000608295.1_2929	39.726	365	366
WP_001198107.1	lcl|NZ_AFKY01000030.1_cds_WP_000575178.1_2997	34.262	359	366
WP_001198107.1	lcl|NZ_AFKY01000204.1_cds_WP_001281953.1_396	27.441	379	366
WP_001198107.1	lcl|NZ_AFKY01000030.1_cds_WP_000346036.1_2958	28.090	356	366
WP_001198107.1	lcl|NZ_AFKY01000030.1_cds_WP_000582222.1_2939	31.111	360	366
WP_001198107.1	lcl|NZ_AFKY01000047.1_cds_WP_000538752.1_2385	29.692	357	366
WP_001198107.1	lcl|NZ_AFKY01000030.1_cds_WP_000947844.1_2951	26.667	345	366
WP_001198107.1	lcl|NZ_AFKY01000272.1_cds_WP_001982414.1_164	31.579	190	366
