WP_000340715.1	lcl|NZ_NPDW01000001.1_cds_WP_100743203.1_1855	60.256	78	106
WP_000410273.1	lcl|NZ_NPDW01000001.1_cds_WP_100743202.1_1854	81.613	310	314
WP_000410273.1	lcl|NZ_NPDW01000002.1_cds_WP_100743861.1_2447	28.025	314	314
WP_000410273.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	24.843	318	314
WP_000410273.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	24.275	276	314
WP_000410273.1	lcl|NZ_NPDW01000003.1_cds_WP_100745004.1_3632	24.706	170	314
WP_000410273.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	22.684	313	314
WP_000884059.1	lcl|NZ_NPDW01000001.1_cds_WP_100743185.1_1835	31.677	161	185
WP_000884059.1	lcl|NZ_NPDW01000001.1_cds_WP_100742837.1_1429	33.065	124	185
WP_000646251.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	31.875	320	329
WP_000646251.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	31.210	314	329
WP_000646251.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	30.000	310	329
WP_000646251.1	lcl|NZ_NPDW01000003.1_cds_WP_100745004.1_3632	29.326	341	329
WP_000646251.1	lcl|NZ_NPDW01000002.1_cds_WP_100743861.1_2447	28.435	313	329
WP_000646251.1	lcl|NZ_NPDW01000002.1_cds_WP_100743544.1_2086	27.519	258	329
WP_000646251.1	lcl|NZ_NPDW01000001.1_cds_WP_100743175.1_1825	26.568	271	329
WP_000646251.1	lcl|NZ_NPDW01000001.1_cds_WP_100743202.1_1854	24.528	318	329
WP_000646251.1	lcl|NZ_NPDW01000003.1_cds_WP_207762310.1_3621	26.840	231	329
WP_000646251.1	lcl|NZ_NPDW01000002.1_cds_WP_100743929.1_2529	28.102	274	329
WP_000646251.1	lcl|NZ_NPDW01000001.1_cds_WP_100743137.1_1787	24.354	271	329
WP_000646251.1	lcl|NZ_NPDW01000002.1_cds_WP_100744172.1_2810	22.093	258	329
WP_000646251.1	lcl|NZ_NPDW01000002.1_cds_WP_100743582.1_2132	23.420	269	329
WP_000774260.1	lcl|NZ_NPDW01000001.1_cds_WP_100743194.1_1845	27.041	196	267
WP_000774260.1	lcl|NZ_NPDW01000001.1_cds_WP_100743096.1_1726	23.755	261	267
WP_000774260.1	lcl|NZ_NPDW01000002.1_cds_WP_100743606.1_2158	36.036	111	267
WP_000774260.1	lcl|NZ_NPDW01000001.1_cds_WP_100743187.1_1838	26.178	191	267
WP_000774260.1	lcl|NZ_NPDW01000001.1_cds_WP_100741624.1_28	26.901	171	267
WP_000774260.1	lcl|NZ_NPDW01000003.1_cds_WP_100745005.1_3633	26.943	193	267
WP_000612794.1	lcl|NZ_NPDW01000001.1_cds_WP_100742856.1_1451	23.988	321	509
WP_000612794.1	lcl|NZ_NPDW01000001.1_cds_WP_100742857.1_1452	29.245	106	509
WP_000612794.1	lcl|NZ_NPDW01000001.1_cds_WP_100742856.1_1451	23.988	321	509
WP_000612794.1	lcl|NZ_NPDW01000001.1_cds_WP_100742857.1_1452	29.245	106	509
WP_001067557.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	25.899	278	330
WP_001067557.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	28.623	276	330
WP_001067557.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	27.536	276	330
WP_001067557.1	lcl|NZ_NPDW01000002.1_cds_WP_100743861.1_2447	25.982	331	330
WP_001067557.1	lcl|NZ_NPDW01000001.1_cds_WP_100743175.1_1825	25.581	258	330
WP_001067557.1	lcl|NZ_NPDW01000002.1_cds_WP_100743532.1_2075	28.235	170	330
WP_001067557.1	lcl|NZ_NPDW01000002.1_cds_WP_100743582.1_2132	25.385	260	330
WP_001067557.1	lcl|NZ_NPDW01000003.1_cds_WP_100745004.1_3632	23.529	323	330
WP_001067557.1	lcl|NZ_NPDW01000002.1_cds_WP_100744172.1_2810	30.065	153	330
WP_001067557.1	lcl|NZ_NPDW01000002.1_cds_WP_100743929.1_2529	25.943	212	330
WP_001067557.1	lcl|NZ_NPDW01000002.1_cds_WP_100743544.1_2086	29.139	151	330
WP_001198107.1	lcl|NZ_NPDW01000001.1_cds_WP_100743164.1_1814	35.260	346	366
WP_001198107.1	lcl|NZ_NPDW01000002.1_cds_WP_100743633.1_2195	27.559	381	366
WP_001198107.1	lcl|NZ_NPDW01000001.1_cds_WP_100742328.1_837	28.329	353	366
WP_001198107.1	lcl|NZ_NPDW01000001.1_cds_WP_100743197.1_1849	28.056	360	366
WP_001198107.1	lcl|NZ_NPDW01000001.1_cds_WP_100743177.1_1827	27.528	178	366
WP_000608286.1	lcl|NZ_NPDW01000001.1_cds_WP_100742328.1_837	30.548	347	367
WP_000608286.1	lcl|NZ_NPDW01000001.1_cds_WP_100743164.1_1814	31.608	367	367
WP_000608286.1	lcl|NZ_NPDW01000002.1_cds_WP_100743633.1_2195	27.937	383	367
WP_000608286.1	lcl|NZ_NPDW01000001.1_cds_WP_100743197.1_1849	30.370	270	367
WP_000608286.1	lcl|NZ_NPDW01000001.1_cds_WP_100742016.1_465	26.891	357	367
WP_000608286.1	lcl|NZ_NPDW01000002.1_cds_WP_100744435.1_3120	30.702	114	367
WP_000342715.1	lcl|NZ_NPDW01000001.1_cds_WP_100741966.1_408	41.564	243	265
WP_001246622.1	lcl|NZ_NPDW01000002.1_cds_WP_100744089.1_2713	37.097	310	310
WP_001246622.1	lcl|NZ_NPDW01000002.1_cds_WP_100744376.1_3050	28.344	314	310
WP_001246622.1	lcl|NZ_NPDW01000001.1_cds_WP_100742782.1_1365	23.194	263	310
WP_001246622.1	lcl|NZ_NPDW01000002.1_cds_WP_100744089.1_2713	37.097	310	310
WP_001246622.1	lcl|NZ_NPDW01000002.1_cds_WP_100744376.1_3050	28.344	314	310
WP_001246622.1	lcl|NZ_NPDW01000001.1_cds_WP_100742782.1_1365	23.194	263	310
WP_001088861.1	lcl|NZ_NPDW01000002.1_cds_WP_100744395.1_3074	39.683	63	144
WP_000517242.1	lcl|NZ_NPDW01000001.1_cds_WP_100742762.1_1344	29.508	122	221
WP_000517242.1	lcl|NZ_NPDW01000001.1_cds_WP_100743179.1_1829	30.000	110	221
WP_000611594.1	lcl|NZ_NPDW01000002.1_cds_WP_100743686.1_2256	34.074	135	175
WP_001015417.1	lcl|NZ_NPDW01000001.1_cds_WP_100742494.1_1039	24.336	226	406
WP_000980525.1	lcl|NZ_NPDW01000001.1_cds_WP_100743178.1_1828	28.862	246	241
WP_000980525.1	lcl|NZ_NPDW01000001.1_cds_WP_100742766.1_1348	23.904	251	241
WP_000980525.1	lcl|NZ_NPDW01000001.1_cds_WP_100741801.1_227	25.714	245	241
WP_000980525.1	lcl|NZ_NPDW01000002.1_cds_WP_100743651.1_2216	23.849	239	241
WP_000980525.1	lcl|NZ_NPDW01000002.1_cds_WP_100744336.1_3004	23.600	250	241
WP_000980525.1	lcl|NZ_NPDW01000002.1_cds_WP_002974939.1_3068	29.670	91	241
WP_000980525.1	lcl|NZ_NPDW01000002.1_cds_WP_002972927.1_2183	31.707	123	241
WP_000980525.1	lcl|NZ_NPDW01000003.1_cds_WP_100744945.1_3566	31.579	95	241
WP_000980525.1	lcl|NZ_NPDW01000001.1_cds_WP_100743345.1_390	23.558	208	241
WP_000980525.1	lcl|NZ_NPDW01000002.1_cds_WP_100743570.1_2119	24.514	257	241
WP_000405259.1	lcl|NZ_NPDW01000002.1_cds_WP_207762260.1_2398	25.217	115	371
WP_002080969.1	lcl|NZ_NPDW01000002.1_cds_WP_100743618.1_2174	37.008	254	596
WP_002080969.1	lcl|NZ_NPDW01000001.1_cds_WP_100742170.1_641	31.122	392	596
WP_002080969.1	lcl|NZ_NPDW01000002.1_cds_WP_243401333.1_2239	35.526	228	596
WP_002080969.1	lcl|NZ_NPDW01000001.1_cds_WP_100741721.1_144	35.345	232	596
WP_002080969.1	lcl|NZ_NPDW01000001.1_cds_WP_100741723.1_146	30.154	325	596
WP_002080969.1	lcl|NZ_NPDW01000002.1_cds_WP_100744829.1_3409	28.267	329	596
WP_002080969.1	lcl|NZ_NPDW01000001.1_cds_WP_100742438.1_971	30.233	215	596
WP_002080969.1	lcl|NZ_NPDW01000001.1_cds_WP_100741849.1_281	28.767	219	596
