WP_000340715.1	lcl|NZ_AOVR01000084.1_cds_WP_000340715.1_1975	100.000	86	106
WP_000410273.1	lcl|NZ_AOVR01000084.1_cds_WP_000410273.1_1974	100.000	314	314
WP_000410273.1	lcl|NZ_AOVR01000084.1_cds_WP_000093099.1_1954	46.988	83	314
WP_000410273.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	25.705	319	314
WP_000410273.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	24.691	324	314
WP_000410273.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	25.269	186	314
WP_000410273.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	23.958	288	314
WP_000410273.1	lcl|NZ_AOVR01000084.1_cds_WP_001067557.1_1968	24.695	328	314
WP_000604524.1	lcl|NZ_AOVR01000084.1_cds_WP_000604524.1_1973	99.726	365	365
WP_000884059.1	lcl|NZ_AOVR01000084.1_cds_WP_000884059.1_1972	100.000	185	185
WP_000884059.1	lcl|NZ_AOVR01000086.1_cds_WP_000351733.1_2054	40.000	140	185
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	99.392	329	329
WP_000646251.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	32.063	315	329
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	31.045	335	329
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	31.677	322	329
WP_000646251.1	lcl|NZ_AOVR01000015.1_cds_WP_001984071.1_298	31.803	305	329
WP_000646251.1	lcl|NZ_AOVR01000103.1_cds_WP_000649925.1_2549	30.183	328	329
WP_000646251.1	lcl|NZ_AOVR01000037.1_cds_WP_000709511.1_761	29.730	333	329
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_000601375.1_1918	24.415	299	329
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_001067557.1_1968	28.990	307	329
WP_000646251.1	lcl|NZ_AOVR01000085.1_cds_WP_000688695.1_1985	29.329	283	329
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_000475904.1_1909	27.372	274	329
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_000410273.1_1974	25.705	319	329
WP_000646251.1	lcl|NZ_AOVR01000025.1_cds_WP_001074785.1_558	29.434	265	329
WP_000646251.1	lcl|NZ_AOVR01000113.1_cds_WP_001003555.1_2756	25.148	338	329
WP_000646251.1	lcl|NZ_AOVR01000084.1_cds_WP_000487322.1_1920	27.077	325	329
WP_000774260.1	lcl|NZ_AOVR01000084.1_cds_WP_000774262.1_1970	99.251	267	267
WP_000774260.1	lcl|NZ_AOVR01000084.1_cds_WP_000859505.1_1921	26.639	244	267
WP_000774260.1	lcl|NZ_AOVR01000084.1_cds_WP_000800438.1_1940	25.328	229	267
WP_000774260.1	lcl|NZ_AOVR01000084.1_cds_WP_000842260.1_1891	26.316	190	267
WP_000774260.1	lcl|NZ_AOVR01000101.1_cds_WP_000667727.1_2481	25.907	193	267
