WP_000340715.1	lcl|NZ_ANCF01000019.1_cds_WP_000340715.1_437	100.000	86	106
WP_000410273.1	lcl|NZ_ANCF01000019.1_cds_WP_000410273.1_436	100.000	314	314
WP_000410273.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	26.019	319	314
WP_000410273.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	24.691	324	314
WP_000410273.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	28.135	327	314
WP_000410273.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	23.636	275	314
WP_000410273.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	23.958	288	314
WP_000410273.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	24.695	328	314
WP_000604524.1	lcl|NZ_ANCF01000019.1_cds_WP_000604524.1_435	99.726	365	365
WP_000884059.1	lcl|NZ_ANCF01000019.1_cds_WP_000884059.1_434	100.000	185	185
WP_000884059.1	lcl|NZ_ANCF01000102.1_cds_WP_000351733.1_1965	40.000	140	185
WP_000646251.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	99.088	329	329
WP_000646251.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	32.063	315	329
WP_000646251.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	31.045	335	329
WP_000646251.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	31.988	322	329
WP_000646251.1	lcl|NZ_ANCF01000127.1_cds_WP_002064390.1_2589	31.475	305	329
WP_000646251.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	30.183	328	329
WP_000646251.1	lcl|NZ_ANCF01000127.1_cds_WP_000709511.1_2579	29.730	333	329
WP_000646251.1	lcl|NZ_ANCF01000135.1_cds_WP_000601375.1_2777	24.415	299	329
WP_000646251.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	28.990	307	329
WP_000646251.1	lcl|NZ_ANCF01000127.1_cds_WP_000688698.1_2609	29.329	283	329
WP_000646251.1	lcl|NZ_ANCF01000135.1_cds_WP_000475897.1_2769	27.372	274	329
WP_000646251.1	lcl|NZ_ANCF01000019.1_cds_WP_000410273.1_436	25.705	319	329
WP_000646251.1	lcl|NZ_ANCF01000060.1_cds_WP_001074779.1_1264	29.057	265	329
WP_000646251.1	lcl|NZ_ANCF01000068.1_cds_WP_001003563.1_1447	26.378	254	329
WP_000646251.1	lcl|NZ_ANCF01000135.1_cds_WP_000487319.1_2779	27.385	325	329
WP_000774260.1	lcl|NZ_ANCF01000019.1_cds_WP_000774259.1_432	98.502	267	267
WP_000774260.1	lcl|NZ_ANCF01000135.1_cds_WP_000859505.1_2780	26.639	244	267
WP_000774260.1	lcl|NZ_ANCF01000135.1_cds_WP_000800439.1_2799	25.328	229	267
WP_000774260.1	lcl|NZ_ANCF01000135.1_cds_WP_000842260.1_2751	26.316	190	267
WP_000774260.1	lcl|NZ_ANCF01000188.1_cds_WP_000667727.1_3610	25.907	193	267
WP_000774260.1	lcl|NZ_ANCF01000196.1_cds_WP_000805357.1_3856	33.645	107	267
WP_000612794.1	lcl|NZ_ANCF01000019.1_cds_WP_000612799.1_431	99.214	509	509
WP_000612794.1	lcl|NZ_ANCF01000125.1_cds_WP_000291581.1_2565	26.911	327	509
WP_000612794.1	lcl|NZ_ANCF01000125.1_cds_WP_000364504.1_2564	31.111	90	509
WP_000612794.1	lcl|NZ_ANCF01000019.1_cds_WP_000612799.1_431	99.214	509	509
WP_000612794.1	lcl|NZ_ANCF01000125.1_cds_WP_000291581.1_2565	26.911	327	509
WP_000612794.1	lcl|NZ_ANCF01000125.1_cds_WP_000364504.1_2564	31.111	90	509
WP_001067557.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	100.000	330	330
WP_001067557.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	30.350	257	330
WP_001067557.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	26.692	266	330
WP_001067557.1	lcl|NZ_ANCF01000127.1_cds_WP_002064390.1_2589	26.103	272	330
WP_001067557.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	27.899	276	330
WP_001067557.1	lcl|NZ_ANCF01000068.1_cds_WP_001003563.1_1447	27.572	243	330
WP_001067557.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	23.724	333	330
WP_001067557.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	28.854	253	330
WP_001067557.1	lcl|NZ_ANCF01000127.1_cds_WP_000688698.1_2609	24.903	257	330
WP_001067557.1	lcl|NZ_ANCF01000135.1_cds_WP_000601375.1_2777	26.545	275	330
WP_001067557.1	lcl|NZ_ANCF01000019.1_cds_WP_000410273.1_436	24.695	328	330
WP_001198107.1	lcl|NZ_ANCF01000019.1_cds_WP_001198107.1_429	100.000	366	366
WP_001198107.1	lcl|NZ_ANCF01000019.1_cds_WP_000608291.1_428	39.452	365	366
WP_001198107.1	lcl|NZ_ANCF01000135.1_cds_WP_000575181.1_2758	33.983	359	366
WP_001198107.1	lcl|NZ_ANCF01000188.1_cds_WP_001281953.1_3604	27.441	379	366
WP_001198107.1	lcl|NZ_ANCF01000135.1_cds_WP_000346041.1_2796	28.090	356	366
WP_001198107.1	lcl|NZ_ANCF01000178.1_cds_WP_000538755.1_3480	29.972	357	366
WP_001198107.1	lcl|NZ_ANCF01000135.1_cds_WP_000947841.1_2803	26.667	345	366
WP_001198107.1	lcl|NZ_ANCF01000142.1_cds_WP_001982414.1_2876	31.579	190	366
WP_000608286.1	lcl|NZ_ANCF01000019.1_cds_WP_000608291.1_428	99.183	367	367
WP_000608286.1	lcl|NZ_ANCF01000019.1_cds_WP_001198107.1_429	39.452	365	367
WP_000608286.1	lcl|NZ_ANCF01000135.1_cds_WP_000575181.1_2758	36.438	365	367
WP_000608286.1	lcl|NZ_ANCF01000178.1_cds_WP_000538755.1_3480	30.458	371	367
WP_000608286.1	lcl|NZ_ANCF01000188.1_cds_WP_001281953.1_3604	29.948	384	367
WP_000608286.1	lcl|NZ_ANCF01000135.1_cds_WP_000346041.1_2796	24.665	373	367
WP_000608286.1	lcl|NZ_ANCF01000135.1_cds_WP_000947841.1_2803	25.843	356	367
WP_000608286.1	lcl|NZ_ANCF01000142.1_cds_WP_001982414.1_2876	25.419	358	367
WP_000689744.1	lcl|NZ_ANCF01000019.1_cds_WP_000689739.1_427	98.897	544	544
