WP_000340715.1	lcl|NZ_JADDWV010000115.1_cds_WP_002725873.1_253	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWV010000115.1_cds_WP_002725867.1_254	93.226	310	314
WP_000410273.1	lcl|NZ_JADDWV010000196.1_cds_WP_193816902.1_1089	23.381	278	314
WP_000410273.1	lcl|NZ_JADDWV010000164.1_cds_WP_061208146.1_806	23.077	325	314
WP_000410273.1	lcl|NZ_JADDWV010000196.1_cds_WP_011669957.1_1087	25.137	183	314
WP_000410273.1	lcl|NZ_JADDWV010000165.1_cds_WP_011671706.1_831	24.199	281	314
WP_000410273.1	lcl|NZ_JADDWV010000022.1_cds_WP_061208650.1_1623	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWV010000136.1_cds_WP_002729504.1_455	22.353	170	314
WP_000884059.1	lcl|NZ_JADDWV010000230.1_cds_WP_002750963.1_1810	36.301	146	185
WP_000884059.1	lcl|NZ_JADDWV010000196.1_cds_WP_011669938.1_1106	33.898	177	185
WP_000646251.1	lcl|NZ_JADDWV010000196.1_cds_WP_193816902.1_1089	30.841	321	329
WP_000646251.1	lcl|NZ_JADDWV010000165.1_cds_WP_011671706.1_831	31.642	335	329
WP_000646251.1	lcl|NZ_JADDWV010000164.1_cds_WP_061208146.1_806	30.476	315	329
WP_000646251.1	lcl|NZ_JADDWV010000022.1_cds_WP_061208650.1_1623	31.511	311	329
WP_000646251.1	lcl|NZ_JADDWV010000196.1_cds_WP_011669957.1_1087	28.852	305	329
WP_000646251.1	lcl|NZ_JADDWV010000136.1_cds_WP_002729504.1_455	27.273	341	329
WP_000646251.1	lcl|NZ_JADDWV010000240.1_cds_WP_193817147.1_1978	29.712	313	329
WP_000646251.1	lcl|NZ_JADDWV010000022.1_cds_WP_002754065.1_1620	28.182	330	329
WP_000646251.1	lcl|NZ_JADDWV010000070.1_cds_IQA87_RS04330_2986	25.347	288	329
WP_000646251.1	lcl|NZ_JADDWV010000115.1_cds_WP_002725867.1_254	27.309	249	329
WP_000646251.1	lcl|NZ_JADDWV010000076.1_cds_WP_002751102.1_3131	26.592	267	329
WP_000646251.1	lcl|NZ_JADDWV010000196.1_cds_WP_011669959.1_1085	25.993	277	329
WP_000646251.1	lcl|NZ_JADDWV010000251.1_cds_WP_011669202.1_2147	24.629	337	329
WP_000646251.1	lcl|NZ_JADDWV010000254.1_cds_WP_193817227.1_2226	26.908	249	329
WP_000774260.1	lcl|NZ_JADDWV010000196.1_cds_WP_193816901.1_1088	27.391	230	267
WP_000774260.1	lcl|NZ_JADDWV010000165.1_cds_WP_011669974.1_832	26.455	189	267
WP_000774260.1	lcl|NZ_JADDWV010000006.1_cds_WP_061208961.1_2953	33.636	110	267
WP_000774260.1	lcl|NZ_JADDWV010000136.1_cds_WP_193816742.1_454	26.455	189	267
WP_000774260.1	lcl|NZ_JADDWV010000003.1_cds_WP_002766579.1_2622	26.344	186	267
WP_000612794.1	lcl|NZ_JADDWV010000225.1_cds_WP_193817070.1_1669	27.103	321	509
WP_000612794.1	lcl|NZ_JADDWV010000225.1_cds_WP_002751286.1_1670	31.111	90	509
WP_000612794.1	lcl|NZ_JADDWV010000225.1_cds_WP_193817070.1_1669	27.103	321	509
WP_000612794.1	lcl|NZ_JADDWV010000225.1_cds_WP_002751286.1_1670	31.111	90	509
WP_001067557.1	lcl|NZ_JADDWV010000022.1_cds_WP_061208650.1_1623	27.106	273	330
WP_001067557.1	lcl|NZ_JADDWV010000196.1_cds_WP_193816902.1_1089	23.636	275	330
WP_001067557.1	lcl|NZ_JADDWV010000164.1_cds_WP_061208146.1_806	27.798	277	330
WP_001067557.1	lcl|NZ_JADDWV010000165.1_cds_WP_011671706.1_831	26.183	317	330
WP_001067557.1	lcl|NZ_JADDWV010000240.1_cds_WP_193817147.1_1978	27.044	318	330
WP_001067557.1	lcl|NZ_JADDWV010000251.1_cds_WP_011669202.1_2147	24.898	245	330
WP_001067557.1	lcl|NZ_JADDWV010000070.1_cds_IQA87_RS04330_2986	27.976	168	330
WP_001067557.1	lcl|NZ_JADDWV010000136.1_cds_WP_002729504.1_455	25.352	142	330
WP_001067557.1	lcl|NZ_JADDWV010000115.1_cds_WP_002725867.1_254	23.708	329	330
WP_001067557.1	lcl|NZ_JADDWV010000076.1_cds_WP_002751102.1_3131	26.639	244	330
WP_001067557.1	lcl|NZ_JADDWV010000013.1_cds_WP_081101368.1_442	25.781	128	330
WP_001198107.1	lcl|NZ_JADDWV010000165.1_cds_WP_061208080.1_825	33.144	353	366
WP_001198107.1	lcl|NZ_JADDWV010000115.1_cds_WP_011669926.1_264	40.359	223	366
WP_001198107.1	lcl|NZ_JADDWV010000215.1_cds_WP_193817014.1_1447	30.769	390	366
WP_001198107.1	lcl|NZ_JADDWV010000177.1_cds_WP_193816865.1_953	27.441	379	366
WP_001198107.1	lcl|NZ_JADDWV010000115.1_cds_WP_011669923.1_261	37.864	206	366
WP_001198107.1	lcl|NZ_JADDWV010000223.1_cds_WP_002753888.1_1592	29.526	359	366
WP_001198107.1	lcl|NZ_JADDWV010000070.1_cds_WP_061208874.1_2987	30.270	185	366
WP_000608286.1	lcl|NZ_JADDWV010000165.1_cds_WP_061208080.1_825	37.398	369	367
WP_000608286.1	lcl|NZ_JADDWV010000223.1_cds_WP_002753888.1_1592	33.509	379	367
WP_000608286.1	lcl|NZ_JADDWV010000215.1_cds_WP_193817014.1_1447	32.258	372	367
WP_000608286.1	lcl|NZ_JADDWV010000177.1_cds_WP_193816865.1_953	29.843	382	367
WP_000608286.1	lcl|NZ_JADDWV010000115.1_cds_WP_011669926.1_264	33.562	292	367
WP_000608286.1	lcl|NZ_JADDWV010000115.1_cds_WP_011669923.1_261	33.898	236	367
WP_000608286.1	lcl|NZ_JADDWV010000070.1_cds_WP_061208874.1_2987	26.257	358	367
WP_000342715.1	lcl|NZ_JADDWV010000011.1_cds_WP_011669455.1_287	44.534	247	265
WP_001246622.1	lcl|NZ_JADDWV010000145.1_cds_WP_061207877.1_584	39.145	304	310
WP_001246622.1	lcl|NZ_JADDWV010000160.1_cds_WP_002750067.1_766	27.682	289	310
WP_001246622.1	lcl|NZ_JADDWV010000008.1_cds_WP_002727177.1_3278	26.697	221	310
WP_001246622.1	lcl|NZ_JADDWV010000145.1_cds_WP_061207877.1_584	39.145	304	310
WP_001246622.1	lcl|NZ_JADDWV010000160.1_cds_WP_002750067.1_766	27.682	289	310
WP_001246622.1	lcl|NZ_JADDWV010000008.1_cds_WP_002727177.1_3278	26.697	221	310
WP_001088861.1	lcl|NZ_JADDWV010000109.1_cds_WP_193816649.1_145	39.683	63	144
WP_000517242.1	lcl|NZ_JADDWV010000115.1_cds_WP_004779550.1_270	33.333	111	221
WP_000517242.1	lcl|NZ_JADDWV010000159.1_cds_WP_193816811.1_724	26.923	78	221
WP_000611594.1	lcl|NZ_JADDWV010000159.1_cds_WP_002756073.1_730	29.655	145	175
WP_001015417.1	lcl|NZ_JADDWV010000135.1_cds_WP_011669711.1_446	25.339	221	406
WP_001015417.1	lcl|NZ_JADDWV010000144.1_cds_WP_193816773.1_556	25.000	148	406
WP_000980525.1	lcl|NZ_JADDWV010000215.1_cds_WP_193817011.1_1442	28.226	248	241
WP_000980525.1	lcl|NZ_JADDWV010000219.1_cds_WP_193817036.1_1520	26.984	252	241
WP_000980525.1	lcl|NZ_JADDWV010000109.1_cds_WP_002750258.1_142	32.673	101	241
WP_000980525.1	lcl|NZ_JADDWV010000166.1_cds_WP_193816829.1_842	23.707	232	241
WP_000980525.1	lcl|NZ_JADDWV010000223.1_cds_WP_002735533.1_1607	28.235	255	241
WP_000980525.1	lcl|NZ_JADDWV010000246.1_cds_WP_002722237.1_2065	30.702	114	241
WP_002080969.1	lcl|NZ_JADDWV010000209.1_cds_WP_061207593.1_1248	33.244	373	596
WP_002080969.1	lcl|NZ_JADDWV010000214.1_cds_WP_193817007.1_1435	37.447	235	596
WP_002080969.1	lcl|NZ_JADDWV010000173.1_cds_WP_193816858.1_907	34.553	246	596
WP_002080969.1	lcl|NZ_JADDWV010000215.1_cds_WP_193817015.1_1448	30.660	212	596
WP_002080969.1	lcl|NZ_JADDWV010000032.1_cds_WP_002739451.1_2428	31.466	232	596
WP_002080969.1	lcl|NZ_JADDWV010000192.1_cds_WP_002726143.1_1035	31.944	216	596
WP_002080969.1	lcl|NZ_JADDWV010000230.1_cds_WP_061207856.1_1830	29.339	242	596
WP_002080969.1	lcl|NZ_JADDWV010000225.1_cds_WP_002751341.1_1675	26.126	222	596
WP_002080969.1	lcl|NZ_JADDWV010000073.1_cds_WP_061209175.1_3053	31.068	206	596
WP_002080969.1	lcl|NZ_JADDWV010000031.1_cds_WP_193816338.1_2391	27.477	222	596
WP_002080969.1	lcl|NZ_JADDWV010000031.1_cds_WP_193816338.1_2391	27.097	155	596
WP_002080969.1	lcl|NZ_JADDWV010000047.1_cds_WP_002725984.1_2688	28.251	223	596
WP_002080969.1	lcl|NZ_JADDWV010000037.1_cds_WP_061208213.1_2553	27.358	212	596
WP_002080969.1	lcl|NZ_JADDWV010000151.1_cds_WP_061207927.1_660	27.556	225	596
WP_002080969.1	lcl|NZ_JADDWV010000075.1_cds_WP_002735056.1_3108	27.876	226	596
WP_002080969.1	lcl|NZ_JADDWV010000217.1_cds_WP_193817028.1_1486	26.293	232	596
WP_002080969.1	lcl|NZ_JADDWV010000027.1_cds_WP_193816316.1_2313	30.151	199	596
WP_002080969.1	lcl|NZ_JADDWV010000027.1_cds_WP_193816316.1_2313	26.941	219	596
WP_002080969.1	lcl|NZ_JADDWV010000225.1_cds_WP_193817064.1_1658	28.054	221	596
WP_002080969.1	lcl|NZ_JADDWV010000243.1_cds_WP_193817159.1_2026	23.377	231	596
WP_002080969.1	lcl|NZ_JADDWV010000060.1_cds_WP_061208076.1_2806	24.797	246	596
WP_002080969.1	lcl|NZ_JADDWV010000244.1_cds_WP_061208842.1_2044	25.893	224	596
