WP_000340715.1	lcl|NZ_AFLA01000081.1_cds_WP_000340715.1_1922	100.000	86	106
WP_000410273.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	100.000	314	314
WP_000410273.1	lcl|NZ_AFLA01000081.1_cds_WP_000093099.1_1943	46.988	83	314
WP_000410273.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	25.705	319	314
WP_000410273.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	24.691	324	314
WP_000410273.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	25.269	186	314
WP_000410273.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	23.958	288	314
WP_000410273.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	24.695	328	314
WP_000604524.1	lcl|NZ_AFLA01000081.1_cds_WP_000604524.1_1924	99.726	365	365
WP_000884059.1	lcl|NZ_AFLA01000081.1_cds_WP_000884059.1_1925	100.000	185	185
WP_000884059.1	lcl|NZ_AFLA01000024.1_cds_WP_000351733.1_3132	40.000	140	185
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	99.392	329	329
WP_000646251.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	32.063	315	329
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	31.045	335	329
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	31.677	322	329
WP_000646251.1	lcl|NZ_AFLA01000199.1_cds_WP_001984071.1_456	31.803	305	329
WP_000646251.1	lcl|NZ_AFLA01000109.1_cds_WP_000649925.1_1650	30.183	328	329
WP_000646251.1	lcl|NZ_AFLA01000254.1_cds_WP_000709511.1_229	29.730	333	329
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_000601375.1_1979	24.415	299	329
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	28.990	307	329
WP_000646251.1	lcl|NZ_AFLA01000034.1_cds_WP_000688695.1_2897	29.329	283	329
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_000475904.1_1988	27.372	274	329
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	25.705	319	329
WP_000646251.1	lcl|NZ_AFLA01000134.1_cds_WP_001074785.1_1179	29.434	265	329
WP_000646251.1	lcl|NZ_AFLA01000104.1_cds_WP_001003555.1_1771	25.148	338	329
WP_000646251.1	lcl|NZ_AFLA01000081.1_cds_WP_000487322.1_1977	27.077	325	329
WP_000774260.1	lcl|NZ_AFLA01000081.1_cds_WP_000774262.1_1927	99.251	267	267
WP_000774260.1	lcl|NZ_AFLA01000081.1_cds_WP_000859505.1_1976	26.639	244	267
WP_000774260.1	lcl|NZ_AFLA01000081.1_cds_WP_000800438.1_1957	25.328	229	267
WP_000774260.1	lcl|NZ_AFLA01000081.1_cds_WP_000842260.1_2006	26.316	190	267
WP_000774260.1	lcl|NZ_AFLA01000028.1_cds_WP_000667727.1_3010	25.907	193	267
WP_000774260.1	lcl|NZ_AFLA01000249.1_cds_WP_000805357.1_318	33.645	107	267
WP_000612794.1	lcl|NZ_AFLA01000081.1_cds_WP_000612797.1_1928	98.035	509	509
WP_000612794.1	lcl|NZ_AFLA01000106.1_cds_WP_000291591.1_1749	26.911	327	509
WP_000612794.1	lcl|NZ_AFLA01000106.1_cds_WP_000364507.1_1748	31.111	90	509
WP_000612794.1	lcl|NZ_AFLA01000081.1_cds_WP_000612797.1_1928	98.035	509	509
WP_000612794.1	lcl|NZ_AFLA01000106.1_cds_WP_000291591.1_1749	26.911	327	509
WP_000612794.1	lcl|NZ_AFLA01000106.1_cds_WP_000364507.1_1748	31.111	90	509
WP_001067557.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	100.000	330	330
WP_001067557.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	28.664	307	330
WP_001067557.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	26.316	266	330
WP_001067557.1	lcl|NZ_AFLA01000199.1_cds_WP_001984071.1_456	25.735	272	330
WP_001067557.1	lcl|NZ_AFLA01000104.1_cds_WP_001003555.1_1771	28.395	243	330
WP_001067557.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	26.812	276	330
WP_001067557.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	23.724	333	330
WP_001067557.1	lcl|NZ_AFLA01000109.1_cds_WP_000649925.1_1650	28.854	253	330
WP_001067557.1	lcl|NZ_AFLA01000034.1_cds_WP_000688695.1_2897	25.681	257	330
WP_001067557.1	lcl|NZ_AFLA01000081.1_cds_WP_000601375.1_1979	26.545	275	330
WP_001067557.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	24.695	328	330
WP_001198107.1	lcl|NZ_AFLA01000081.1_cds_WP_001198107.1_1930	100.000	366	366
WP_001198107.1	lcl|NZ_AFLA01000081.1_cds_WP_000608295.1_1931	39.726	365	366
WP_001198107.1	lcl|NZ_AFLA01000081.1_cds_WP_000575178.1_1999	34.262	359	366
WP_001198107.1	lcl|NZ_AFLA01000169.1_cds_WP_001281953.1_674	27.441	379	366
WP_001198107.1	lcl|NZ_AFLA01000081.1_cds_WP_000346036.1_1960	28.090	356	366
WP_001198107.1	lcl|NZ_AFLA01000081.1_cds_WP_000582222.1_1941	31.111	360	366
WP_001198107.1	lcl|NZ_AFLA01000130.1_cds_WP_000538752.1_1237	29.692	357	366
WP_001198107.1	lcl|NZ_AFLA01000081.1_cds_WP_000947844.1_1953	26.667	345	366
WP_001198107.1	lcl|NZ_AFLA01000054.1_cds_WP_001982414.1_2337	31.579	190	366
WP_000608286.1	lcl|NZ_AFLA01000081.1_cds_WP_000608295.1_1931	99.183	367	367
