WP_000340715.1	lcl|NZ_MSFX01000066.1_cds_WP_002614501.1_2414	89.535	86	106
WP_000410273.1	lcl|NZ_MSFX01000066.1_cds_WP_004503085.1_2413	91.374	313	314
WP_000410273.1	lcl|NZ_MSFX01000066.1_cds_BUQ74_RS16230_2394	61.905	63	314
WP_000410273.1	lcl|NZ_MSFX01000066.1_cds_WP_004503081.1_2410	26.266	316	314
WP_000410273.1	lcl|NZ_MSFX01000008.1_cds_WP_002615921.1_3457	24.458	323	314
WP_000410273.1	lcl|NZ_MSFX01000045.1_cds_WP_004498401.1_1735	25.826	333	314
WP_000410273.1	lcl|NZ_MSFX01000040.1_cds_WP_004499129.1_1374	24.555	281	314
WP_000410273.1	lcl|NZ_MSFX01000053.1_cds_WP_004495474.1_2098	25.080	311	314
WP_000410273.1	lcl|NZ_MSFX01000040.1_cds_WP_004503537.1_1348	21.656	314	314
WP_000604524.1	lcl|NZ_MSFX01000066.1_cds_WP_004503038.1_2412	83.562	365	365
WP_000884059.1	lcl|NZ_MSFX01000066.1_cds_WP_004503080.1_2411	96.216	185	185
WP_000884059.1	lcl|NZ_MSFX01000009.1_cds_WP_002630958.1_3626	34.932	146	185
WP_000646251.1	lcl|NZ_MSFX01000066.1_cds_WP_004503081.1_2410	94.833	329	329
WP_000646251.1	lcl|NZ_MSFX01000040.1_cds_WP_004499129.1_1374	30.952	336	329
WP_000646251.1	lcl|NZ_MSFX01000008.1_cds_WP_002615921.1_3457	30.476	315	329
WP_000646251.1	lcl|NZ_MSFX01000053.1_cds_WP_004495474.1_2098	31.511	311	329
WP_000646251.1	lcl|NZ_MSFX01000007.1_cds_WP_004495537.1_3223	26.866	335	329
WP_000646251.1	lcl|NZ_MSFX01000045.1_cds_WP_004498401.1_1735	29.467	319	329
WP_000646251.1	lcl|NZ_MSFX01000053.1_cds_WP_004495465.1_2101	28.571	322	329
WP_000646251.1	lcl|NZ_MSFX01000040.1_cds_WP_004503537.1_1348	25.000	268	329
WP_000646251.1	lcl|NZ_MSFX01000066.1_cds_WP_004503082.1_2407	29.316	307	329
WP_000646251.1	lcl|NZ_MSFX01000038.1_cds_WP_004496595.1_1254	25.444	338	329
WP_000646251.1	lcl|NZ_MSFX01000095.1_cds_WP_004503138.1_3065	29.259	270	329
WP_000646251.1	lcl|NZ_MSFX01000095.1_cds_WP_004503074.1_3067	23.975	317	329
WP_000646251.1	lcl|NZ_MSFX01000066.1_cds_WP_004503085.1_2413	27.778	252	329
WP_000646251.1	lcl|NZ_MSFX01000040.1_cds_WP_004503588.1_1357	26.642	274	329
WP_000646251.1	lcl|NZ_MSFX01000002.1_cds_WP_004496193.1_1453	27.376	263	329
WP_000646251.1	lcl|NZ_MSFX01000095.1_cds_BUQ74_RS18330_3058	40.506	79	329
WP_000646251.1	lcl|NZ_MSFX01000037.1_cds_WP_004494996.1_1224	24.169	331	329
WP_000646251.1	lcl|NZ_MSFX01000045.1_cds_WP_004495316.1_1696	27.309	249	329
WP_000646251.1	lcl|NZ_MSFX01000040.1_cds_WP_004503611.1_1346	31.944	144	329
WP_000774260.1	lcl|NZ_MSFX01000066.1_cds_WP_004503120.1_2409	95.131	267	267
WP_000774260.1	lcl|NZ_MSFX01000040.1_cds_WP_004503495.1_1345	25.000	244	267
WP_000774260.1	lcl|NZ_MSFX01000095.1_cds_WP_061216761.1_3052	25.764	229	267
WP_000774260.1	lcl|NZ_MSFX01000013.1_cds_WP_004503803.1_153	29.442	197	267
WP_000774260.1	lcl|NZ_MSFX01000040.1_cds_WP_002620407.1_1375	26.316	190	267
WP_000774260.1	lcl|NZ_MSFX01000007.1_cds_WP_016760166.1_3222	26.596	188	267
WP_000774260.1	lcl|NZ_MSFX01000114.1_cds_WP_026054267.1_3551	31.776	107	267
WP_000612794.1	lcl|NZ_MSFX01000066.1_cds_WP_004503040.1_2408	91.356	509	509
WP_000612794.1	lcl|NZ_MSFX01000002.1_cds_WP_002617878.1_1523	25.526	333	509
WP_000612794.1	lcl|NZ_MSFX01000002.1_cds_WP_061216517.1_1522	30.000	90	509
WP_000612794.1	lcl|NZ_MSFX01000066.1_cds_WP_004503040.1_2408	91.356	509	509
WP_000612794.1	lcl|NZ_MSFX01000002.1_cds_WP_002617878.1_1523	25.526	333	509
WP_000612794.1	lcl|NZ_MSFX01000002.1_cds_WP_061216517.1_1522	30.000	90	509
WP_001067557.1	lcl|NZ_MSFX01000066.1_cds_WP_004503082.1_2407	97.879	330	330
WP_001067557.1	lcl|NZ_MSFX01000053.1_cds_WP_004495474.1_2098	27.106	273	330
WP_001067557.1	lcl|NZ_MSFX01000066.1_cds_WP_004503081.1_2410	28.852	305	330
WP_001067557.1	lcl|NZ_MSFX01000008.1_cds_WP_002615921.1_3457	27.899	276	330
WP_001067557.1	lcl|NZ_MSFX01000095.1_cds_WP_004503074.1_3067	30.317	221	330
WP_001067557.1	lcl|NZ_MSFX01000040.1_cds_WP_004499129.1_1374	24.324	333	330
WP_001067557.1	lcl|NZ_MSFX01000038.1_cds_WP_004496595.1_1254	26.792	265	330
WP_001067557.1	lcl|NZ_MSFX01000037.1_cds_WP_004494996.1_1224	24.898	245	330
WP_001067557.1	lcl|NZ_MSFX01000045.1_cds_WP_004498401.1_1735	28.916	249	330
WP_001067557.1	lcl|NZ_MSFX01000007.1_cds_WP_004495537.1_3223	25.352	142	330
WP_001067557.1	lcl|NZ_MSFX01000066.1_cds_WP_004503085.1_2413	24.923	325	330
WP_001067557.1	lcl|NZ_MSFX01000040.1_cds_WP_004503537.1_1348	24.176	273	330
WP_001067557.1	lcl|NZ_MSFX01000002.1_cds_WP_004496193.1_1453	26.230	244	330
WP_001198107.1	lcl|NZ_MSFX01000095.1_cds_WP_004503099.1_3071	35.549	346	366
WP_001198107.1	lcl|NZ_MSFX01000040.1_cds_BUQ74_RS12280_1368	32.174	230	366
WP_001198107.1	lcl|NZ_MSFX01000040.1_cds_BUQ74_RS12280_1368	37.500	128	366
WP_001198107.1	lcl|NZ_MSFX01000013.1_cds_WP_076621666.1_158	27.177	379	366
WP_001198107.1	lcl|NZ_MSFX01000105.1_cds_WP_004503984.1_3349	28.090	356	366
WP_001198107.1	lcl|NZ_MSFX01000066.1_cds_WP_004503032.1_2396	32.853	347	366
WP_001198107.1	lcl|NZ_MSFX01000005.1_cds_WP_002615575.1_2856	30.748	361	366
WP_001198107.1	lcl|NZ_MSFX01000095.1_cds_WP_076621889.1_3057	25.210	357	366
WP_001198107.1	lcl|NZ_MSFX01000038.1_cds_WP_061216771.1_1255	30.270	185	366
WP_000608286.1	lcl|NZ_MSFX01000095.1_cds_WP_004503099.1_3071	40.169	356	367
WP_000608286.1	lcl|NZ_MSFX01000040.1_cds_BUQ74_RS12280_1368	38.462	221	367
WP_000608286.1	lcl|NZ_MSFX01000040.1_cds_BUQ74_RS12280_1368	39.333	150	367
WP_000608286.1	lcl|NZ_MSFX01000005.1_cds_WP_002615575.1_2856	33.333	381	367
WP_000608286.1	lcl|NZ_MSFX01000066.1_cds_WP_004503032.1_2396	35.535	318	367
WP_000608286.1	lcl|NZ_MSFX01000013.1_cds_WP_076621666.1_158	30.105	382	367
WP_000608286.1	lcl|NZ_MSFX01000095.1_cds_WP_076621889.1_3057	29.630	351	367
WP_000608286.1	lcl|NZ_MSFX01000105.1_cds_WP_004503984.1_3349	24.665	373	367
WP_000608286.1	lcl|NZ_MSFX01000038.1_cds_WP_061216771.1_1255	26.257	358	367
WP_000689744.1	lcl|NZ_MSFX01000066.1_cds_WP_004503073.1_2406	38.278	546	544
WP_000689744.1	lcl|NZ_MSFX01000066.1_cds_WP_004503073.1_2406	38.278	546	544
WP_000342715.1	lcl|NZ_MSFX01000066.1_cds_WP_004503036.1_2405	67.170	265	265
WP_000342715.1	lcl|NZ_MSFX01000005.1_cds_WP_004496886.1_2851	44.534	247	265
WP_001246622.1	lcl|NZ_MSFX01000066.1_cds_WP_004503060.1_2404	90.645	310	310
WP_001246622.1	lcl|NZ_MSFX01000031.1_cds_WP_004499599.1_1059	38.487	304	310
WP_001246622.1	lcl|NZ_MSFX01000003.1_cds_WP_002619450.1_2051	28.105	306	310
WP_001246622.1	lcl|NZ_MSFX01000068.1_cds_WP_004497826.1_2591	27.068	133	310
WP_001246622.1	lcl|NZ_MSFX01000066.1_cds_WP_004503060.1_2404	90.645	310	310
WP_001246622.1	lcl|NZ_MSFX01000031.1_cds_WP_004499599.1_1059	38.487	304	310
WP_001246622.1	lcl|NZ_MSFX01000003.1_cds_WP_002619450.1_2051	28.105	306	310
WP_001246622.1	lcl|NZ_MSFX01000068.1_cds_WP_004497826.1_2591	27.068	133	310
WP_000479982.1	lcl|NZ_MSFX01000066.1_cds_WP_004503095.1_2403	94.697	264	264
WP_000715956.1	lcl|NZ_MSFX01000066.1_cds_WP_004503106.1_2402	89.922	129	131
WP_001088861.1	lcl|NZ_MSFX01000066.1_cds_WP_004503130.1_2401	77.143	140	144
WP_001088861.1	lcl|NZ_MSFX01000003.1_cds_WP_004462309.1_2061	41.270	63	144
WP_000517242.1	lcl|NZ_MSFX01000066.1_cds_WP_004503042.1_2400	87.330	221	221
WP_000517242.1	lcl|NZ_MSFX01000008.1_cds_WP_026054389.1_3484	26.923	78	221
WP_000611594.1	lcl|NZ_MSFX01000066.1_cds_WP_004503088.1_2398	94.857	175	175
WP_000611594.1	lcl|NZ_MSFX01000008.1_cds_WP_002630878.1_3490	29.252	147	175
WP_001015417.1	lcl|NZ_MSFX01000066.1_cds_WP_004503132.1_2397	93.532	402	406
WP_001015417.1	lcl|NZ_MSFX01000095.1_cds_WP_004503049.1_3072	32.821	390	406
WP_001015417.1	lcl|NZ_MSFX01000066.1_cds_WP_004503053.1_2399	26.997	363	406
WP_001015417.1	lcl|NZ_MSFX01000033.1_cds_WP_306169538.1_1115	25.225	222	406
WP_001015417.1	lcl|NZ_MSFX01000035.1_cds_WP_002619726.1_1161	25.683	183	406
WP_000980525.1	lcl|NZ_MSFX01000040.1_cds_WP_004503556.1_1342	26.891	238	241
