WP_000340715.1	lcl|NZ_RQGX01000008.1_cds_WP_135594790.1_3222	63.514	74	106
WP_000410273.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	82.903	310	314
WP_000410273.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	24.074	324	314
WP_000410273.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	24.118	170	314
WP_000410273.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	22.930	314	314
WP_000884059.1	lcl|NZ_RQGX01000008.1_cds_WP_135594725.1_3190	31.606	193	185
WP_000884059.1	lcl|NZ_RQGX01000003.1_cds_WP_100717084.1_392	31.008	129	185
WP_000646251.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	29.936	314	329
WP_000646251.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	30.945	307	329
WP_000646251.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	29.326	341	329
WP_000646251.1	lcl|NZ_RQGX01000010.1_cds_WP_100725525.1_2303	27.950	322	329
WP_000646251.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	28.981	314	329
WP_000646251.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	28.302	318	329
WP_000646251.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	27.092	251	329
WP_000646251.1	lcl|NZ_RQGX01000008.1_cds_WP_135688621.1_3177	21.723	267	329
WP_000646251.1	lcl|NZ_RQGX01000008.1_cds_WP_135604041.1_3180	34.839	155	329
WP_000646251.1	lcl|NZ_RQGX01000010.1_cds_WP_100716212.1_2260	24.275	276	329
WP_000646251.1	lcl|NZ_RQGX01000006.1_cds_WP_210409557.1_3004	24.595	309	329
WP_000646251.1	lcl|NZ_RQGX01000010.1_cds_WP_135702509.1_1870	28.514	249	329
WP_000646251.1	lcl|NZ_RQGX01000003.1_cds_WP_135604102.1_10	24.460	278	329
WP_000646251.1	lcl|NZ_RQGX01000010.1_cds_WP_100720563.1_1582	26.257	179	329
WP_000774260.1	lcl|NZ_RQGX01000008.1_cds_WP_135594704.1_3178	27.885	208	267
WP_000774260.1	lcl|NZ_RQGX01000003.1_cds_WP_100727872.1_71	23.755	261	267
