WP_000340715.1	lcl|NZ_RQGK01000015.1_cds_WP_135573185.1_2424	95.349	86	106
WP_000410273.1	lcl|NZ_RQGK01000015.1_cds_WP_135750114.1_2449	61.218	312	314
WP_000410273.1	lcl|NZ_RQGK01000029.1_cds_WP_118954467.1_2602	22.462	325	314
WP_000410273.1	lcl|NZ_RQGK01000003.1_cds_WP_135572641.1_2685	26.994	326	314
WP_000410273.1	lcl|NZ_RQGK01000019.1_cds_WP_135571467.1_2893	23.509	285	314
WP_000410273.1	lcl|NZ_RQGK01000072.1_cds_WP_118957901.1_13	23.529	170	314
WP_000410273.1	lcl|NZ_RQGK01000036.1_cds_WP_135571314.1_3113	24.615	260	314
WP_000884059.1	lcl|NZ_RQGK01000042.1_cds_WP_135570167.1_1613	38.356	146	185
WP_000646251.1	lcl|NZ_RQGK01000019.1_cds_WP_135571467.1_2893	31.737	334	329
WP_000646251.1	lcl|NZ_RQGK01000029.1_cds_WP_118954467.1_2602	31.111	315	329
WP_000646251.1	lcl|NZ_RQGK01000072.1_cds_WP_118957901.1_13	27.381	336	329
WP_000646251.1	lcl|NZ_RQGK01000003.1_cds_WP_135572641.1_2685	29.819	332	329
WP_000646251.1	lcl|NZ_RQGK01000074.1_cds_WP_118954096.1_3735	29.503	322	329
WP_000646251.1	lcl|NZ_RQGK01000036.1_cds_WP_135571314.1_3113	28.270	237	329
WP_000646251.1	lcl|NZ_RQGK01000015.1_cds_WP_135750114.1_2449	26.266	316	329
WP_000646251.1	lcl|NZ_RQGK01000023.1_cds_WP_135571634.1_1553	28.395	243	329
WP_000646251.1	lcl|NZ_RQGK01000027.1_cds_WP_135574219.1_656	25.588	340	329
WP_000646251.1	lcl|NZ_RQGK01000060.1_cds_WP_135572425.1_3356	38.235	102	329
WP_000646251.1	lcl|NZ_RQGK01000054.1_cds_WP_135573672.1_1372	26.718	262	329
WP_000646251.1	lcl|NZ_RQGK01000028.1_cds_WP_135572989.1_2335	26.140	329	329
WP_000646251.1	lcl|NZ_RQGK01000058.1_cds_WP_135570412.1_258	25.194	258	329
WP_000646251.1	lcl|NZ_RQGK01000071.1_cds_WP_135571063.1_2705	25.524	286	329
WP_000774260.1	lcl|NZ_RQGK01000019.1_cds_WP_135571464.1_2894	25.789	190	267
WP_000774260.1	lcl|NZ_RQGK01000007.1_cds_WP_135573916.1_1801	36.364	110	267
WP_000774260.1	lcl|NZ_RQGK01000027.1_cds_WP_135574095.1_572	31.373	102	267
