WP_000340715.1	lcl|NZ_RQGW01000009.1_cds_WP_035983633.1_2241	61.538	78	106
WP_000410273.1	lcl|NZ_RQGW01000009.1_cds_WP_100716953.1_2238	80.645	310	314
WP_000410273.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	27.389	314	314
WP_000410273.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	24.074	324	314
WP_000410273.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	22.353	255	314
WP_000410273.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	23.529	170	314
WP_000410273.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	22.430	321	314
WP_000884059.1	lcl|NZ_RQGW01000009.1_cds_WP_004788859.1_1830	33.065	124	185
WP_000646251.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	30.573	314	329
WP_000646251.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	30.323	310	329
WP_000646251.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	26.765	340	329
WP_000646251.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	28.739	341	329
WP_000646251.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	27.157	313	329
WP_000646251.1	lcl|NZ_RQGW01000010.1_cds_WP_004787140.1_1045	26.168	321	329
WP_000646251.1	lcl|NZ_RQGW01000010.1_cds_WP_135655989.1_1115	31.496	254	329
WP_000646251.1	lcl|NZ_RQGW01000009.1_cds_WP_100716953.1_2238	24.843	318	329
WP_000646251.1	lcl|NZ_RQGW01000008.1_cds_WP_207763527.1_3270	26.840	231	329
WP_000646251.1	lcl|NZ_RQGW01000009.1_cds_WP_135655890.1_2186	25.843	267	329
WP_000646251.1	lcl|NZ_RQGW01000010.1_cds_WP_100720170.1_1794	25.824	182	329
WP_000646251.1	lcl|NZ_RQGW01000010.1_cds_WP_135656060.1_1518	27.711	249	329
WP_000646251.1	lcl|NZ_RQGW01000009.1_cds_WP_135655902.1_2237	24.691	243	329
WP_000646251.1	lcl|NZ_RQGW01000010.1_cds_WP_135655982.1_1107	23.600	250	329
WP_000774260.1	lcl|NZ_RQGW01000009.1_cds_WP_020777677.1_2125	23.755	261	267
WP_000774260.1	lcl|NZ_RQGW01000009.1_cds_WP_135655904.1_2240	26.289	194	267
WP_000774260.1	lcl|NZ_RQGW01000003.1_cds_WP_135655365.1_966	27.684	177	267
WP_000774260.1	lcl|NZ_RQGW01000008.1_cds_WP_100735693.1_3258	26.943	193	267
WP_000612794.1	lcl|NZ_RQGW01000009.1_cds_WP_100734512.1_1852	23.529	323	509
WP_000612794.1	lcl|NZ_RQGW01000009.1_cds_WP_135610134.1_1853	29.245	106	509
WP_000612794.1	lcl|NZ_RQGW01000009.1_cds_WP_100734512.1_1852	23.529	323	509
WP_000612794.1	lcl|NZ_RQGW01000009.1_cds_WP_135610134.1_1853	29.245	106	509
WP_001067557.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	24.820	278	330
WP_001067557.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	27.899	276	330
WP_001067557.1	lcl|NZ_RQGW01000010.1_cds_WP_135655989.1_1115	30.901	233	330
WP_001067557.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	25.680	331	330
WP_001067557.1	lcl|NZ_RQGW01000010.1_cds_WP_135655982.1_1107	25.194	258	330
WP_001067557.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	25.418	299	330
WP_001067557.1	lcl|NZ_RQGW01000009.1_cds_WP_135655902.1_2237	31.250	128	330
WP_001067557.1	lcl|NZ_RQGW01000010.1_cds_WP_100720170.1_1794	31.210	157	330
WP_001067557.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	23.077	299	330
WP_001067557.1	lcl|NZ_RQGW01000010.1_cds_WP_135656060.1_1518	25.121	207	330
WP_001067557.1	lcl|NZ_RQGW01000010.1_cds_WP_004787140.1_1045	28.000	150	330
WP_001198107.1	lcl|NZ_RQGW01000009.1_cds_WP_100717004.1_2213	33.708	356	366
WP_001198107.1	lcl|NZ_RQGW01000010.1_cds_WP_004785484.1_1180	28.084	381	366
WP_001198107.1	lcl|NZ_RQGW01000009.1_cds_WP_100716963.1_2225	30.726	358	366
WP_001198107.1	lcl|NZ_RQGW01000009.1_cds_WP_207763559.1_2236	30.105	382	366
WP_001198107.1	lcl|NZ_RQGW01000003.1_cds_WP_135655136.1_178	28.895	353	366
WP_001198107.1	lcl|NZ_RQGW01000003.1_cds_WP_100719471.1_528	26.425	193	366
WP_000608286.1	lcl|NZ_RQGW01000009.1_cds_WP_100717004.1_2213	36.975	357	367
WP_000608286.1	lcl|NZ_RQGW01000009.1_cds_WP_207763559.1_2236	31.392	395	367
WP_000608286.1	lcl|NZ_RQGW01000009.1_cds_WP_100716963.1_2225	32.951	349	367
WP_000608286.1	lcl|NZ_RQGW01000003.1_cds_WP_135655136.1_178	30.214	374	367
WP_000608286.1	lcl|NZ_RQGW01000010.1_cds_WP_004785484.1_1180	27.778	378	367
WP_000608286.1	lcl|NZ_RQGW01000003.1_cds_WP_100719471.1_528	27.171	357	367
WP_000608286.1	lcl|NZ_RQGW01000001.1_cds_WP_100717135.1_3314	33.019	106	367
WP_000342715.1	lcl|NZ_RQGW01000003.1_cds_WP_100718239.1_582	41.564	243	265
WP_001246622.1	lcl|NZ_RQGW01000010.1_cds_WP_135656120.1_1698	36.452	310	310
WP_001246622.1	lcl|NZ_RQGW01000001.1_cds_WP_100719293.1_3384	28.664	307	310
WP_001246622.1	lcl|NZ_RQGW01000005.1_cds_WP_100721131.1_2671	23.574	263	310
WP_001246622.1	lcl|NZ_RQGW01000010.1_cds_WP_135656120.1_1698	36.452	310	310
WP_001246622.1	lcl|NZ_RQGW01000001.1_cds_WP_100719293.1_3384	28.664	307	310
WP_001246622.1	lcl|NZ_RQGW01000005.1_cds_WP_100721131.1_2671	23.574	263	310
WP_001088861.1	lcl|NZ_RQGW01000001.1_cds_WP_004786001.1_3360	39.683	63	144
WP_000517242.1	lcl|NZ_RQGW01000005.1_cds_WP_135655480.1_2646	30.000	130	221
WP_000517242.1	lcl|NZ_RQGW01000008.1_cds_WP_135655733.1_3063	29.293	99	221
WP_000611594.1	lcl|NZ_RQGW01000010.1_cds_WP_100720970.1_1243	29.861	144	175
WP_001015417.1	lcl|NZ_RQGW01000005.1_cds_WP_100721578.1_2365	25.333	225	406
WP_000980525.1	lcl|NZ_RQGW01000005.1_cds_WP_135655482.1_2652	24.803	254	241
WP_000980525.1	lcl|NZ_RQGW01000001.1_cds_WP_100721449.1_3426	23.506	251	241
WP_000980525.1	lcl|NZ_RQGW01000010.1_cds_WP_100735943.1_1201	23.431	239	241
WP_000980525.1	lcl|NZ_RQGW01000001.1_cds_WP_004787563.1_3366	29.204	113	241
WP_000980525.1	lcl|NZ_RQGW01000010.1_cds_WP_004786786.1_1168	31.148	122	241
WP_000980525.1	lcl|NZ_RQGW01000008.1_cds_WP_004788221.1_3074	30.526	95	241
WP_002080969.1	lcl|NZ_RQGW01000010.1_cds_WP_004786686.1_1159	38.132	257	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_035982890.1_374	30.000	390	596
WP_002080969.1	lcl|NZ_RQGW01000010.1_cds_WP_135656005.1_1224	35.965	228	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719196.1_852	34.914	232	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719197.1_850	34.764	233	596
WP_002080969.1	lcl|NZ_RQGW01000006.1_cds_WP_100719941.1_3019	28.267	329	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719737.1_48	30.556	216	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_004786760.1_716	27.854	219	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_135655355.1_940	27.948	229	596
WP_002080969.1	lcl|NZ_RQGW01000001.1_cds_WP_100719518.1_3345	30.374	214	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_135655340.1_875	30.455	220	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_035983849.1_1858	25.217	230	596
WP_002080969.1	lcl|NZ_RQGW01000001.1_cds_WP_135655049.1_3431	27.155	232	596
WP_002080969.1	lcl|NZ_RQGW01000013.1_cds_WP_100717738.1_3502	26.852	216	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_100734639.1_2108	26.126	222	596
WP_002080969.1	lcl|NZ_RQGW01000006.1_cds_WP_135655519.1_2749	24.038	208	596
WP_002080969.1	lcl|NZ_RQGW01000010.1_cds_WP_100720429.1_1642	27.111	225	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_020777451.1_2071	27.477	222	596
WP_002080969.1	lcl|NZ_RQGW01000015.1_cds_WP_100718187.1_3651	27.670	206	596
WP_002080969.1	lcl|NZ_RQGW01000005.1_cds_WP_004789028.1_2599	28.125	224	596
WP_002080969.1	lcl|NZ_RQGW01000001.1_cds_WP_004784813.1_3353	26.050	238	596
WP_002080969.1	lcl|NZ_RQGW01000013.1_cds_WP_100735668.1_3503	24.000	250	596
WP_002080969.1	lcl|NZ_RQGW01000013.1_cds_WP_100735668.1_3503	26.452	155	596
WP_002080969.1	lcl|NZ_RQGW01000006.1_cds_WP_100717834.1_2874	29.902	204	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_100734678.1_2218	23.322	283	596
WP_002080969.1	lcl|NZ_RQGW01000005.1_cds_WP_135655425.1_2465	27.778	234	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719460.1_511	28.378	222	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719460.1_511	24.468	188	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_100721031.1_2134	26.442	208	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_135630940.1_1831	25.000	208	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_100721035.1_2132	22.642	212	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_135655341.1_876	21.260	254	596
WP_002080969.1	lcl|NZ_RQGW01000001.1_cds_WP_100720184.1_3443	23.762	202	596
WP_002080969.1	lcl|NZ_RQGW01000001.1_cds_WP_100720184.1_3443	28.270	237	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_004786946.1_461	24.675	231	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100734194.1_289	21.905	210	596
WP_002080969.1	lcl|NZ_RQGW01000015.1_cds_WP_135656243.1_3622	22.222	234	596
WP_002080969.1	lcl|NZ_RQGW01000010.1_cds_WP_004786686.1_1159	38.132	257	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_035982890.1_374	30.000	390	596
WP_002080969.1	lcl|NZ_RQGW01000010.1_cds_WP_135656005.1_1224	35.965	228	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719196.1_852	34.914	232	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719197.1_850	34.764	233	596
WP_002080969.1	lcl|NZ_RQGW01000006.1_cds_WP_100719941.1_3019	28.267	329	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_100719737.1_48	30.556	216	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_004786760.1_716	27.854	219	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_135655355.1_940	27.948	229	596
WP_002080969.1	lcl|NZ_RQGW01000001.1_cds_WP_100719518.1_3345	30.374	214	596
WP_002080969.1	lcl|NZ_RQGW01000003.1_cds_WP_135655340.1_875	30.455	220	596
WP_002080969.1	lcl|NZ_RQGW01000009.1_cds_WP_035983849.1_1858	25.217	230	596
WP_002080969.1	lcl|NZ_RQGW01000001.1_cds_WP_135655049.1_3431	27.155	232	596
WP_002080969.1	lcl|NZ_RQGW01000013.1_cds_WP_100717738.1_3502	26.852	216	596
