WP_000340715.1	lcl|NZ_JQQE01000003.1_cds_WP_000340715.1_88	100.000	86	106
WP_000410273.1	lcl|NZ_JQQE01000003.1_cds_WP_000410273.1_89	100.000	314	314
WP_000410273.1	lcl|NZ_JQQE01000003.1_cds_WP_000646251.1_92	25.705	319	314
WP_000410273.1	lcl|NZ_JQQE01000040.1_cds_WP_000744700.1_1304	24.691	324	314
WP_000410273.1	lcl|NZ_JQQE01000003.1_cds_WP_061255837.1_120	25.269	186	314
WP_000410273.1	lcl|NZ_JQQE01000003.1_cds_WP_000723090.1_175	23.958	288	314
WP_000410273.1	lcl|NZ_JQQE01000003.1_cds_WP_001067556.1_95	24.695	328	314
WP_000604524.1	lcl|NZ_JQQE01000003.1_cds_WP_061255822.1_90	99.178	365	365
WP_000884059.1	lcl|NZ_JQQE01000003.1_cds_WP_000884059.1_91	100.000	185	185
WP_000884059.1	lcl|NZ_JQQE01000049.1_cds_WP_000351733.1_1640	40.000	140	185
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_000646251.1_92	100.000	329	329
WP_000646251.1	lcl|NZ_JQQE01000040.1_cds_WP_000744700.1_1304	32.063	315	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_000723090.1_175	31.045	335	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_061255837.1_120	31.677	322	329
WP_000646251.1	lcl|NZ_JQQE01000042.1_cds_WP_001984071.1_1379	31.803	305	329
WP_000646251.1	lcl|NZ_JQQE01000018.1_cds_WP_000649924.1_578	30.183	328	329
WP_000646251.1	lcl|NZ_JQQE01000112.1_cds_WP_000709511.1_2792	29.730	333	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_000601375.1_149	24.415	299	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_001067556.1_95	28.990	307	329
WP_000646251.1	lcl|NZ_JQQE01000042.1_cds_WP_000688696.1_1359	29.329	283	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_201028958.1_116	29.259	270	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_061255831.1_114	23.659	317	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_000475904.1_158	27.372	274	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_000410273.1_89	25.705	319	329
WP_000646251.1	lcl|NZ_JQQE01000023.1_cds_WP_001074785.1_808	29.434	265	329
WP_000646251.1	lcl|NZ_JQQE01000216.1_cds_WP_061257109.1_3784	25.148	338	329
WP_000646251.1	lcl|NZ_JQQE01000003.1_cds_WP_000487322.1_147	27.077	325	329
WP_000774260.1	lcl|NZ_JQQE01000003.1_cds_WP_000774263.1_93	98.876	267	267
WP_000774260.1	lcl|NZ_JQQE01000003.1_cds_WP_000859505.1_146	26.639	244	267
WP_000774260.1	lcl|NZ_JQQE01000003.1_cds_WP_000800438.1_127	25.328	229	267
WP_000774260.1	lcl|NZ_JQQE01000003.1_cds_WP_000842260.1_176	26.316	190	267
WP_000774260.1	lcl|NZ_JQQE01000110.1_cds_WP_061256749.1_2762	25.907	193	267
WP_000774260.1	lcl|NZ_JQQE01000080.1_cds_WP_000805357.1_2271	33.645	107	267
WP_000612794.1	lcl|NZ_JQQE01000003.1_cds_WP_061255872.1_94	98.821	509	509
WP_000612794.1	lcl|NZ_JQQE01000077.1_cds_WP_000291586.1_2211	26.911	327	509
WP_000612794.1	lcl|NZ_JQQE01000077.1_cds_WP_000364507.1_2212	31.111	90	509
WP_000612794.1	lcl|NZ_JQQE01000003.1_cds_WP_061255872.1_94	98.821	509	509
WP_000612794.1	lcl|NZ_JQQE01000077.1_cds_WP_000291586.1_2211	26.911	327	509
WP_000612794.1	lcl|NZ_JQQE01000077.1_cds_WP_000364507.1_2212	31.111	90	509
WP_001067557.1	lcl|NZ_JQQE01000003.1_cds_WP_001067556.1_95	99.697	330	330
WP_001067557.1	lcl|NZ_JQQE01000003.1_cds_WP_000646251.1_92	28.990	307	330
WP_001067557.1	lcl|NZ_JQQE01000003.1_cds_WP_061255837.1_120	26.316	266	330
WP_001067557.1	lcl|NZ_JQQE01000042.1_cds_WP_001984071.1_1379	25.735	272	330
WP_001067557.1	lcl|NZ_JQQE01000040.1_cds_WP_000744700.1_1304	26.812	276	330
WP_001067557.1	lcl|NZ_JQQE01000003.1_cds_WP_061255831.1_114	31.222	221	330
WP_001067557.1	lcl|NZ_JQQE01000216.1_cds_WP_061257109.1_3784	28.395	243	330
WP_001067557.1	lcl|NZ_JQQE01000003.1_cds_WP_000723090.1_175	23.724	333	330
WP_001067557.1	lcl|NZ_JQQE01000018.1_cds_WP_000649924.1_578	28.854	253	330
WP_001067557.1	lcl|NZ_JQQE01000042.1_cds_WP_000688696.1_1359	25.681	257	330
WP_001067557.1	lcl|NZ_JQQE01000003.1_cds_WP_000601375.1_149	26.545	275	330
WP_001067557.1	lcl|NZ_JQQE01000003.1_cds_WP_000410273.1_89	24.695	328	330
WP_001198107.1	lcl|NZ_JQQE01000003.1_cds_WP_061217456.1_169	34.540	359	366
WP_001198107.1	lcl|NZ_JQQE01000003.1_cds_WP_000575398.1_110	34.181	354	366
WP_001198107.1	lcl|NZ_JQQE01000255.1_cds_WP_001281953.1_3915	27.441	379	366
WP_001198107.1	lcl|NZ_JQQE01000003.1_cds_WP_000346036.1_130	28.090	356	366
WP_001198107.1	lcl|NZ_JQQE01000045.1_cds_WP_000538757.1_1466	29.692	357	366
WP_001198107.1	lcl|NZ_JQQE01000003.1_cds_WP_000947842.1_121	26.667	345	366
WP_001198107.1	lcl|NZ_JQQE01000104.1_cds_WP_001982414.1_2703	31.579	190	366
WP_000608286.1	lcl|NZ_JQQE01000003.1_cds_WP_000575398.1_110	40.169	356	367
WP_000608286.1	lcl|NZ_JQQE01000003.1_cds_WP_061217456.1_169	36.712	365	367
WP_000608286.1	lcl|NZ_JQQE01000045.1_cds_WP_000538757.1_1466	30.458	371	367
WP_000608286.1	lcl|NZ_JQQE01000255.1_cds_WP_001281953.1_3915	29.948	384	367
WP_000608286.1	lcl|NZ_JQQE01000003.1_cds_WP_000346036.1_130	24.397	373	367
WP_000608286.1	lcl|NZ_JQQE01000003.1_cds_WP_000947842.1_121	26.567	335	367
WP_000608286.1	lcl|NZ_JQQE01000104.1_cds_WP_001982414.1_2703	25.419	358	367
WP_000689744.1	lcl|NZ_JQQE01000003.1_cds_WP_000776640.1_96	38.026	547	544
WP_000689744.1	lcl|NZ_JQQE01000003.1_cds_WP_000776640.1_96	38.026	547	544
WP_000342715.1	lcl|NZ_JQQE01000003.1_cds_WP_000424609.1_97	67.045	264	265
WP_000342715.1	lcl|NZ_JQQE01000228.1_cds_WP_001002663.1_3817	45.267	243	265
WP_001246622.1	lcl|NZ_JQQE01000003.1_cds_WP_002074065.1_98	94.516	310	310
WP_001246622.1	lcl|NZ_JQQE01000063.1_cds_WP_000501205.1_1978	37.829	304	310
WP_001246622.1	lcl|NZ_JQQE01000072.1_cds_WP_001183723.1_2150	27.473	273	310
WP_001246622.1	lcl|NZ_JQQE01000207.1_cds_WP_000279894.1_3731	24.809	262	310
WP_001246622.1	lcl|NZ_JQQE01000003.1_cds_WP_002074065.1_98	94.516	310	310
WP_001246622.1	lcl|NZ_JQQE01000063.1_cds_WP_000501205.1_1978	37.829	304	310
WP_001246622.1	lcl|NZ_JQQE01000072.1_cds_WP_001183723.1_2150	27.473	273	310
WP_001246622.1	lcl|NZ_JQQE01000207.1_cds_WP_000279894.1_3731	24.809	262	310
WP_000479982.1	lcl|NZ_JQQE01000003.1_cds_WP_000479980.1_99	99.621	264	264
WP_000715956.1	lcl|NZ_JQQE01000003.1_cds_WP_000715958.1_100	98.473	131	131
WP_001088861.1	lcl|NZ_JQQE01000003.1_cds_WP_001088861.1_101	100.000	144	144
WP_001088861.1	lcl|NZ_JQQE01000001.1_cds_WP_002069656.1_34	42.857	56	144
WP_000517242.1	lcl|NZ_JQQE01000003.1_cds_WP_000517242.1_102	100.000	221	221
WP_000517242.1	lcl|NZ_JQQE01000135.1_cds_WP_001082178.1_3066	28.205	78	221
WP_000517242.1	lcl|NZ_JQQE01000075.1_cds_WP_001069830.1_2172	28.440	109	221
WP_000611594.1	lcl|NZ_JQQE01000111.1_cds_WP_001206947.1_2772	29.655	145	175
WP_001015417.1	lcl|NZ_JQQE01000003.1_cds_WP_000815073.1_109	33.590	390	406
WP_001015417.1	lcl|NZ_JQQE01000075.1_cds_WP_000347683.1_2171	25.714	210	406
WP_001015417.1	lcl|NZ_JQQE01000015.1_cds_WP_000402846.1_516	22.727	220	406
WP_001015417.1	lcl|NZ_JQQE01000003.1_cds_WP_000661930.1_143	24.088	137	406
WP_001015417.1	lcl|NZ_JQQE01000135.1_cds_WP_001082178.1_3066	24.074	162	406
WP_000980525.1	lcl|NZ_JQQE01000176.1_cds_WP_000653653.1_3498	26.984	252	241
WP_000980525.1	lcl|NZ_JQQE01000040.1_cds_WP_000998676.1_1278	26.471	238	241
WP_000980525.1	lcl|NZ_JQQE01000001.1_cds_WP_000566240.1_31	32.673	101	241
WP_000980525.1	lcl|NZ_JQQE01000044.1_cds_WP_000043153.1_1396	30.857	175	241
WP_000980525.1	lcl|NZ_JQQE01000001.1_cds_WP_001968389.1_60	25.847	236	241
WP_000980525.1	lcl|NZ_JQQE01000023.1_cds_WP_000194186.1_827	25.339	221	241
WP_000481873.1	lcl|NZ_JQQE01000003.1_cds_WP_061255827.1_108	29.428	367	413
WP_002080969.1	lcl|NZ_JQQE01000163.1_cds_WP_154644654.1_3351	40.856	257	596
WP_002080969.1	lcl|NZ_JQQE01000045.1_cds_WP_000667646.1_1441	35.907	259	596
WP_002080969.1	lcl|NZ_JQQE01000003.1_cds_WP_000797356.1_118	35.931	231	596
WP_002080969.1	lcl|NZ_JQQE01000018.1_cds_WP_000828459.1_648	35.341	249	596
WP_002080969.1	lcl|NZ_JQQE01000211.1_cds_WP_000510774.1_3760	32.083	240	596
WP_002080969.1	lcl|NZ_JQQE01000032.1_cds_WP_001161019.1_1095	30.556	216	596
WP_002080969.1	lcl|NZ_JQQE01000056.1_cds_WP_000666552.1_1802	29.675	246	596
WP_002080969.1	lcl|NZ_JQQE01000180.1_cds_WP_001052498.1_3560	24.490	245	596
