WP_002614501.1	lcl|NZ_JASEXH010000052.1_cds_WP_004462903.1_3228	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472299.1_3229	90.323	310	314
WP_004503085.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	23.913	322	314
WP_004503085.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	27.381	252	314
WP_004503085.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	21.352	281	314
WP_004503085.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	24.042	287	314
WP_004503085.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	23.529	102	314
WP_004503085.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	23.100	329	314
WP_004503038.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479563.1_3230	89.863	365	365
WP_004503080.1	lcl|NZ_JASEXH010000052.1_cds_WP_016755108.1_3231	95.676	185	185
WP_004503080.1	lcl|NZ_JASEXH010000003.1_cds_WP_004460143.1_704	34.247	146	185
WP_004503081.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	92.073	328	329
WP_004503081.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	30.380	316	329
WP_004503081.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	29.341	334	329
WP_004503081.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	26.786	336	329
WP_004503081.1	lcl|NZ_JASEXH010000001.1_cds_WP_004467290.1_46	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXH010000005.1_cds_WP_004472946.1_978	28.571	322	329
WP_004503081.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	29.470	302	329
WP_004503081.1	lcl|NZ_JASEXH010000008.1_cds_WP_061206120.1_1302	26.197	355	329
WP_004503081.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472299.1_3229	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXH010000067.1_cds_WP_282965207.1_3373	27.273	264	329
WP_004503081.1	lcl|NZ_JASEXH010000066.1_cds_WP_004472277.1_3366	25.210	238	329
WP_004503081.1	lcl|NZ_JASEXH010000022.1_cds_WP_282964917.1_2246	24.545	330	329
WP_004503081.1	lcl|NZ_JASEXH010000031.1_cds_WP_004459320.1_2654	27.236	246	329
WP_239248135.1	lcl|NZ_JASEXH010000052.1_cds_WP_061220367.1_3233	88.390	267	267
WP_239248135.1	lcl|NZ_JASEXH010000037.1_cds_WP_004474348.1_2841	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXH010000039.1_cds_WP_004462154.1_2942	25.789	190	267
WP_239248135.1	lcl|NZ_JASEXH010000042.1_cds_WP_004466593.1_3014	27.128	188	267
WP_239248135.1	lcl|NZ_JASEXH010000001.1_cds_WP_016754360.1_14	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783862.1_3234	87.598	508	509
WP_004503040.1	lcl|NZ_JASEXH010000004.1_cds_WP_004463881.1_799	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXH010000004.1_cds_WP_004460640.1_798	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783862.1_3234	87.598	508	509
WP_004503040.1	lcl|NZ_JASEXH010000004.1_cds_WP_004463881.1_799	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXH010000004.1_cds_WP_004460640.1_798	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	93.333	330	330
WP_061221763.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	29.642	307	330
WP_061221763.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	28.261	276	330
WP_061221763.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	26.347	334	330
WP_061221763.1	lcl|NZ_JASEXH010000008.1_cds_WP_061206120.1_1302	25.676	222	330
WP_061221763.1	lcl|NZ_JASEXH010000005.1_cds_WP_004472946.1_978	29.555	247	330
WP_061221763.1	lcl|NZ_JASEXH010000022.1_cds_WP_282964917.1_2246	24.280	243	330
WP_061221763.1	lcl|NZ_JASEXH010000086.1_cds_WP_020783617.1_3451	26.667	150	330
WP_061221763.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	27.273	132	330
