WP_002614501.1	lcl|NZ_NPDX01000001.1_cds_WP_100743203.1_1793	58.696	92	106
WP_004503085.1	lcl|NZ_NPDX01000001.1_cds_WP_100743202.1_1792	82.258	310	314
WP_004503085.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	24.451	319	314
WP_004503085.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	25.776	322	314
WP_004503085.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	21.739	276	314
WP_004503085.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	23.962	313	314
WP_004503085.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	21.925	187	314
WP_004503085.1	lcl|NZ_NPDX01000001.1_cds_WP_100743175.1_1763	19.928	276	314
WP_004503080.1	lcl|NZ_NPDX01000001.1_cds_WP_100743185.1_1773	31.902	163	185
WP_004503080.1	lcl|NZ_NPDX01000001.1_cds_WP_100742837.1_1367	33.871	124	185
WP_004503081.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	31.746	315	329
WP_004503081.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	30.599	317	329
WP_004503081.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	29.412	306	329
WP_004503081.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	28.739	341	329
WP_004503081.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	26.603	312	329
WP_004503081.1	lcl|NZ_NPDX01000001.1_cds_WP_100743175.1_1763	28.782	271	329
WP_004503081.1	lcl|NZ_NPDX01000005.1_cds_WP_100743544.1_3131	27.344	256	329
WP_004503081.1	lcl|NZ_NPDX01000007.1_cds_WP_100744172.1_3542	23.735	257	329
WP_004503081.1	lcl|NZ_NPDX01000002.1_cds_WP_100743929.1_2155	31.138	167	329
WP_004503081.1	lcl|NZ_NPDX01000001.1_cds_WP_100743137.1_1725	24.812	266	329
WP_004503081.1	lcl|NZ_NPDX01000005.1_cds_WP_100743582.1_3085	23.792	269	329
WP_004503081.1	lcl|NZ_NPDX01000006.1_cds_WP_207762310.1_3419	25.484	310	329
WP_239248135.1	lcl|NZ_NPDX01000001.1_cds_WP_100743194.1_1783	27.041	196	267
WP_239248135.1	lcl|NZ_NPDX01000001.1_cds_WP_100743096.1_1664	24.521	261	267
WP_239248135.1	lcl|NZ_NPDX01000005.1_cds_WP_100743606.1_3059	36.937	111	267
WP_239248135.1	lcl|NZ_NPDX01000001.1_cds_WP_100787832.1_28	28.070	171	267
WP_239248135.1	lcl|NZ_NPDX01000001.1_cds_WP_100743187.1_1776	29.121	182	267
WP_239248135.1	lcl|NZ_NPDX01000006.1_cds_WP_100745005.1_3407	25.000	196	267
WP_004503040.1	lcl|NZ_NPDX01000001.1_cds_WP_100742856.1_1389	24.852	338	509
WP_004503040.1	lcl|NZ_NPDX01000001.1_cds_WP_100742857.1_1390	27.193	114	509
WP_004503040.1	lcl|NZ_NPDX01000001.1_cds_WP_100742856.1_1389	24.852	338	509
WP_004503040.1	lcl|NZ_NPDX01000001.1_cds_WP_100742857.1_1390	27.193	114	509
WP_061221763.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	25.540	278	330
WP_061221763.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	28.623	276	330
WP_061221763.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	27.536	276	330
WP_061221763.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	25.982	331	330
WP_061221763.1	lcl|NZ_NPDX01000001.1_cds_WP_100743175.1_1763	26.222	225	330
WP_061221763.1	lcl|NZ_NPDX01000005.1_cds_WP_100743532.1_3142	28.235	170	330
WP_061221763.1	lcl|NZ_NPDX01000005.1_cds_WP_100743582.1_3085	25.385	260	330
WP_061221763.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	23.313	326	330
WP_061221763.1	lcl|NZ_NPDX01000007.1_cds_WP_100744172.1_3542	30.719	153	330
WP_061221763.1	lcl|NZ_NPDX01000005.1_cds_WP_100743544.1_3131	28.000	150	330
WP_061221763.1	lcl|NZ_NPDX01000002.1_cds_WP_100743929.1_2155	25.854	205	330
WP_004503036.1	lcl|NZ_NPDX01000001.1_cds_WP_100741966.1_406	38.132	257	265
WP_004503036.1	lcl|NZ_NPDX01000004.1_cds_WP_100744376.1_2697	26.036	169	265
WP_004503060.1	lcl|NZ_NPDX01000007.1_cds_WP_100744089.1_3445	37.542	301	310
WP_004503060.1	lcl|NZ_NPDX01000004.1_cds_WP_100744376.1_2697	29.073	313	310
WP_004503060.1	lcl|NZ_NPDX01000001.1_cds_WP_100742782.1_1303	24.046	262	310
WP_004503060.1	lcl|NZ_NPDX01000007.1_cds_WP_100744089.1_3445	37.542	301	310
WP_004503060.1	lcl|NZ_NPDX01000004.1_cds_WP_100744376.1_2697	29.073	313	310
WP_004503060.1	lcl|NZ_NPDX01000001.1_cds_WP_100742782.1_1303	24.046	262	310
WP_004503042.1	lcl|NZ_NPDX01000001.1_cds_WP_100742762.1_1282	30.928	97	221
WP_016758358.1	lcl|NZ_NPDX01000001.1_cds_WP_100743179.1_1767	30.872	149	316
WP_016758358.1	lcl|NZ_NPDX01000001.1_cds_WP_100742494.1_1006	27.027	148	316
WP_016758358.1	lcl|NZ_NPDX01000001.1_cds_WP_100743184.1_1772	23.448	145	316
WP_016758358.1	lcl|NZ_NPDX01000001.1_cds_WP_100741920.1_356	27.193	114	316
WP_016758358.1	lcl|NZ_NPDX01000001.1_cds_WP_100743285.1_1884	24.516	155	316
WP_016758358.1	lcl|NZ_NPDX01000006.1_cds_WP_100744936.1_3238	28.571	126	316
WP_004503088.1	lcl|NZ_NPDX01000005.1_cds_WP_100743686.1_2961	33.333	135	175
WP_004503032.1	lcl|NZ_NPDX01000001.1_cds_WP_100743164.1_1752	33.623	345	358
WP_004503032.1	lcl|NZ_NPDX01000001.1_cds_WP_100743197.1_1787	28.056	360	358
WP_004503032.1	lcl|NZ_NPDX01000005.1_cds_WP_100743633.1_3022	28.351	388	358
WP_004503032.1	lcl|NZ_NPDX01000001.1_cds_WP_100742016.1_463	24.317	366	358
WP_004503032.1	lcl|NZ_NPDX01000001.1_cds_WP_100742328.1_807	28.000	250	358
WP_004503049.1	lcl|NZ_NPDX01000001.1_cds_WP_100741920.1_356	27.559	127	409
WP_004503099.1	lcl|NZ_NPDX01000001.1_cds_WP_100742328.1_807	32.394	355	361
WP_004503099.1	lcl|NZ_NPDX01000001.1_cds_WP_100743164.1_1752	32.486	354	361
WP_004503099.1	lcl|NZ_NPDX01000005.1_cds_WP_100743633.1_3022	28.718	390	361
WP_004503099.1	lcl|NZ_NPDX01000001.1_cds_WP_100743197.1_1787	26.950	282	361
WP_004503099.1	lcl|NZ_NPDX01000001.1_cds_WP_100742016.1_463	24.855	346	361
WP_239248138.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	28.387	310	313
WP_239248138.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	30.070	286	313
WP_239248138.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	26.820	261	313
WP_239248138.1	lcl|NZ_NPDX01000001.1_cds_WP_100743175.1_1763	29.091	220	313
WP_239248138.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	24.545	330	313
WP_239248138.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	24.514	257	313
WP_239248138.1	lcl|NZ_NPDX01000001.1_cds_WP_100743202.1_1792	22.430	321	313
WP_004503138.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	25.524	286	311
WP_004503138.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	27.429	175	311
WP_004503138.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	29.787	188	311
WP_004503138.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	26.038	265	311
WP_004503138.1	lcl|NZ_NPDX01000005.1_cds_WP_100743582.1_3085	24.865	185	311
WP_004503138.1	lcl|NZ_NPDX01000001.1_cds_WP_100743137.1_1725	26.623	154	311
WP_004503138.1	lcl|NZ_NPDX01000006.1_cds_WP_207762310.1_3419	26.180	233	311
WP_004503127.1	lcl|NZ_NPDX01000001.1_cds_WP_100743151.1_1739	25.373	134	361
WP_004503127.1	lcl|NZ_NPDX01000001.1_cds_WP_100742902.1_1446	23.457	162	361
WP_061236010.1	lcl|NZ_NPDX01000005.1_cds_WP_100743618.1_3043	31.936	501	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100742170.1_610	32.037	540	595
WP_061236010.1	lcl|NZ_NPDX01000005.1_cds_WP_243401333.1_2978	46.552	232	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100741721.1_142	29.098	543	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100741723.1_144	42.857	231	595
WP_061236010.1	lcl|NZ_NPDX01000003.1_cds_WP_100744829.1_2340	34.016	244	595
WP_061236010.1	lcl|NZ_NPDX01000004.1_cds_WP_100744332.1_2748	31.858	226	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100742438.1_939	28.017	232	595
WP_061236010.1	lcl|NZ_NPDX01000008.1_cds_WP_100745108.1_3618	31.667	180	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100741849.1_279	29.630	216	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100741739.1_161	31.395	172	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100741648.1_55	28.205	195	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100742838.1_1368	30.000	220	595
WP_061236010.1	lcl|NZ_NPDX01000008.1_cds_WP_100745082.1_3589	26.316	209	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_035983849.1_1395	26.549	226	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100743105.1_1673	29.386	228	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100741703.1_119	28.287	251	595
WP_061236010.1	lcl|NZ_NPDX01000004.1_cds_WP_100744272.1_2818	28.444	225	595
WP_061236010.1	lcl|NZ_NPDX01000002.1_cds_WP_100744027.1_2272	31.746	189	595
WP_061236010.1	lcl|NZ_NPDX01000004.1_cds_WP_100744409.1_2658	29.379	177	595
WP_061236010.1	lcl|NZ_NPDX01000004.1_cds_WP_100744271.1_2819	28.750	160	595
WP_061236010.1	lcl|NZ_NPDX01000004.1_cds_WP_100744271.1_2819	25.824	182	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100741702.1_118	26.891	238	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100743048.1_1609	28.033	239	595
WP_061236010.1	lcl|NZ_NPDX01000004.1_cds_WP_100744322.1_2760	25.532	188	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100743083.1_1647	26.087	184	595
WP_061236010.1	lcl|NZ_NPDX01000003.1_cds_WP_100744554.1_2488	25.287	174	595
WP_061236010.1	lcl|NZ_NPDX01000007.1_cds_WP_100744175.1_3545	23.651	241	595
WP_061236010.1	lcl|NZ_NPDX01000001.1_cds_WP_100742492.1_1004	28.488	172	595
WP_061236010.1	lcl|NZ_NPDX01000003.1_cds_WP_100744450.1_2608	35.714	84	595
