WP_002614501.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000340715.1_382	86.792	106	106
WP_004503085.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	91.374	313	314
WP_004503085.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000093099.1_403	57.143	63	314
WP_004503085.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	28.175	252	314
WP_004503085.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	23.077	325	314
WP_004503085.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	23.656	186	314
WP_004503085.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	22.145	289	314
WP_004503085.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	24.923	325	314
WP_004503038.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000604524.1_384	83.562	365	365
WP_004503080.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000884059.1_385	96.216	185	185
WP_004503080.1	lcl|NZ_JAGGCM010000004.1_cds_WP_000351733.1_764	40.000	140	185
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	95.441	329	329
WP_004503081.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	32.063	315	329
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	29.851	335	329
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	30.408	319	329
WP_004503081.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001984071.1_2812	30.945	307	329
WP_004503081.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000649925.1_1528	28.882	322	329
WP_004503081.1	lcl|NZ_JAGGCM010000060.1_cds_WP_000709511.1_3678	28.182	330	329
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	28.852	305	329
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000601375.1_439	25.000	300	329
WP_004503081.1	lcl|NZ_JAGGCM010000026.1_cds_WP_000688695.1_2832	28.102	274	329
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	26.266	316	329
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000475904.1_448	26.642	274	329
WP_004503081.1	lcl|NZ_JAGGCM010000017.1_cds_WP_001074785.1_2247	28.679	265	329
WP_004503081.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000487322.1_437	27.385	325	329
WP_004503081.1	lcl|NZ_JAGGCM010000018.1_cds_WP_001003555.1_2317	24.551	334	329
