WP_002614501.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352101.1_2688	59.783	92	106
WP_004503085.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352100.1_2689	81.935	310	314
WP_004503085.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	26.603	312	314
WP_004503085.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	23.313	326	314
WP_004503085.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352082.1_2710	20.446	269	314
WP_004503085.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350875.1_1281	24.841	314	314
WP_004503085.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	21.505	186	314
WP_004503080.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351247.1_1856	35.345	116	185
WP_004503081.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	31.746	315	329
WP_004503081.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350875.1_1281	29.316	307	329
WP_004503081.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	28.235	340	329
WP_004503081.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350726.1_1114	27.190	331	329
WP_004503081.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	28.571	301	329
WP_004503081.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352082.1_2710	28.044	271	329
WP_004503081.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352100.1_2689	26.582	316	329
WP_004503081.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352071.1_2722	26.506	249	329
WP_004503081.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350671.1_1049	27.843	255	329
WP_004503081.1	lcl|NZ_JAMQPL010000012.1_cds_WP_265353373.1_282	26.816	179	329
WP_004503081.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352040.1_2753	26.038	265	329
WP_004503081.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351852.1_2434	25.484	310	329
WP_004503081.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350327.1_657	29.518	166	329
WP_004503081.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350679.1_1057	22.383	277	329
WP_004503081.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352209.1_2717	28.481	158	329
WP_239248135.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352008.1_2814	24.521	261	267
