WP_002614501.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614501.1_3184	100.000	106	106
WP_004503085.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	99.677	310	314
WP_004503085.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	21.942	278	314
WP_004503085.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	24.224	322	314
WP_004503085.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614506.1_3134	25.275	182	314
WP_004503085.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	22.064	281	314
WP_004503085.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	24.675	308	314
WP_004503080.1	lcl|NZ_JAMKEM010000002.1_cds_WP_002630958.1_1419	34.932	146	185
WP_004503080.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004498097.1_3153	33.898	177	185
WP_004503081.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	31.153	321	329
WP_004503081.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	31.013	316	329
WP_004503081.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	30.539	334	329
WP_004503081.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	31.270	307	329
WP_004503081.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614506.1_3134	28.525	305	329
WP_004503081.1	lcl|NZ_JAMKEM010000042.1_cds_WP_004495537.1_2959	26.269	335	329
WP_004503081.1	lcl|NZ_JAMKEM010000034.1_cds_WP_004495465.1_2524	28.882	322	329
WP_004503081.1	lcl|NZ_JAMKEM010000019.1_cds_WP_004495323.1_1246	28.213	319	329
WP_004503081.1	lcl|NZ_JAMKEM010000017.1_cds_WP_002619620.1_1038	25.575	348	329
WP_004503081.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	28.409	264	329
WP_004503081.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614509.1_3132	27.174	276	329
WP_004503081.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496193.1_2225	27.757	263	329
WP_004503081.1	lcl|NZ_JAMKEM010000001.1_cds_WP_016760974.1_198	24.545	330	329
WP_004503081.1	lcl|NZ_JAMKEM010000051.1_cds_WP_004495316.1_3300	27.647	170	329
WP_239248135.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497932.1_3135	26.016	246	267
WP_239248135.1	lcl|NZ_JAMKEM010000006.1_cds_WP_250185006.1_3404	37.273	110	267
WP_239248135.1	lcl|NZ_JAMKEM010000002.1_cds_WP_002620407.1_1525	26.316	190	267
WP_239248135.1	lcl|NZ_JAMKEM010000042.1_cds_M9Y82_RS17370_2958	27.128	188	267
WP_239248135.1	lcl|NZ_JAMKEM010000013.1_cds_WP_026054267.1_707	34.884	86	267
WP_004503040.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004503246.1_2294	26.126	333	509
WP_004503040.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496228.1_2293	30.435	115	509
WP_004503040.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004503246.1_2294	26.126	333	509
WP_004503040.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496228.1_2293	30.435	115	509
WP_061221763.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	26.937	271	330
WP_061221763.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	23.636	275	330
WP_061221763.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	27.899	276	330
WP_061221763.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	24.925	333	330
WP_061221763.1	lcl|NZ_JAMKEM010000017.1_cds_WP_002619620.1_1038	27.632	228	330
WP_061221763.1	lcl|NZ_JAMKEM010000001.1_cds_WP_016760974.1_198	24.138	261	330
WP_061221763.1	lcl|NZ_JAMKEM010000019.1_cds_WP_004495323.1_1246	30.040	253	330
WP_061221763.1	lcl|NZ_JAMKEM010000042.1_cds_WP_004495537.1_2959	25.352	142	330
WP_061221763.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496193.1_2225	25.820	244	330
WP_061221763.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	24.085	328	330
WP_004503036.1	lcl|NZ_JAMKEM010000013.1_cds_WP_004496886.1_652	42.213	244	265
WP_004503060.1	lcl|NZ_JAMKEM010000016.1_cds_WP_004499599.1_983	38.538	301	310
WP_004503060.1	lcl|NZ_JAMKEM010000011.1_cds_WP_002619450.1_431	28.387	310	310
WP_004503060.1	lcl|NZ_JAMKEM010000028.1_cds_WP_250185257.1_2045	25.792	221	310
WP_004503060.1	lcl|NZ_JAMKEM010000016.1_cds_WP_004499599.1_983	38.538	301	310
WP_004503060.1	lcl|NZ_JAMKEM010000011.1_cds_WP_002619450.1_431	28.387	310	310
WP_004503060.1	lcl|NZ_JAMKEM010000028.1_cds_WP_250185257.1_2045	25.792	221	310
WP_004503042.1	lcl|NZ_JAMKEM010000025.1_cds_WP_016758852.1_1893	29.412	102	221
WP_004503042.1	lcl|NZ_JAMKEM010000007.1_cds_WP_026054676.1_3590	23.077	78	221
WP_016758358.1	lcl|NZ_JAMKEM010000025.1_cds_WP_002619726.1_1892	29.221	154	316
WP_016758358.1	lcl|NZ_JAMKEM010000008.1_cds_WP_004496696.1_3795	24.832	149	316
WP_016758358.1	lcl|NZ_JAMKEM010000007.1_cds_WP_026054676.1_3590	25.309	162	316
WP_016758358.1	lcl|NZ_JAMKEM010000005.1_cds_M9Y82_RS04225_3144	28.409	88	316
WP_004503088.1	lcl|NZ_JAMKEM010000007.1_cds_WP_239247089.1_3584	29.252	147	175
WP_004503132.1	lcl|NZ_JAMKEM010000008.1_cds_WP_004496696.1_3795	24.775	222	405
