WP_002614501.1	lcl|NZ_RQHT01000015.1_cds_WP_135746496.1_2871	58.696	92	106
WP_004503085.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	82.258	310	314
WP_004503085.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	23.242	327	314
WP_004503085.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	26.518	313	314
WP_004503085.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	23.567	314	314
WP_004503085.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	20.818	269	314
WP_004503085.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	22.043	186	314
WP_004503085.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	24.194	186	314
WP_004503038.1	lcl|NZ_RQHT01000015.1_cds_WP_135746493.1_2868	54.144	362	365
WP_004503080.1	lcl|NZ_RQHT01000012.1_cds_WP_135744205.1_2490	33.571	140	185
WP_004503081.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	31.746	315	329
WP_004503081.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	27.299	348	329
WP_004503081.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	29.967	307	329
WP_004503081.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	28.739	341	329
WP_004503081.1	lcl|NZ_RQHT01000015.1_cds_WP_322113261.1_2826	30.408	319	329
WP_004503081.1	lcl|NZ_RQHT01000014.1_cds_WP_135745055.1_707	27.778	324	329
WP_004503081.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	27.675	271	329
WP_004503081.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	26.198	313	329
WP_004503081.1	lcl|NZ_RQHT01000015.1_cds_WP_135746473.1_2848	26.433	314	329
WP_004503081.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	26.266	316	329
