WP_002614501.1	lcl|NZ_RQGW01000009.1_cds_WP_035983633.1_2241	59.783	92	106
WP_004503085.1	lcl|NZ_RQGW01000009.1_cds_WP_100716953.1_2238	80.323	310	314
WP_004503085.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	24.149	323	314
WP_004503085.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	25.466	322	314
WP_004503085.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	21.176	255	314
WP_004503085.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	22.043	186	314
WP_004503085.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	23.611	288	314
WP_004503080.1	lcl|NZ_RQGW01000009.1_cds_WP_004788859.1_1830	33.871	124	185
WP_004503081.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	31.111	315	329
WP_004503081.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	30.097	309	329
WP_004503081.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	27.515	338	329
WP_004503081.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	28.446	341	329
WP_004503081.1	lcl|NZ_RQGW01000010.1_cds_WP_004787140.1_1045	25.776	322	329
WP_004503081.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	25.962	312	329
WP_004503081.1	lcl|NZ_RQGW01000010.1_cds_WP_135655989.1_1115	31.621	253	329
WP_004503081.1	lcl|NZ_RQGW01000009.1_cds_WP_100716953.1_2238	24.765	319	329
WP_004503081.1	lcl|NZ_RQGW01000010.1_cds_WP_100720170.1_1794	24.016	254	329
WP_004503081.1	lcl|NZ_RQGW01000009.1_cds_WP_135655890.1_2186	25.564	266	329
WP_004503081.1	lcl|NZ_RQGW01000008.1_cds_WP_207763527.1_3270	25.484	310	329
WP_004503081.1	lcl|NZ_RQGW01000010.1_cds_WP_135656060.1_1518	28.112	249	329
WP_004503081.1	lcl|NZ_RQGW01000010.1_cds_WP_135655982.1_1107	27.044	159	329
WP_004503081.1	lcl|NZ_RQGW01000009.1_cds_WP_135655902.1_2237	24.111	253	329
WP_239248135.1	lcl|NZ_RQGW01000009.1_cds_WP_020777677.1_2125	24.528	265	267
WP_239248135.1	lcl|NZ_RQGW01000009.1_cds_WP_135655904.1_2240	24.227	194	267
WP_239248135.1	lcl|NZ_RQGW01000003.1_cds_WP_135655365.1_966	28.249	177	267
WP_239248135.1	lcl|NZ_RQGW01000008.1_cds_WP_100735693.1_3258	27.083	192	267
WP_004503040.1	lcl|NZ_RQGW01000009.1_cds_WP_100734512.1_1852	24.702	336	509
WP_004503040.1	lcl|NZ_RQGW01000009.1_cds_WP_135610134.1_1853	27.193	114	509
WP_004503040.1	lcl|NZ_RQGW01000009.1_cds_WP_100734512.1_1852	24.702	336	509
WP_004503040.1	lcl|NZ_RQGW01000009.1_cds_WP_135610134.1_1853	27.193	114	509
WP_061221763.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	24.918	305	330
WP_061221763.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	27.899	276	330
WP_061221763.1	lcl|NZ_RQGW01000010.1_cds_WP_135655989.1_1115	30.472	233	330
WP_061221763.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	25.680	331	330
WP_061221763.1	lcl|NZ_RQGW01000010.1_cds_WP_135655982.1_1107	25.581	258	330
WP_061221763.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	26.087	299	330
WP_061221763.1	lcl|NZ_RQGW01000009.1_cds_WP_135655902.1_2237	31.250	128	330
WP_061221763.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	23.179	302	330
WP_061221763.1	lcl|NZ_RQGW01000010.1_cds_WP_100720170.1_1794	31.847	157	330
