WP_002614501.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	95.283	106	106
WP_004503085.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	97.444	313	314
WP_004503085.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	27.381	252	314
WP_004503085.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	24.534	322	314
WP_004503085.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	21.708	281	314
WP_004503085.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	24.759	311	314
WP_004503085.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	23.770	122	314
WP_004503085.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740721.1_1510	24.308	325	314
WP_004503085.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	25.641	117	314
WP_004503038.1	lcl|NZ_JADDUZ010000002.1_cds_WP_026054882.1_1515	93.425	365	365
WP_004503080.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733646.1_1514	96.216	185	185
WP_004503080.1	lcl|NZ_JADDUZ010000004.1_cds_WP_002721790.1_2448	36.301	146	185
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	93.921	329	329
WP_004503081.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	30.380	316	329
WP_004503081.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	30.645	310	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	30.448	335	329
WP_004503081.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	26.686	341	329
WP_004503081.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728316.1_3093	28.485	330	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733638.1_1476	27.714	350	329
WP_004503081.1	lcl|NZ_JADDUZ010000074.1_cds_WP_002741146.1_3073	28.165	316	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733546.1_1447	26.119	268	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740721.1_1510	28.939	311	329
WP_004503081.1	lcl|NZ_JADDUZ010000008.1_cds_WP_002732331.1_3294	25.000	348	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	27.711	249	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002744551.1_1482	28.148	270	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	23.913	322	329
WP_004503081.1	lcl|NZ_JADDUZ010000057.1_cds_WP_002740236.1_2602	27.170	265	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733698.1_1439	25.912	274	329
WP_004503081.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002721725.1_2756	25.000	336	329
WP_004503081.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733757.1_1449	27.431	288	329
WP_004503081.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002739935.1_2668	28.235	170	329
