WP_002614501.1	lcl|NZ_AHNA02000003.1_cds_WP_000340715.1_3874	86.792	106	106
WP_004503085.1	lcl|NZ_AHNA02000003.1_cds_WP_000410268.1_3873	91.935	310	314
WP_004503085.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	21.942	278	314
WP_004503085.1	lcl|NZ_AHNA02000023.1_cds_WP_000744700.1_2699	23.077	325	314
WP_004503085.1	lcl|NZ_AHNA02000003.1_cds_WP_000723083.1_3801	22.491	289	314
WP_004503085.1	lcl|NZ_AHNA02000003.1_cds_WP_000567886.1_3821	24.725	182	314
WP_004503080.1	lcl|NZ_AHNA02000017.1_cds_WP_000351733.1_3121	40.000	140	185
WP_004503080.1	lcl|NZ_AHNA02000003.1_cds_WP_001047906.1_3842	33.898	177	185
WP_004503081.1	lcl|NZ_AHNA02000023.1_cds_WP_000744700.1_2699	32.063	315	329
WP_004503081.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	30.841	321	329
WP_004503081.1	lcl|NZ_AHNA02000003.1_cds_WP_000723083.1_3801	30.149	335	329
WP_004503081.1	lcl|NZ_AHNA02000047.1_cds_WP_001984071.1_1429	30.945	307	329
WP_004503081.1	lcl|NZ_AHNA02000003.1_cds_WP_000567886.1_3821	28.197	305	329
WP_004503081.1	lcl|NZ_AHNA02000023.1_cds_WP_000649924.1_2861	28.882	322	329
WP_004503081.1	lcl|NZ_AHNA02000047.1_cds_WP_000709513.1_1439	28.182	330	329
WP_004503081.1	lcl|NZ_AHNA02000058.1_cds_WP_000688693.1_1194	28.102	274	329
WP_004503081.1	lcl|NZ_AHNA02000003.1_cds_WP_000410268.1_3873	26.220	328	329
WP_004503081.1	lcl|NZ_AHNA02000003.1_cds_WP_000475907.1_3818	25.833	240	329
WP_004503081.1	lcl|NZ_AHNA02000037.1_cds_WP_001074779.1_1897	28.302	265	329
WP_004503081.1	lcl|NZ_AHNA02000042.1_cds_WP_001003557.1_1747	24.390	328	329
WP_239248135.1	lcl|NZ_AHNA02000003.1_cds_WP_000043899.1_3822	26.016	246	267
WP_239248135.1	lcl|NZ_AHNA02000003.1_cds_WP_000842260.1_3800	26.316	190	267
WP_239248135.1	lcl|NZ_AHNA02000046.1_cds_WP_000667727.1_1466	32.727	110	267
WP_239248135.1	lcl|NZ_AHNA02000063.1_cds_WP_000805357.1_759	37.209	86	267
WP_004503040.1	lcl|NZ_AHNA02000059.1_cds_WP_000291579.1_1133	26.791	321	509
WP_004503040.1	lcl|NZ_AHNA02000059.1_cds_WP_000364507.1_1134	28.723	94	509
WP_004503040.1	lcl|NZ_AHNA02000059.1_cds_WP_000291579.1_1133	26.791	321	509
WP_004503040.1	lcl|NZ_AHNA02000059.1_cds_WP_000364507.1_1134	28.723	94	509
WP_061221763.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	22.909	275	330
WP_061221763.1	lcl|NZ_AHNA02000047.1_cds_WP_001984071.1_1429	25.368	272	330
