WP_002614501.1	lcl|NZ_JQPK01000054.1_cds_WP_000340715.1_1517	86.792	106	106
WP_004503085.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	91.693	313	314
WP_004503085.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	28.175	252	314
WP_004503085.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	23.077	325	314
WP_004503085.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	22.145	289	314
WP_004503085.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	24.923	325	314
WP_004503038.1	lcl|NZ_JQPK01000054.1_cds_WP_000604522.1_1515	83.288	365	365
WP_004503080.1	lcl|NZ_JQPK01000054.1_cds_WP_000884059.1_1514	96.216	185	185
WP_004503080.1	lcl|NZ_JQPK01000046.1_cds_WP_000351733.1_1251	40.000	140	185
WP_004503081.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	94.529	329	329
WP_004503081.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	32.063	315	329
WP_004503081.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	29.851	335	329
WP_004503081.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	30.945	307	329
WP_004503081.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	28.882	322	329
WP_004503081.1	lcl|NZ_JQPK01000242.1_cds_WP_000709511.1_3900	28.182	330	329
WP_004503081.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	28.852	305	329
WP_004503081.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	28.102	274	329
WP_004503081.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	25.949	316	329
WP_004503081.1	lcl|NZ_JQPK01000034.1_cds_WP_000475904.1_822	26.642	274	329
WP_004503081.1	lcl|NZ_JQPK01000112.1_cds_WP_001074779.1_2739	28.302	265	329
WP_004503081.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	24.390	328	329
WP_239248135.1	lcl|NZ_JQPK01000054.1_cds_WP_000774261.1_1512	94.757	267	267
WP_239248135.1	lcl|NZ_JQPK01000177.1_cds_WP_042752235.1_3569	26.316	190	267
WP_239248135.1	lcl|NZ_JQPK01000100.1_cds_WP_000667727.1_2555	32.727	110	267
WP_239248135.1	lcl|NZ_JQPK01000076.1_cds_WP_000805357.1_2051	37.209	86	267
WP_004503040.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	91.749	509	509
WP_004503040.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	26.791	321	509
WP_004503040.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	28.723	94	509
WP_004503040.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	91.749	509	509
WP_004503040.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	26.791	321	509
WP_004503040.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	28.723	94	509
WP_061221763.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	97.576	330	330
WP_061221763.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	29.316	307	330
WP_061221763.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	25.368	272	330
WP_061221763.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	26.582	316	330
WP_061221763.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	27.888	251	330
WP_061221763.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	24.324	333	330
WP_061221763.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	29.615	260	330
WP_061221763.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	25.339	221	330
WP_004503073.1	lcl|NZ_JQPK01000054.1_cds_WP_000689744.1_1507	38.278	546	535
WP_004503073.1	lcl|NZ_JQPK01000054.1_cds_WP_000689744.1_1507	38.278	546	535
