WP_002614501.1	lcl|NZ_JAMQQD010000005.1_cds_WP_108958675.1_2988	59.783	92	106
WP_004503085.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	82.581	310	314
WP_004503085.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	24.299	321	314
WP_004503085.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	23.313	326	314
WP_004503085.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	23.123	333	314
WP_004503085.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	25.556	180	314
WP_004503085.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	23.839	323	314
WP_004503085.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	22.619	168	314
WP_004503085.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	21.983	232	314
WP_004503038.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355984.1_2985	56.145	358	365
WP_004503080.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355999.1_2969	30.994	171	185
WP_004503080.1	lcl|NZ_JAMQQD010000003.1_cds_WP_135591902.1_2256	33.333	129	185
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	30.255	314	329
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	31.046	306	329
WP_004503081.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	28.739	341	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	28.840	319	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	29.022	317	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	26.087	345	329
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725525.1_454	27.019	322	329
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	28.344	314	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	28.205	273	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356020.1_2947	28.387	310	329
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135688711.1_506	27.600	250	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	25.786	318	329
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355665.1_498	24.453	274	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356029.1_2938	28.125	192	329
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135661930.1_1177	26.816	179	329
WP_004503081.1	lcl|NZ_JAMQQD010000007.1_cds_WP_208730464.1_3354	25.806	310	329
WP_004503081.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355922.1_890	28.514	249	329
WP_004503081.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356045.1_2905	24.719	267	329
WP_239248135.1	lcl|NZ_JAMQQD010000005.1_cds_WP_100727872.1_2844	24.528	265	267
WP_239248135.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355997.1_2972	28.426	197	267
WP_239248135.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356024.1_2943	23.077	208	267
WP_239248135.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135594434.1_388	29.310	174	267
WP_239248135.1	lcl|NZ_JAMQQD010000007.1_cds_WP_135637818.1_3366	25.888	197	267
WP_239248135.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135604079.1_2921	23.980	196	267
WP_004503040.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717124.1_2278	24.924	329	509
WP_004503040.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717065.1_2279	34.483	58	509
WP_004503040.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717124.1_2278	24.924	329	509
WP_004503040.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717065.1_2279	34.483	58	509
WP_061221763.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356022.1_2945	33.798	287	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	24.460	278	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135688711.1_506	27.925	265	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	27.536	276	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	26.101	318	330
WP_061221763.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	28.139	231	330
WP_061221763.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	25.231	325	330
WP_061221763.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	27.803	223	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355665.1_498	23.664	262	330
WP_061221763.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	22.848	302	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355922.1_890	24.645	211	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135661930.1_1177	25.991	227	330
WP_061221763.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725525.1_454	27.333	150	330
WP_004503036.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100715657.1_1410	38.521	257	265
WP_004503036.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100717700.1_2738	24.855	173	265
WP_004503060.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355846.1_1081	38.538	301	310
WP_004503060.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100717700.1_2738	31.818	264	310
WP_004503060.1	lcl|NZ_JAMQQD010000003.1_cds_WP_135798927.1_2193	22.901	262	310
WP_004503060.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355846.1_1081	38.538	301	310
WP_004503060.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100717700.1_2738	31.818	264	310
WP_004503060.1	lcl|NZ_JAMQQD010000003.1_cds_WP_135798927.1_2193	22.901	262	310
WP_004503042.1	lcl|NZ_JAMQQD010000008.1_cds_WP_135604432.1_3611	33.654	104	221
WP_004503042.1	lcl|NZ_JAMQQD010000002.1_cds_WP_135605092.1_1355	26.190	84	221
WP_004503042.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715888.1_3589	29.915	117	221
WP_016758358.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355987.1_2982	32.258	155	316
WP_016758358.1	lcl|NZ_JAMQQD010000002.1_cds_WP_135651845.1_1996	25.405	185	316
WP_016758358.1	lcl|NZ_JAMQQD010000008.1_cds_WP_135651975.1_3612	28.302	106	316
WP_016758358.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356000.1_2968	23.448	145	316
WP_016758358.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356019.1_2948	25.352	142	316
WP_016758358.1	lcl|NZ_JAMQQD010000002.1_cds_WP_135605092.1_1355	30.000	110	316
WP_016758358.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100727703.1_3534	27.820	133	316
WP_004503088.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355722.1_631	28.676	136	175
WP_004503032.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355986.1_2983	29.076	368	358
WP_004503032.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355691.1_569	28.934	394	358
WP_004503032.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355509.1_1464	24.590	366	358
WP_004503032.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718929.1_1805	29.508	244	358
WP_004503049.1	lcl|NZ_JAMQQD010000002.1_cds_WP_135605092.1_1355	26.400	125	409
WP_004503099.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718929.1_1805	32.394	355	361
WP_004503099.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355986.1_2983	31.081	370	361
WP_004503099.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355691.1_569	29.231	390	361
WP_004503099.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355509.1_1464	25.217	345	361
WP_004503089.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135604077.1_2923	39.326	178	176
WP_004503089.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356023.1_2944	39.645	169	176
WP_239248138.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	30.851	282	313
WP_239248138.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	27.203	261	313
WP_239248138.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	27.519	258	313
WP_239248138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	26.774	310	313
WP_239248138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	28.182	220	313
WP_239248138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	24.522	314	313
WP_239248138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356020.1_2947	26.349	315	313
WP_239248138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356022.1_2945	27.711	249	313
WP_239248138.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	23.828	256	313
WP_239248138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	23.913	230	313
WP_239248138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	26.515	132	313
WP_004503138.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	29.114	237	311
WP_004503138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	26.367	311	311
WP_004503138.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	26.199	271	311
WP_004503138.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	27.206	272	311
WP_004503138.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135688711.1_506	25.403	248	311
WP_004503138.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355665.1_498	25.397	189	311
WP_004503138.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356045.1_2905	28.000	150	311
WP_004503138.1	lcl|NZ_JAMQQD010000007.1_cds_WP_208730464.1_3354	24.895	237	311
WP_004503127.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135604081.1_2919	23.881	134	361
WP_004503127.1	lcl|NZ_JAMQQD010000003.1_cds_WP_135591985.1_2339	27.027	148	361
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355455.1_1611	33.142	522	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100716163.1_552	32.939	507	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725618.1_613	31.445	512	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355611.1_269	30.426	516	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355610.1_267	41.991	231	595
WP_061236010.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355985.1_2984	37.500	272	595
WP_061236010.1	lcl|NZ_JAMQQD010000006.1_cds_WP_135687279.1_3119	36.885	244	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100717653.1_2687	31.718	227	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355355.1_1939	27.155	232	595
WP_061236010.1	lcl|NZ_JAMQQD010000010.1_cds_WP_265356515.1_9	28.571	210	595
WP_061236010.1	lcl|NZ_JAMQQD010000003.1_cds_WP_239671187.1_2257	29.787	235	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653122.1_361	27.228	202	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355568.1_1276	29.245	212	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355607.1_251	28.194	227	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_265356192.1_2610	29.596	223	595
WP_061236010.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717123.1_2284	26.549	226	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100718973.1_2778	29.268	164	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355915.1_294	28.926	242	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135605817.1_1025	29.825	228	595
WP_061236010.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100728022.1_2501	30.899	178	595
WP_061236010.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135592251.1_2853	28.814	236	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355619.1_295	28.333	240	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_135688931.1_2609	28.125	160	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_135688931.1_2609	26.374	182	595
WP_061236010.1	lcl|NZ_JAMQQD010000006.1_cds_WP_135652444.1_3263	28.902	173	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_265356216.1_2675	25.532	188	595
WP_061236010.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356057.1_2827	27.273	165	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100718965.1_2770	25.581	172	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718139.1_1994	26.744	172	595
WP_061236010.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135799033.1_2842	27.149	221	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355894.1_2095	29.143	175	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718385.1_1524	29.697	165	595
WP_061236010.1	lcl|NZ_JAMQQD010000005.1_cds_WP_100727904.1_2851	24.845	161	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355908.1_1482	27.419	186	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135662309.1_351	29.651	172	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355642.1_416	19.632	163	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355455.1_1611	33.142	522	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100716163.1_552	32.939	507	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725618.1_613	31.445	512	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355611.1_269	30.426	516	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355610.1_267	41.991	231	595
WP_061236010.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355985.1_2984	37.500	272	595
WP_061236010.1	lcl|NZ_JAMQQD010000006.1_cds_WP_135687279.1_3119	36.885	244	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100717653.1_2687	31.718	227	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355355.1_1939	27.155	232	595
WP_061236010.1	lcl|NZ_JAMQQD010000010.1_cds_WP_265356515.1_9	28.571	210	595
WP_061236010.1	lcl|NZ_JAMQQD010000003.1_cds_WP_239671187.1_2257	29.787	235	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653122.1_361	27.228	202	595
WP_061236010.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355568.1_1276	29.245	212	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355607.1_251	28.194	227	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_265356192.1_2610	29.596	223	595
WP_061236010.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717123.1_2284	26.549	226	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100718973.1_2778	29.268	164	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355915.1_294	28.926	242	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135605817.1_1025	29.825	228	595
WP_061236010.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100728022.1_2501	30.899	178	595
WP_061236010.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135592251.1_2853	28.814	236	595
WP_061236010.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355619.1_295	28.333	240	595
WP_061236010.1	lcl|NZ_JAMQQD010000004.1_cds_WP_135688931.1_2609	28.125	160	595
