WP_002614501.1	lcl|NZ_RQFT01000015.1_cds_WP_135594790.1_3449	59.783	92	106
WP_004503085.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	81.470	313	314
WP_004503085.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	23.053	321	314
WP_004503085.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	23.297	279	314
WP_004503085.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	20.847	307	314
WP_004503085.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	24.841	314	314
WP_004503085.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	22.619	168	314
WP_004503080.1	lcl|NZ_RQFT01000015.1_cds_WP_135754301.1_3482	31.606	193	185
WP_004503080.1	lcl|NZ_RQFT01000011.1_cds_WP_135741918.1_1665	31.176	170	185
WP_004503081.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	31.561	301	329
WP_004503081.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	32.886	298	329
WP_004503081.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	31.429	315	329
WP_004503081.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	30.392	306	329
WP_004503081.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	28.739	341	329
WP_004503081.1	lcl|NZ_RQFT01000003.1_cds_WP_135770028.1_127	28.173	323	329
WP_004503081.1	lcl|NZ_RQFT01000003.1_cds_WP_135740016.1_489	27.508	309	329
WP_004503081.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	27.987	318	329
WP_004503081.1	lcl|NZ_RQFT01000015.1_cds_WP_135771983.1_3495	22.097	267	329
WP_004503081.1	lcl|NZ_RQFT01000003.1_cds_WP_135770060.1_180	24.000	250	329
WP_004503081.1	lcl|NZ_RQFT01000015.1_cds_WP_135771982.1_3492	32.903	155	329
WP_004503081.1	lcl|NZ_RQFT01000003.1_cds_WP_135770351.1_857	26.257	179	329
WP_004503081.1	lcl|NZ_RQFT01000015.1_cds_WP_135771988.1_3506	27.604	192	329
WP_004503081.1	lcl|NZ_RQFT01000011.1_cds_WP_135771513.1_2023	25.000	268	329
WP_004503081.1	lcl|NZ_RQFT01000003.1_cds_WP_135770054.1_172	22.388	268	329
WP_004503081.1	lcl|NZ_RQFT01000001.1_cds_WP_208730825.1_3205	26.407	231	329
WP_004503081.1	lcl|NZ_RQFT01000003.1_cds_WP_135739943.1_568	27.711	249	329
WP_239248135.1	lcl|NZ_RQFT01000015.1_cds_WP_135754282.1_3503	26.122	245	267
WP_239248135.1	lcl|NZ_RQFT01000015.1_cds_WP_135754290.1_3494	28.502	207	267
WP_239248135.1	lcl|NZ_RQFT01000011.1_cds_WP_135754241.1_1962	24.528	265	267
WP_239248135.1	lcl|NZ_RQFT01000003.1_cds_WP_135770010.1_61	29.310	174	267
WP_239248135.1	lcl|NZ_RQFT01000001.1_cds_WP_135753812.1_3193	25.108	231	267
WP_004503040.1	lcl|NZ_RQFT01000011.1_cds_WP_135771370.1_1687	25.152	330	509
WP_004503040.1	lcl|NZ_RQFT01000011.1_cds_WP_135741940.1_1688	26.316	114	509
WP_004503040.1	lcl|NZ_RQFT01000011.1_cds_WP_135771370.1_1687	25.152	330	509
WP_004503040.1	lcl|NZ_RQFT01000011.1_cds_WP_135741940.1_1688	26.316	114	509
WP_061221763.1	lcl|NZ_RQFT01000003.1_cds_WP_135740016.1_489	28.660	321	330
WP_061221763.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	24.101	278	330
WP_061221763.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	23.704	270	330
WP_061221763.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	28.261	276	330
WP_061221763.1	lcl|NZ_RQFT01000003.1_cds_WP_135770060.1_180	28.326	233	330
WP_061221763.1	lcl|NZ_RQFT01000003.1_cds_WP_135770054.1_172	24.903	257	330
WP_061221763.1	lcl|NZ_RQFT01000012.1_cds_WP_135771630.1_1067	27.215	158	330
WP_061221763.1	lcl|NZ_RQFT01000015.1_cds_WP_135771983.1_3495	23.792	269	330
WP_061221763.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	22.442	303	330
WP_061221763.1	lcl|NZ_RQFT01000003.1_cds_WP_135739943.1_568	24.645	211	330
WP_061221763.1	lcl|NZ_RQFT01000003.1_cds_WP_135770351.1_857	25.561	223	330
WP_061221763.1	lcl|NZ_RQFT01000003.1_cds_WP_135770028.1_127	28.000	150	330
WP_061221763.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	23.750	240	330
WP_004503036.1	lcl|NZ_RQFT01000007.1_cds_WP_135741060.1_2295	38.521	257	265
WP_004503036.1	lcl|NZ_RQFT01000008.1_cds_WP_135770891.1_2603	24.852	169	265
WP_004503060.1	lcl|NZ_RQFT01000003.1_cds_WP_135739768.1_761	38.538	301	310
WP_004503060.1	lcl|NZ_RQFT01000008.1_cds_WP_135770891.1_2603	32.197	264	310
WP_004503060.1	lcl|NZ_RQFT01000011.1_cds_WP_135741862.1_1601	23.664	262	310
WP_004503060.1	lcl|NZ_RQFT01000003.1_cds_WP_135739768.1_761	38.538	301	310
WP_004503060.1	lcl|NZ_RQFT01000008.1_cds_WP_135770891.1_2603	32.197	264	310
WP_004503060.1	lcl|NZ_RQFT01000011.1_cds_WP_135741862.1_1601	23.664	262	310
WP_004503042.1	lcl|NZ_RQFT01000011.1_cds_WP_135771324.1_1578	27.885	104	221
WP_004503042.1	lcl|NZ_RQFT01000001.1_cds_WP_135769890.1_3229	30.435	184	221
WP_004503042.1	lcl|NZ_RQFT01000007.1_cds_WP_135770597.1_2348	25.000	84	221
WP_016758358.1	lcl|NZ_RQFT01000015.1_cds_WP_135754304.1_3479	30.345	145	316
WP_016758358.1	lcl|NZ_RQFT01000015.1_cds_WP_135754294.1_3489	27.027	148	316
WP_016758358.1	lcl|NZ_RQFT01000011.1_cds_WP_135771323.1_1577	27.119	118	316
WP_016758358.1	lcl|NZ_RQFT01000012.1_cds_WP_135771725.1_1250	26.946	167	316
WP_016758358.1	lcl|NZ_RQFT01000015.1_cds_WP_135742359.1_3357	26.974	152	316
WP_016758358.1	lcl|NZ_RQFT01000001.1_cds_WP_135742621.1_3276	27.820	133	316
WP_004503088.1	lcl|NZ_RQFT01000003.1_cds_WP_135770121.1_306	32.857	140	175
WP_004503132.1	lcl|NZ_RQFT01000011.1_cds_WP_135771323.1_1577	24.907	269	405
WP_004503032.1	lcl|NZ_RQFT01000015.1_cds_WP_135771964.1_3462	37.586	290	358
