WP_002614501.1	lcl|NZ_RQFU01000026.1_cds_WP_015678341.1_2957	59.783	92	106
WP_004503085.1	lcl|NZ_RQFU01000026.1_cds_WP_135637401.1_2956	83.226	310	314
WP_004503085.1	lcl|NZ_RQFU01000005.1_cds_WP_135633018.1_104	23.220	323	314
WP_004503085.1	lcl|NZ_RQFU01000028.1_cds_WP_135637665.1_3402	26.667	180	314
WP_004503085.1	lcl|NZ_RQFU01000005.1_cds_WP_135633797.1_669	25.078	319	314
WP_004503085.1	lcl|NZ_RQFU01000016.1_cds_WP_135635337.1_2468	22.024	168	314
WP_004503085.1	lcl|NZ_RQFU01000026.1_cds_WP_135637363.1_2938	22.000	150	314
WP_004503080.1	lcl|NZ_RQFU01000019.1_cds_WP_135636384.1_1148	31.765	170	185
WP_004503081.1	lcl|NZ_RQFU01000005.1_cds_WP_135633018.1_104	31.111	315	329
WP_004503081.1	lcl|NZ_RQFU01000005.1_cds_WP_135633797.1_669	30.323	310	329
WP_004503081.1	lcl|NZ_RQFU01000016.1_cds_WP_135635337.1_2468	29.032	341	329
WP_004503081.1	lcl|NZ_RQFU01000028.1_cds_WP_135637665.1_3402	27.190	331	329
WP_004503081.1	lcl|NZ_RQFU01000005.1_cds_WP_015676887.1_486	27.554	323	329
WP_004503081.1	lcl|NZ_RQFU01000005.1_cds_WP_135633056.1_131	28.391	317	329
WP_004503081.1	lcl|NZ_RQFU01000026.1_cds_WP_135637401.1_2956	27.044	318	329
WP_004503081.1	lcl|NZ_RQFU01000026.1_cds_WP_135637363.1_2938	28.889	270	329
WP_004503081.1	lcl|NZ_RQFU01000001.1_cds_WP_135632670.1_2769	26.257	179	329
WP_004503081.1	lcl|NZ_RQFU01000016.1_cds_WP_208597430.1_2479	25.806	310	329
WP_004503081.1	lcl|NZ_RQFU01000028.1_cds_WP_015678111.1_3386	25.182	274	329
WP_004503081.1	lcl|NZ_RQFU01000005.1_cds_WP_135633423.1_432	22.761	268	329
WP_004503081.1	lcl|NZ_RQFU01000005.1_cds_WP_135632959.1_51	27.711	249	329
WP_239248135.1	lcl|NZ_RQFU01000028.1_cds_WP_135637619.1_3325	24.528	265	267
WP_239248135.1	lcl|NZ_RQFU01000005.1_cds_WP_135633389.1_405	30.769	156	267
WP_239248135.1	lcl|NZ_RQFU01000028.1_cds_WP_135637664.1_3401	24.490	196	267
WP_239248135.1	lcl|NZ_RQFU01000005.1_cds_WP_135633588.1_552	29.310	174	267
WP_239248135.1	lcl|NZ_RQFU01000016.1_cds_WP_015679378.1_2467	27.461	193	267
WP_004503040.1	lcl|NZ_RQFU01000019.1_cds_WP_167880757.1_1126	24.233	326	509
WP_004503040.1	lcl|NZ_RQFU01000019.1_cds_WP_015675751.1_1125	27.826	115	509
WP_004503040.1	lcl|NZ_RQFU01000019.1_cds_WP_167880757.1_1126	24.233	326	509
WP_004503040.1	lcl|NZ_RQFU01000019.1_cds_WP_015675751.1_1125	27.826	115	509
WP_061221763.1	lcl|NZ_RQFU01000005.1_cds_WP_135633797.1_669	24.460	278	330
WP_061221763.1	lcl|NZ_RQFU01000005.1_cds_WP_135633056.1_131	26.019	319	330
WP_061221763.1	lcl|NZ_RQFU01000005.1_cds_WP_135633018.1_104	26.812	276	330
WP_061221763.1	lcl|NZ_RQFU01000005.1_cds_WP_135633423.1_432	25.391	256	330
WP_061221763.1	lcl|NZ_RQFU01000026.1_cds_WP_135637363.1_2938	26.991	226	330
WP_061221763.1	lcl|NZ_RQFU01000028.1_cds_WP_135637665.1_3402	22.866	328	330
WP_061221763.1	lcl|NZ_RQFU01000005.1_cds_WP_135632959.1_51	26.829	205	330
WP_061221763.1	lcl|NZ_RQFU01000016.1_cds_WP_135635337.1_2468	22.442	303	330
WP_061221763.1	lcl|NZ_RQFU01000001.1_cds_WP_135632670.1_2769	24.167	240	330
WP_061221763.1	lcl|NZ_RQFU01000026.1_cds_WP_135637401.1_2956	24.242	231	330
WP_061221763.1	lcl|NZ_RQFU01000005.1_cds_WP_015676887.1_486	27.333	150	330
WP_004503036.1	lcl|NZ_RQFU01000010.1_cds_WP_135634335.1_1883	38.132	257	265
WP_004503036.1	lcl|NZ_RQFU01000018.1_cds_WP_135635925.1_1765	24.855	173	265
WP_004503060.1	lcl|NZ_RQFU01000001.1_cds_WP_015676230.1_2676	38.538	301	310
WP_004503060.1	lcl|NZ_RQFU01000018.1_cds_WP_135635925.1_1765	31.439	264	310
WP_004503060.1	lcl|NZ_RQFU01000019.1_cds_WP_135636470.1_1214	23.574	263	310
WP_004503060.1	lcl|NZ_RQFU01000001.1_cds_WP_015676230.1_2676	38.538	301	310
WP_004503060.1	lcl|NZ_RQFU01000018.1_cds_WP_135635925.1_1765	31.439	264	310
WP_004503060.1	lcl|NZ_RQFU01000019.1_cds_WP_135636470.1_1214	23.574	263	310
