WP_002614501.1	lcl|NZ_QHCT01000002.1_cds_WP_100785494.1_2441	87.736	106	106
WP_004503085.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	64.194	310	314
WP_004503085.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	24.845	322	314
WP_004503085.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	25.269	186	314
WP_004503085.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	22.672	247	314
WP_004503085.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	22.997	287	314
WP_004503085.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	24.510	102	314
WP_004503080.1	lcl|NZ_QHCT01000002.1_cds_WP_118968509.1_2419	40.449	178	185
WP_004503080.1	lcl|NZ_QHCT01000002.1_cds_WP_118968247.1_2131	39.286	140	185
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	31.329	316	329
WP_004503081.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	30.284	317	329
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	31.613	310	329
WP_004503081.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	29.217	332	329
WP_004503081.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	27.083	336	329
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	30.031	323	329
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_118966605.1_479	28.829	333	329
WP_004503081.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	25.080	311	329
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_241547814.1_1104	25.207	242	329
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	25.461	271	329
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_118967070.1_992	25.843	267	329
WP_004503081.1	lcl|NZ_QHCT01000003.1_cds_WP_118968690.1_2569	26.437	261	329
WP_004503081.1	lcl|NZ_QHCT01000002.1_cds_WP_118968498.1_2406	28.365	208	329
WP_004503081.1	lcl|NZ_QHCT01000004.1_cds_WP_118969342.1_3216	24.419	258	329
WP_004503081.1	lcl|NZ_QHCT01000001.1_cds_WP_118966552.1_429	31.061	132	329
WP_239248135.1	lcl|NZ_QHCT01000002.1_cds_WP_118968523.1_2435	26.531	245	267
WP_239248135.1	lcl|NZ_QHCT01000001.1_cds_WP_118967514.1_1477	35.345	116	267
WP_239248135.1	lcl|NZ_QHCT01000002.1_cds_WP_118968482.1_2386	24.868	189	267
WP_239248135.1	lcl|NZ_QHCT01000010.1_cds_WP_174715106.1_56	27.128	188	267
WP_239248135.1	lcl|NZ_QHCT01000001.1_cds_WP_118967401.1_1366	33.333	102	267
WP_004503040.1	lcl|NZ_QHCT01000002.1_cds_WP_118968105.1_1973	27.245	323	509
WP_004503040.1	lcl|NZ_QHCT01000002.1_cds_WP_118968104.1_1972	30.526	95	509
WP_004503040.1	lcl|NZ_QHCT01000002.1_cds_WP_118968105.1_1973	27.245	323	509
WP_004503040.1	lcl|NZ_QHCT01000002.1_cds_WP_118968104.1_1972	30.526	95	509
WP_061221763.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	26.103	272	330
WP_061221763.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	27.068	266	330
WP_061221763.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	27.174	276	330
WP_061221763.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	26.769	325	330
WP_061221763.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	28.169	284	330
WP_061221763.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	26.872	227	330
WP_061221763.1	lcl|NZ_QHCT01000001.1_cds_WP_118967070.1_992	25.954	262	330
WP_061221763.1	lcl|NZ_QHCT01000002.1_cds_WP_118968519.1_2431	26.087	161	330
WP_061221763.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	25.874	143	330
WP_061221763.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	26.496	234	330
WP_061221763.1	lcl|NZ_QHCT01000004.1_cds_WP_118969259.1_3122	45.455	44	330
WP_004503036.1	lcl|NZ_QHCT01000009.1_cds_WP_118970508.1_4304	42.623	244	265
WP_004503060.1	lcl|NZ_QHCT01000003.1_cds_WP_118968895.1_2781	37.417	302	310
WP_004503060.1	lcl|NZ_QHCT01000005.1_cds_WP_118969907.1_3765	28.247	308	310
WP_004503060.1	lcl|NZ_QHCT01000002.1_cds_WP_118968297.1_2187	24.887	221	310
WP_004503060.1	lcl|NZ_QHCT01000003.1_cds_WP_118968895.1_2781	37.417	302	310
WP_004503060.1	lcl|NZ_QHCT01000005.1_cds_WP_118969907.1_3765	28.247	308	310
WP_004503060.1	lcl|NZ_QHCT01000002.1_cds_WP_118968297.1_2187	24.887	221	310
