WP_002614501.1	lcl|NZ_AOWY01000120.1_cds_WP_000340715.1_2034	86.792	106	106
WP_004503085.1	lcl|NZ_AOWY01000120.1_cds_WP_000712242.1_2033	91.054	313	314
WP_004503085.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	27.778	252	314
WP_004503085.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	23.077	325	314
WP_004503085.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	23.656	186	314
WP_004503085.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	22.145	289	314
WP_004503085.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	24.923	325	314
WP_004503085.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	22.601	323	314
WP_004503038.1	lcl|NZ_AOWY01000120.1_cds_WP_000604524.1_2032	83.562	365	365
WP_004503080.1	lcl|NZ_AOWY01000120.1_cds_WP_000884059.1_2031	96.216	185	185
WP_004503080.1	lcl|NZ_AOWY01000089.1_cds_WP_000351733.1_1253	40.000	140	185
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	94.833	329	329
WP_004503081.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	32.063	315	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	29.851	335	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	30.408	319	329
WP_004503081.1	lcl|NZ_AOWY01000097.1_cds_WP_001984071.1_1487	30.945	307	329
WP_004503081.1	lcl|NZ_AOWY01000150.1_cds_WP_000649925.1_2727	28.882	322	329
WP_004503081.1	lcl|NZ_AOWY01000048.1_cds_WP_000709511.1_531	28.182	330	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	28.852	305	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000601375.1_1974	25.000	300	329
WP_004503081.1	lcl|NZ_AOWY01000097.1_cds_WP_000688694.1_1467	28.102	274	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	24.921	317	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_002079020.1_2004	28.148	270	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000712242.1_2033	26.266	316	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000475904.1_1966	26.642	274	329
WP_004503081.1	lcl|NZ_AOWY01000189.1_cds_WP_001074784.1_3804	28.302	265	329
WP_004503081.1	lcl|NZ_AOWY01000120.1_cds_WP_000487322.1_1976	27.385	325	329
WP_004503081.1	lcl|NZ_AOWY01000138.1_cds_WP_001003556.1_2489	25.000	328	329
WP_239248135.1	lcl|NZ_AOWY01000120.1_cds_WP_000774260.1_2029	94.382	267	267
WP_239248135.1	lcl|NZ_AOWY01000120.1_cds_WP_000859505.1_1977	27.885	208	267
WP_239248135.1	lcl|NZ_AOWY01000120.1_cds_WP_000800438.1_1995	26.178	191	267
WP_239248135.1	lcl|NZ_AOWY01000120.1_cds_WP_000842260.1_1948	26.316	190	267
WP_239248135.1	lcl|NZ_AOWY01000097.1_cds_WP_000667727.1_1445	32.727	110	267
WP_239248135.1	lcl|NZ_AOWY01000144.1_cds_WP_000805357.1_2607	37.209	86	267
WP_004503040.1	lcl|NZ_AOWY01000120.1_cds_WP_000612792.1_2028	92.141	509	509
WP_004503040.1	lcl|NZ_AOWY01000084.1_cds_WP_000291586.1_969	26.791	321	509
WP_004503040.1	lcl|NZ_AOWY01000084.1_cds_WP_000364507.1_968	28.723	94	509
WP_004503040.1	lcl|NZ_AOWY01000120.1_cds_WP_000612792.1_2028	92.141	509	509
WP_004503040.1	lcl|NZ_AOWY01000084.1_cds_WP_000291586.1_969	26.791	321	509
WP_004503040.1	lcl|NZ_AOWY01000084.1_cds_WP_000364507.1_968	28.723	94	509
WP_061221763.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	97.576	330	330
WP_061221763.1	lcl|NZ_AOWY01000120.1_cds_WP_002079020.1_2004	28.866	291	330
WP_061221763.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	29.642	307	330
WP_061221763.1	lcl|NZ_AOWY01000097.1_cds_WP_001984071.1_1487	25.368	272	330
WP_061221763.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	26.316	266	330
WP_061221763.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	26.582	316	330
WP_061221763.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	29.864	221	330
WP_061221763.1	lcl|NZ_AOWY01000138.1_cds_WP_001003556.1_2489	27.888	251	330
WP_061221763.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	24.324	333	330
WP_061221763.1	lcl|NZ_AOWY01000150.1_cds_WP_000649925.1_2727	29.615	260	330
WP_061221763.1	lcl|NZ_AOWY01000097.1_cds_WP_000688694.1_1467	25.339	221	330
WP_061221763.1	lcl|NZ_AOWY01000120.1_cds_WP_000601375.1_1974	25.455	275	330
WP_004503073.1	lcl|NZ_AOWY01000120.1_cds_WP_000689746.1_2024	38.278	546	535
WP_004503073.1	lcl|NZ_AOWY01000120.1_cds_WP_000689746.1_2024	38.278	546	535
