WP_002614501.1	lcl|NZ_AFLA01000081.1_cds_WP_000340715.1_1922	86.792	106	106
WP_004503085.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	91.374	313	314
WP_004503085.1	lcl|NZ_AFLA01000081.1_cds_WP_000093099.1_1943	57.143	63	314
WP_004503085.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	28.175	252	314
WP_004503085.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	23.077	325	314
WP_004503085.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	23.656	186	314
WP_004503085.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	22.145	289	314
WP_004503085.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	24.923	325	314
WP_004503038.1	lcl|NZ_AFLA01000081.1_cds_WP_000604524.1_1924	83.562	365	365
WP_004503080.1	lcl|NZ_AFLA01000081.1_cds_WP_000884059.1_1925	96.216	185	185
WP_004503080.1	lcl|NZ_AFLA01000024.1_cds_WP_000351733.1_3132	40.000	140	185
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	95.441	329	329
WP_004503081.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	32.063	315	329
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	29.851	335	329
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	30.408	319	329
WP_004503081.1	lcl|NZ_AFLA01000199.1_cds_WP_001984071.1_456	30.945	307	329
WP_004503081.1	lcl|NZ_AFLA01000109.1_cds_WP_000649925.1_1650	28.882	322	329
WP_004503081.1	lcl|NZ_AFLA01000254.1_cds_WP_000709511.1_229	28.182	330	329
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	28.852	305	329
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_000601375.1_1979	25.000	300	329
WP_004503081.1	lcl|NZ_AFLA01000034.1_cds_WP_000688695.1_2897	28.102	274	329
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	26.266	316	329
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_000475904.1_1988	26.642	274	329
WP_004503081.1	lcl|NZ_AFLA01000134.1_cds_WP_001074785.1_1179	28.679	265	329
WP_004503081.1	lcl|NZ_AFLA01000081.1_cds_WP_000487322.1_1977	27.385	325	329
WP_004503081.1	lcl|NZ_AFLA01000104.1_cds_WP_001003555.1_1771	24.551	334	329
WP_239248135.1	lcl|NZ_AFLA01000081.1_cds_WP_000774262.1_1927	94.007	267	267
WP_239248135.1	lcl|NZ_AFLA01000081.1_cds_WP_000859505.1_1976	27.885	208	267
